identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E17Q4DiscountDragon_1,1,food:0,1,,239775,16130,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1,2927,food:180,4.2,rage2,8,48231,1,experience:0,14855,7,4,5,
E17Q4DiscountDragon_2,2,food:50688,1,,310366,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1,3310,food:216,4.2,rage2,9,68106,1,experience:0,21731,7,4,5,
E17Q4DiscountDragon_3,3,food:60192,1,,356614,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1,3831,food:258,4.2,rage2,10,109112,1,experience:0,28958,7,4,5,
E17Q4DiscountDragon_4,4,food:72864,1,,408492,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1,4341,food:294,4.2,rage2,11,157414,1,experience:0,37577,7,4,5,
E17Q4DiscountDragon_5,5,food:82368,1,,464356,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1,4948,food:330,4.2,rage2,12,202488,1,experience:0,48667,7,4,5,
E17Q4DiscountDragon_6,6,food:91872,1,,527618,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1,5638,food:366,4.2,rage2,13,254271,1,experience:0,62985,7,4,5,
E17Q4DiscountDragon_7,7,E17Q4DiscountDragonGreenStone:1,1,have2GreenEpic,603216,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1|darkFlakResist01:darkFlakResist01,6371,food:402,4.2,rage2,14,288732,1,experience:0,81371,13,5,5,
E17Q4DiscountDragon_8,8,food:110880,1,,760848,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1|darkFlakResist01:darkFlakResist01,7043,food:438,4.2,rage2,15,329839,1,experience:0,113471,13,5,5,
E17Q4DiscountDragon_9,9,food:120384,1,,817942,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1|darkFlakResist01:darkFlakResist01,7632,food:474,4.2,rage2,16,374215,1,experience:0,132194,13,5,5,
E17Q4DiscountDragon_10,10,food:129888,1,,886931,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1|darkFlakResist01:darkFlakResist01,8366,food:510,4.2,rage2,17,424413,1,experience:0,157158,13,5,5,
E17Q4DiscountDragon_11,11,food:139392,1,,1005644,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1|darkFlakResist01:darkFlakResist01,9377,food:546,4.2,rage2,18,484080,1,experience:0,199757,13,5,5,
E17Q4DiscountDragon_12,12,food:148896,1,,1139868,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1|darkFlakResist01:darkFlakResist01,10655,food:582,4.2,rage2,18,548589,1,experience:0,257248,13,5,5,
E17Q4DiscountDragon_13,13,E17Q4DiscountDragonGoldStone:1,1,haveGoldLegendary,1299136,17280,flamethrower:E17Q4DiscountDragon_flamethrower,starburn:lionsRage1|heatBlastShield:blazingShield1|darkFlakResist01:darkFlakResist01|fireTurretResist01:fireTurretResist01,12087,food:618,4.2,rage2,18,621502,1,experience:0,332592,21,6,5,
