identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T13C3WDdragon_1,1,food:0,1,,28493412,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1,258355,food:2688,4.2,rage2,63,7646637,1,experience:0,133506360,
T13C3WDdragon_2,2,food:714384,1,,29205742,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1,264814,food:2706,4.2,rage2,63,7837802,1,experience:0,137173547,
T13C3WDdragon_3,3,food:719136,1,,29935874,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1,271434,food:2724,4.2,rage2,64,9127355,1,experience:0,140873060,
T13C3WDdragon_4,4,food:723888,1,,30684251,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1,278220,food:2742,4.2,rage2,64,10766142,1,experience:0,144604898,
T13C3WDdragon_5,5,food:728640,1,,31451340,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1,285175,food:2760,4.2,rage2,65,12403944,1,experience:0,148369062,
T13C3WDdragon_6,6,food:733392,1,,32237617,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1,292305,food:2778,4.2,rage2,65,14054343,1,experience:0,152165553,
T13C3WDdragon_7,7,food:738144,1,,33043555,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1,299612,food:2796,4.2,rage2,66,14405702,1,experience:0,155994368,
T13C3WDdragon_8,8,food:742896,1,,33869641,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1,307103,food:2814,4.2,rage2,66,14765842,1,experience:0,159855510,
T13C3WDdragon_9,9,food:747648,1,,34716376,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1,314780,food:2832,4.2,rage2,67,15134985,1,experience:0,163748978,
T13C3WDdragon_10,10,food:752400,1,,35584274,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1,322650,food:2850,4.2,rage2,67,15513359,1,experience:0,167674771,
T13C3WDdragon_11,11,food:757152,1,,36473866,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1,330716,food:2868,4.2,rage2,68,15901193,1,experience:0,171632890,
T13C3WDdragon_12,12,food:761904,1,,37385696,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1,338984,food:2886,4.2,rage2,68,16298719,1,experience:0,175623335,
T13C3WDdragon_13,13,food:766656,1,,38320314,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1,347458,food:2904,4.2,rage2,69,16706187,1,experience:0,179646106,
T13C3WDdragon_14,14,food:771408,1,,39278301,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,356145,food:2922,4.2,rage2,69,17123839,1,experience:0,183701202,
T13C3WDdragon_15,15,food:776160,1,,40260242,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,365048,food:2940,4.2,rage2,70,17551933,1,experience:0,187788624,
T13C3WDdragon_16,16,food:780912,1,,41266731,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,374174,food:2958,4.2,rage2,70,17990732,1,experience:0,191908373,
T13C3WDdragon_17,17,food:785664,1,,42298390,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,383529,food:2976,4.2,rage2,71,18440497,1,experience:0,196060446,
T13C3WDdragon_18,18,food:790416,1,,43355836,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,393117,food:2994,4.2,rage2,71,25105009,1,experience:0,200244846,
T13C3WDdragon_19,19,food:1056144,1,,44439713,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,402945,food:3012,4.2,rage2,72,25732630,1,experience:0,204461572,
T13C3WDdragon_20,20,food:1062455,1,,45550692,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,413018,food:3030,4.2,rage2,72,26375942,1,experience:0,208710623,
T13C3WDdragon_21,21,food:1068767,1,,46689452,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,423344,food:3048,4.2,rage2,73,27035341,1,experience:0,212992000,
T13C3WDdragon_22,22,food:1075078,1,,47856674,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,433927,food:3066,4.2,rage2,73,33893219,1,experience:0,217305703,
T13C3WDdragon_23,23,food:1322633,1,,49053075,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,444775,food:3084,4.2,rage2,74,34740547,1,experience:0,221651732,
T13C3WDdragon_24,24,food:1330353,1,,50279391,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,455895,food:3102,4.2,rage2,74,35609059,1,experience:0,226030086,
T13C3WDdragon_25,25,food:1338073,1,,51536364,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,467292,food:3120,4.2,rage2,75,36499281,1,experience:0,230440766,
T13C3WDdragon_26,26,food:1345792,1,,52824760,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,478974,food:3138,4.2,rage2,76,43736615,1,experience:0,234883773,
T13C3WDdragon_27,27,food:1582337,1,,54145361,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,490948,food:3156,4.2,rage2,77,44830024,1,experience:0,239359104,
T13C3WDdragon_28,28,food:1591362,1,,55498968,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,503222,food:3174,4.2,rage2,78,45950771,1,experience:0,243866762,
T13C3WDdragon_29,29,food:1600387,1,,56886419,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,515803,food:3192,4.2,rage2,79,47099540,1,experience:0,248406746,
T13C3WDdragon_30,30,food:1609412,1,,58308562,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,528698,food:3210,4.2,rage2,80,48277025,1,experience:0,252979055,
T13C3WDdragon_31,31,food:1618436,1,,59766258,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,541915,food:3228,4.2,rage2,80,49483946,1,experience:0,257583690,
T13C3WDdragon_32,32,food:1627461,1,,61260394,17280,flamethrower:T13C3WDdragon_flamethrower,energySyphon:soulDevour1|ferociousBarrier:ferociousBarrier1|healDragon:regenerate1|fireFlakResist01:fireFlakResist01,555463,food:3246,4.2,rage2,81,50721043,1,experience:0,262220651,
