identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T4C1HFdragon_1,1,food:0,1,,31958,1193,fireball:T4C1HFdragon_fireball,,2937,food:32,4.2,rage1,3,4314,1,experience:0,371,
T4C1HFdragon_2,2,food:1690,1,,33798,1351,fireball:T4C1HFdragon_fireball,healingMark:healingMark1,3145,food:34,4.2,rage1,3,5261,1,experience:0,630,
T4C1HFdragon_3,3,food:1828,1,,36751,1580,fireball:T4C1HFdragon_fireball,healingMark:healingMark1,3384,food:36,4.2,rage1,3,6051,1,experience:0,740,
T4C1HFdragon_4,4,food:2074,1,,40333,1882,fireball:T4C1HFdragon_fireball,healingMark:healingMark1,3671,food:40,4.2,rage1,3,6873,1,experience:0,875,
T4C1HFdragon_5,5,food:3105,1,,43718,2220,fireball:T4C1HFdragon_fireball,healingMark:healingMark1,3996,food:44,4.2,rage1,3,7877,1,experience:0,1035,
T4C1HFdragon_6,6,food:3456,1,,47804,2619,fireball:T4C1HFdragon_fireball,healingMark:healingMark1,4311,food:48,4.2,rage1,4,12933,1,experience:0,1224,
T4C1HFdragon_7,7,food:5537,1,,51661,3019,fireball:T4C1HFdragon_fireball,healingMark:healingMark1,4598,food:52,4.2,rage1,4,18248,1,experience:0,1406,
T4C1HFdragon_8,8,food:9391,1,,64953,4023,fireball:T4C1HFdragon_fireball,healingMark:healingMark1,4873,food:56,4.2,rage1,4,20605,1,experience:0,1872,
T4C1HFdragon_9,9,food:10255,1,,67393,4380,fireball:T4C1HFdragon_fireball,healingMark:healingMark1,5113,food:60,4.2,rage1,4,23474,1,experience:0,2045,
T4C1HFdragon_10,10,food:11145,1,,70577,4777,fireball:T4C1HFdragon_fireball,healingMark:healingMark1,5326,food:64,4.2,rage1,5,0,1.2,experience:0,2226,!@#dnklpcmadhbpolee
