identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T13C4WFdragon_1,1,food:0,1,,29633149,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,268689,food:3136,4.2,rage2,63,8689360,1,experience:0,138846614,
T13C4WFdragon_2,2,food:811800,1,,30373972,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,275406,food:3157,4.2,rage2,63,8906593,1,experience:0,142660489,
T13C4WFdragon_3,3,food:817200,1,,31133309,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,282291,food:3178,4.2,rage2,64,10371994,1,experience:0,146507982,
T13C4WFdragon_4,4,food:822600,1,,31911621,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,289349,food:3199,4.2,rage2,64,12234252,1,experience:0,150389094,
T13C4WFdragon_5,5,food:828000,1,,32709394,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,296582,food:3220,4.2,rage2,65,14095391,1,experience:0,154303825,
T13C4WFdragon_6,6,food:833400,1,,33527122,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,303997,food:3241,4.2,rage2,65,15970845,1,experience:0,158252175,
T13C4WFdragon_7,7,food:838800,1,,34365297,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,311597,food:3262,4.2,rage2,66,16370116,1,experience:0,162234143,
T13C4WFdragon_8,8,food:844200,1,,35224426,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,319387,food:3283,4.2,rage2,66,16779366,1,experience:0,166249731,
T13C4WFdragon_9,9,food:849600,1,,36105031,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,327371,food:3304,4.2,rage2,67,17198847,1,experience:0,170298937,
T13C4WFdragon_10,10,food:855000,1,,37007645,18000,flamethrower:T13C4WFdragon_flamethrower,ferociousBarrier:ferociousBarrier1|bloodFury:bloodFury1|dreadfulRoar:derisiveShriek1|elementalResist01:elementalResist01,335556,food:3325,4.2,rage2,67,17628817,1,experience:0,174381762,
