identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
juneTwitchDragon_1,1,juneTwitchDragon:3,1,,39724,966,flamethrower:T1C3WEdragon_flamethrower,,593,food:28,4.2,rage2,2,3191,1,experience:0,595,7,1,5,
juneTwitchDragon_2,2,juneTwitchDragon:6,1,,42030,1076,flamethrower:T1C3WEdragon_flamethrower,healDragon:heal1,624,food:30,4.2,rage2,2,4806,1,experience:0,666,7,1,5,
juneTwitchDragon_3,3,juneTwitchDragon:6,1,,43942,1193,flamethrower:T1C3WEdragon_flamethrower,healDragon:heal1,661,food:32,4.2,rage2,3,5956,1,experience:0,741,7,1,5,
juneTwitchDragon_4,4,juneTwitchDragon:6,1,,46473,1351,flamethrower:T1C3WEdragon_flamethrower,healDragon:heal1,708,food:34,4.2,rage2,3,8493,1,experience:0,840,7,1,5,
juneTwitchDragon_5,5,juneTwitchDragon:6,1,,50533,1580,flamethrower:T1C3WEdragon_flamethrower,healDragon:heal1|cannonResist01:cannonResist01,762,food:36,4.2,rage2,3,9767,1,experience:0,987,7,1,5,
juneTwitchDragon_6,6,juneTwitchDragon:6,1,,55458,1882,flamethrower:T1C3WEdragon_flamethrower,healDragon:heal1|cannonResist01:cannonResist01,826,food:40,4.2,rage2,3,10255,1,experience:0,1166,7,1,5,
juneTwitchDragon_7,7,juneTwitchDragon:6,1,,158185,9101,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|cannonResist01:cannonResist01,1967,food:115,4.2,rage2,6,52705,1,experience:0,7779,13,2,5,
juneTwitchDragon_8,8,juneTwitchDragon:7,1,,169673,10086,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|cannonResist01:cannonResist01,2103,food:122,4.2,rage2,6,58868,1,experience:0,8918,13,2,5,
juneTwitchDragon_9,9,juneTwitchDragon:8,1,,180480,11120,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|cannonResist01:cannonResist01,2251,food:128,4.2,rage2,7,77484,1,experience:0,10156,13,2,5,
juneTwitchDragon_10,10,juneTwitchDragon:8,1,,193514,12315,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|cannonResist01:cannonResist01,2406,food:134,4.2,rage2,7,87214,1,experience:0,11640,13,2,5,
juneTwitchDragon_11,11,juneTwitchDragon:8,1,,207439,13562,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|cannonResist01:cannonResist01,2552,food:140,4.2,rage2,7,97382,1,experience:0,13239,13,2,5,
juneTwitchDragon_12,12,juneTwitchDragon:8,1,,220593,14786,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|cannonResist01:cannonResist01,2693,food:150,4.2,rage2,8,102251,1,experience:0,14855,13,2,5,
juneTwitchDragon_13,13,juneTwitchDragon:8,1,,266886,15840,flamethrower:T3C2WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,2820,food:180,4.2,rage2,8,152878,1,experience:0,18824,19,3,5,
juneTwitchDragon_14,14,juneTwitchDragon:10,1,,276987,15840,flamethrower:T3C2WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,2936,food:190,4.2,rage2,8,171916,1,experience:0,20361,19,3,5,
juneTwitchDragon_15,15,juneTwitchDragon:10,1,,285536,15840,flamethrower:T3C2WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,3046,food:200,4.2,rage2,9,180511,1,experience:0,21731,19,3,5,
juneTwitchDragon_16,16,juneTwitchDragon:10,1,,296800,15840,flamethrower:T3C2WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,3175,food:210,4.2,rage2,9,189536,1,experience:0,23590,19,3,5,
juneTwitchDragon_17,17,juneTwitchDragon:10,1,,311640,15840,flamethrower:T3C2WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,3333,food:220,4.2,rage2,9,199012,1,experience:0,24769,19,3,5,
juneTwitchDragon_18,18,juneTwitchDragon:10,1,,327222,15840,flamethrower:T3C2WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,3499,food:230,4.2,rage2,9,208962,1,experience:0,26007,19,3,5,
juneTwitchDragon_19,19,juneTwitchDragon:10,1,,817942,17280,flamethrower:T4C2WIdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|seethingSpark:seethingSpark1|cannonResist01:cannonResist01,7632,food:474,4.2,rage2,9,607915,1,experience:0,132194,25,4,5,
juneTwitchDragon_20,20,juneTwitchDragon:14,1,,851525,17280,flamethrower:T4C2WIdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|seethingSpark:seethingSpark1|cannonResist01:cannonResist01,7967,food:492,4.2,rage2,16,759230,1,experience:0,143712,25,4,5,
juneTwitchDragon_21,21,juneTwitchDragon:14,1,,886931,17280,flamethrower:T4C2WIdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|seethingSpark:seethingSpark1|cannonResist01:cannonResist01,8366,food:510,4.2,rage2,17,806021,1,experience:0,157158,25,4,5,
juneTwitchDragon_22,22,juneTwitchDragon:14,1,,941573,17280,flamethrower:T4C2WIdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|seethingSpark:seethingSpark1|cannonResist01:cannonResist01,8842,food:528,4.2,rage2,17,860880,1,experience:0,176280,25,4,5,
juneTwitchDragon_23,23,juneTwitchDragon:14,1,,1005644,17280,flamethrower:T4C2WIdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|seethingSpark:seethingSpark1|cannonResist01:cannonResist01,9377,food:546,4.2,rage2,18,919338,1,experience:0,199757,25,4,5,
juneTwitchDragon_24,24,juneTwitchDragon:15,1,,1073915,17280,flamethrower:T4C2WIdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|seethingSpark:seethingSpark1|cannonResist01:cannonResist01,9991,food:564,4.2,rage2,18,965304,1,experience:0,227211,25,4,5,
juneTwitchDragon_25,25,juneTwitchDragon:15,1,,1139868,17280,flamethrower:T5C3WEdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|seethingSpark:seethingSpark1|cannonResist01:cannonResist01,10655,food:582,4.2,rage2,18,891186,1,experience:0,257248,31,5,5,
juneTwitchDragon_26,26,juneTwitchDragon:18,1,,1216983,17280,flamethrower:T5C3WEdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|seethingSpark:seethingSpark1|cannonResist01:cannonResist01,11348,food:600,4.2,rage2,18,1112202,1,experience:0,292531,31,5,5,
