identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T4C1HIdragon_1,1,food:0,1,,84219,5712,fireball:T4C1HIdragon_fireball,,6415,food:85,4.2,rage1,5,12315,1,experience:0,1610,
T4C1HIdragon_2,2,food:12338,1,,87438,6115,fireball:T4C1HIdragon_fireball,cloak:cloak1,6767,food:90,4.2,rage1,5,13885,1,experience:0,2633,
T4C1HIdragon_3,3,food:13431,1,,93883,6730,fireball:T4C1HIdragon_fireball,cloak:cloak1,7162,food:97,4.2,rage1,5,17781,1,experience:0,2999,
T4C1HIdragon_4,4,food:16979,1,,100773,7442,fireball:T4C1HIdragon_fireball,cloak:cloak1,7629,food:103,4.2,rage1,6,22863,1,experience:0,3432,
T4C1HIdragon_5,5,food:18325,1,,107227,8210,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1,8173,food:109,4.2,rage1,6,28953,1,experience:0,5214,
T4C1HIdragon_6,6,food:19707,1,,115043,9101,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1,8739,food:115,4.2,rage1,6,36048,1,experience:0,5984,
T4C1HIdragon_7,7,food:23746,1,,123398,10086,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1,9344,food:122,4.2,rage1,6,40264,1,experience:0,6860,
T4C1HIdragon_8,8,food:24970,1,,131259,11120,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1,10005,food:128,4.2,rage1,7,45333,1,experience:0,7812,
T4C1HIdragon_9,9,food:26194,1,,140737,12315,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,10692,food:134,4.2,rage1,7,51025,1,experience:0,11640,
T4C1HIdragon_10,10,food:34272,1,,150865,13562,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,11342,food:140,4.2,rage1,7,56974,1,experience:0,13239,
T4C1HIdragon_11,11,food:36720,1,,160431,14786,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,11969,food:150,4.2,rage1,8,64107,1,experience:0,14855,
T4C1HIdragon_12,12,food:39168,1,,194099,15840,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,12532,food:160,4.2,rage1,8,95783,1,experience:0,18824,
T4C1HIdragon_13,13,food:55275,1,,201445,15840,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,13049,food:170,4.2,rage1,8,106918,1,experience:0,20361,
T4C1HIdragon_14,14,food:58526,1,,207663,15840,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,13534,food:180,4.2,rage1,9,120232,1,experience:0,21731,
T4C1HIdragon_15,15,food:61778,1,,215855,15840,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,14111,food:190,4.2,rage1,9,165330,1,experience:0,23590,
T4C1HIdragon_16,16,food:79536,1,,224514,15840,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,14812,food:200,4.2,rage1,9,184501,1,experience:0,25740,
T4C1HIdragon_17,17,food:85501,1,,238607,15840,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,15664,food:215,4.2,rage1,10,242423,1,experience:0,28958,
T4C1HIdragon_18,18,food:106930,1,,255397,15840,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,16631,food:230,4.2,rage1,10,272410,1,experience:0,32890,
T4C1HIdragon_19,19,food:113904,1,,273319,15840,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,17749,food:245,4.2,rage1,11,303918,1,experience:0,37577,
T4C1HIdragon_20,20,food:120877,1,,290410,15840,fireball:T4C1HIdragon_fireball,cloak:cloak1|lockdown:lockdown1|lightningResist01:lightningResist01,18965,food:260,4.2,rage1,11,0,1.2,experience:0,42619,!@#bejnmkhekenamhoh
