identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E17Q4SorcererDragon_1,1,food:0,1,,185281,16130,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1,12287,food:180,4.2,rage3,8,48231,1,experience:0,14855,7,4,5,
E17Q4SorcererDragon_2,2,food:50688,1,,239828,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1,13893,food:216,4.2,rage3,9,68106,1,experience:0,21731,7,4,5,
E17Q4SorcererDragon_3,3,food:60192,1,,275566,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1,16080,food:258,4.2,rage3,10,109112,1,experience:0,28958,7,4,5,
E17Q4SorcererDragon_4,4,food:72864,1,,315653,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1,18221,food:294,4.2,rage3,11,157414,1,experience:0,37577,7,4,5,
E17Q4SorcererDragon_5,5,food:82368,1,,358821,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1,20769,food:330,4.2,rage3,12,202488,1,experience:0,48667,7,4,5,
E17Q4SorcererDragon_6,6,food:91872,1,,407705,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1,23665,food:366,4.2,rage3,13,254271,1,experience:0,62985,7,4,5,
E17Q4SorcererDragon_7,7,E17Q4SorcererDragonGreenStone:1,1,have2GreenEpic,466122,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1,26743,food:402,4.2,rage3,14,288732,1,experience:0,81371,13,5,5,
E17Q4SorcererDragon_8,8,food:110880,1,,587928,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1,29561,food:438,4.2,rage3,15,329839,1,experience:0,113471,13,5,5,
E17Q4SorcererDragon_9,9,food:120384,1,,632046,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1,32033,food:474,4.2,rage3,16,374215,1,experience:0,132194,13,5,5,
E17Q4SorcererDragon_10,10,food:129888,1,,685356,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1,35115,food:510,4.2,rage3,17,424413,1,experience:0,157158,13,5,5,
E17Q4SorcererDragon_11,11,food:139392,1,,777088,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1,39360,food:546,4.2,rage3,18,484080,1,experience:0,199757,13,5,5,
E17Q4SorcererDragon_12,12,food:148896,1,,880807,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1,44724,food:582,4.2,rage3,18,548589,1,experience:0,257248,13,5,5,
E17Q4SorcererDragon_13,13,E17Q4SorcererDragonGoldStone:1,1,haveGoldLegendary,1003878,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,50734,food:618,4.2,rage3,18,621502,1,experience:0,332592,21,6,5,
E17Q4SorcererDragon_14,14,food:167904,1,,1287497,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,65104,food:690,4.2,rage3,18,796983,1,experience:0,547349,21,6,5,
E17Q4SorcererDragon_15,15,food:186912,1,,1515251,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,75736,food:744,4.2,rage3,18,863053,1,experience:0,749362,21,6,5,
E17Q4SorcererDragon_16,16,food:201168,1,,1647800,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,83201,food:798,4.2,rage3,18,929407,1,experience:0,895245,21,6,5,
E17Q4SorcererDragon_17,17,food:215424,1,have2LegendaryGold,1774459,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,89598,food:852,4.2,rage3,18,1000866,1,experience:0,1038133,21,6,5,
E17Q4SorcererDragon_18,18,food:229680,1,,1910865,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,96487,food:906,4.2,rage3,19,1431562,1,experience:0,1203895,21,6,5,
E17Q4SorcererDragon_19,19,food:323997,1,,2007578,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,101371,food:942,4.2,rage3,19,1504030,1,experience:0,1328896,21,6,5,
E17Q4SorcererDragon_20,20,food:336620,1,,2161892,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,109166,food:978,4.2,rage3,20,1580172,1,experience:0,1541051,21,6,5,
E17Q4SorcererDragon_21,21,E17Q4SorcererDragonPlatinumStone:1,1,havePlatinumLegendary,2271306,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,114692,food:1032,4.2,rage3,21,1701670,1,experience:0,1701014,29,7,5,
E17Q4SorcererDragon_22,22,food:368178,1,,2445900,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,123510,food:1086,4.2,rage3,22,2241311,1,experience:0,1972653,29,7,5,
E17Q4SorcererDragon_23,23,food:473472,1,,2633944,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,133007,food:1140,4.2,rage3,23,2413642,1,experience:0,2287584,29,7,5,
E17Q4SorcererDragon_24,24,food:496631,1,,2836439,17280,lockon:E17Q4SorcererDragon_lockon,shadowApophet:lightningFamiliar1|chainLightning:whiteChainLightning1|stealEssence:extractEssence1|lightningResist01:lightningResist01,143233,food:1194,4.2,rage3,24,2599221,1,experience:0,2652892,29,7,5,
