identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,ammoRechargingVFX,ammoChargedVFX,ammoRechargingSFX,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String,String,String,String
ShrineInvokerDragon_1,1,food:0,1,,290171,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,48706,food:210,4.2,rage1,8,54809,1,experience:0,24718,3,4,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_2,2,food:0,1,,638514,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,93811,food:427,4.2,rage1,13,177866,1,experience:0,104806,3,4,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_3,3,food:0,1,,730002,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,106013,food:469,4.2,rage1,14,229466,1,experience:0,135402,5,5,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_4,4,food:0,1,,1379448,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,177293,food:679,4.2,rage1,18,501720,1,experience:0,428061,5,5,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_5,5,food:0,1,,1572192,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,201120,food:721,4.2,rage1,18,638900,1,experience:0,553434,9,6,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_6,6,food:0,1,,2139432,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,273219,food:826,4.2,rage1,18,933488,1,experience:0,1023021,9,6,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_7,7,food:0,1,,2779011,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,355187,food:994,4.2,rage1,18,1137348,1,experience:0,1727454,9,6,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_8,8,food:0,1,,3385778,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,432757,food:1162,4.2,rage1,20,1385738,1,experience:0,2564309,9,6,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_9,9,food:0,1,,3557131,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,454664,food:1204,4.2,rage1,21,1455891,1,experience:0,2830486,13,7,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_10,10,food:0,1,,4783669,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,596310,food:1456,4.2,rage1,25,1957988,1,experience:0,3448522,13,7,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_11,11,food:0,1,,5151405,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,642160,food:1519,4.2,rage1,26,2108537,1,experience:0,4201731,13,7,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_12,12,food:0,1,,5547427,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,691534,food:1582,4.2,rage1,27,2270662,1,experience:0,4992450,13,7,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_13,13,food:0,1,,5686096,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,708822,food:1603,4.2,rage1,27,2327426,1,experience:0,5789485,17,8,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_14,14,food:0,1,,6276306,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,782406,food:1687,4.2,rage1,29,2569036,1,experience:0,6713880,17,8,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_15,15,food:0,1,,6927742,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,863627,food:1771,4.2,rage1,30,2835731,1,experience:0,7053816,17,8,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_16,16,food:0,1,,8234754,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,1026579,food:1918,4.2,rage1,32,3370783,1,experience:0,8594203,17,8,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_17,17,food:0,1,,8651582,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,1078549,food:1960,4.2,rage1,33,3541426,1,experience:0,10471142,21,9,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_18,18,food:0,1,,9089522,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,1133149,food:2002,4.2,rage1,34,4941848,1,experience:0,13403619,21,9,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_19,19,food:0,1,,10283821,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,1282051,food:2107,4.2,rage1,35,5591239,1,experience:0,14795082,21,9,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_20,20,food:0,1,,13492904,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,1682155,food:2338,4.2,rage1,39,7336155,1,experience:0,18026240,21,9,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_21,21,food:0,1,,14893550,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,1856781,food:2422,4.2,rage1,41,8097735,1,experience:0,23074718,25,10,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_22,22,food:0,1,,16439574,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,2049538,food:2506,4.2,rage1,43,10932407,1,experience:0,26759238,25,10,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_23,23,food:0,1,,17271770,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,2153294,food:2548,4.2,rage1,44,11485856,1,experience:0,34253712,25,10,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_24,24,food:0,1,,20029789,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,2497157,food:2674,4.2,rage1,47,13320053,1,experience:0,35987731,25,10,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_25,25,food:0,1,,20530520,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,2559586,food:2695,4.2,rage1,47,13653051,1,experience:0,41734282,33,11,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
ShrineInvokerDragon_26,26,food:0,1,,21043765,0,unisonCharge:E19Q2MythicInvokerDragon_unisonCharge,freezeSpell:invokeFreezeSpell1|umbralSpike:crestingWave1|deflectingGale:deflectingGale1|elementalResist01:elementalResist01,2623574,food:2716,4.2,rage1,48,16360272,1,experience:0,50848891,33,11,6,prj_drg_seaGoddess_recharging.lvl,prj_drg_seaGoddess_charged.lvl,unison_charge_recharging,
