identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T9C3HIdragon_1,1,food:0,1,,3502542,17280,fireball:T9C3HIdragon_fireball,,194056,food:1392,4.2,rage1,28,1292294,1,experience:0,1712934,
T9C3HIdragon_2,2,food:372240,1,,3590095,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1,198907,food:1410,4.2,rage1,28,1324600,1,experience:0,2699467,
T9C3HIdragon_3,3,food:376992,1,,3679836,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1,203879,food:1428,4.2,rage1,28,1542536,1,experience:0,2836185,
T9C3HIdragon_4,4,food:381744,1,,3771818,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1,208976,food:1446,4.2,rage1,29,1819491,1,experience:0,2979684,
T9C3HIdragon_5,5,food:386496,1,,3866096,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1,214201,food:1464,4.2,rage1,29,2096281,1,experience:0,4174016,
T9C3HIdragon_6,6,food:391248,1,,3962730,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1,219555,food:1482,4.2,rage1,29,2375200,1,experience:0,4385417,
T9C3HIdragon_7,7,food:396000,1,,4061780,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1,225044,food:1500,4.2,rage1,30,2434580,1,experience:0,4607310,
T9C3HIdragon_8,8,food:400752,1,,4163307,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1,230670,food:1518,4.2,rage1,30,2495443,1,experience:0,4840580,
T9C3HIdragon_9,9,food:405504,1,,4267379,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1,236437,food:1536,4.2,rage1,30,2557828,1,experience:0,6611223,
T9C3HIdragon_10,10,food:410256,1,,4374056,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1,242348,food:1554,4.2,rage1,31,2621771,1,experience:0,6945951,
T9C3HIdragon_11,11,food:415009,1,,4483402,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1,248406,food:1572,4.2,rage1,31,2687315,1,experience:0,7297545,
T9C3HIdragon_12,12,food:419760,1,,4595475,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1,254616,food:1590,4.2,rage1,31,2754497,1,experience:0,7667087,
T9C3HIdragon_13,13,food:424512,1,,4710344,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1,260981,food:1608,4.2,rage1,32,2823360,1,experience:0,8055060,
T9C3HIdragon_14,14,food:429264,1,,4828084,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,267506,food:1626,4.2,rage1,32,2893942,1,experience:0,8462897,
T9C3HIdragon_15,15,food:434016,1,,4948770,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,274193,food:1644,4.2,rage1,32,2966289,1,experience:0,8891275,
T9C3HIdragon_16,16,food:438768,1,,5072473,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,281048,food:1662,4.2,rage1,33,3040444,1,experience:0,9341358,
T9C3HIdragon_17,17,food:443520,1,,5199269,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,288074,food:1680,4.2,rage1,33,3116455,1,experience:0,9814178,
T9C3HIdragon_18,18,food:448272,1,,5329237,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,295276,food:1698,4.2,rage1,33,4242759,1,experience:0,10311113,
T9C3HIdragon_19,19,food:601708,1,,5462453,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,302658,food:1716,4.2,rage1,34,4348826,1,experience:0,10833077,
T9C3HIdragon_20,20,food:608019,1,,5598998,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,310224,food:1734,4.2,rage1,34,4457545,1,experience:0,11381334,
T9C3HIdragon_21,21,food:614331,1,,5738953,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,317979,food:1752,4.2,rage1,34,4568980,1,experience:0,11957504,
T9C3HIdragon_22,22,food:620642,1,,5882410,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,325929,food:1770,4.2,rage1,35,5727963,1,experience:0,12562910,
T9C3HIdragon_23,23,food:766819,1,,6029456,17280,fireball:T9C3HIdragon_fireball,crystallineShield:crystallineShield1|crumbleToDust:crumbleToDust1|cloak:cloak1|iceTurretResist01:iceTurretResist01,334077,food:1788,4.2,rage1,35,5871161,1,experience:0,13198731,
