identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T13C4HEdragon_1,1,food:0,1,,21551381,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1194172,food:3136,4.2,rage1,63,8689360,1,experience:0,138846614,
T13C4HEdragon_2,2,food:811800,1,,22090161,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1224026,food:3157,4.2,rage1,63,8906593,1,experience:0,142660489,
T13C4HEdragon_3,3,food:817200,1,,22642406,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1254627,food:3178,4.2,rage1,64,10371994,1,experience:0,146507982,
T13C4HEdragon_4,4,food:822600,1,,23208452,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1285993,food:3199,4.2,rage1,64,12234252,1,experience:0,150389094,
T13C4HEdragon_5,5,food:828000,1,,23788650,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1318142,food:3220,4.2,rage1,65,14095391,1,experience:0,154303825,
T13C4HEdragon_6,6,food:833400,1,,24383362,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1351096,food:3241,4.2,rage1,65,15970845,1,experience:0,158252175,
T13C4HEdragon_7,7,food:838800,1,,24992944,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1384873,food:3262,4.2,rage1,66,16370116,1,experience:0,162234143,
T13C4HEdragon_8,8,food:844200,1,,25617765,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1419494,food:3283,4.2,rage1,66,16779366,1,experience:0,166249731,
T13C4HEdragon_9,9,food:849600,1,,26258204,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1454982,food:3304,4.2,rage1,67,17198847,1,experience:0,170298937,
T13C4HEdragon_10,10,food:855000,1,,26914651,18000,fireball:T13C4HEdragon_fireball,dissipate:shadowStrike1|desiccatingSand:desiccatingSand1|bloodFury:bloodLust1|undyingWill:undyingWill1,1491356,food:3325,4.2,rage1,67,17628817,1,experience:0,174381762,
