identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Integer,Integer,String,String,LocalizedString,String,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
TrebuchetUpgrades_1,1,0,bld_attackShip_trebuchet.lvl,stru_tower_lobLocators.lvl,piercing:12,990,,1,6991,0.5,1.75,70,trebuchet_ball1,hpReduction:hpReduction25,880,660,0,0,0,,,,experience:28,trebuchet_ball1_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,0,,,15,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
TrebuchetUpgrades_2,2,0,bld_attackShip_trebuchet.lvl,stru_tower_lobLocators.lvl,piercing:208,3510,,1,8643,0.5,1.75,70,trebuchet_ball2,hpReduction:hpReduction25,1222,916,0,0,0,,,,experience:98,trebuchet_ball2_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,0,,,28,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
TrebuchetUpgrades_3,3,0,bld_attackShip_trebuchet.lvl,stru_tower_lobLocators.lvl,piercing:463,7200,,1,10261,0.5,1.75,70,trebuchet_ball2,hpReduction:hpReduction25,1722,1291,0,0,0,,,,experience:225,trebuchet_ball3_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,1,,,45,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
TrebuchetUpgrades_4,4,0,bld_attackShip_trebuchet_level02.lvl,stru_tower_lobLocators.lvl,piercing:861,10800,,1,11982,0.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,2340,1755,0,0,0,,,,experience:383,trebuchet_ball3_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,1,,,66,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
TrebuchetUpgrades_5,5,0,bld_attackShip_trebuchet_level02.lvl,stru_tower_lobLocators.lvl,piercing:1463,16200,,1,14255,0.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,3182,2386,0,0,0,,,,experience:428,trebuchet_ball3_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,1,,,104,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
TrebuchetUpgrades_6,6,0,bld_attackShip_trebuchet_level02.lvl,stru_tower_lobLocators.lvl,piercing:1894,21600,,1,16884,0.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,4313,3234,0,0,0,,,,experience:600,trebuchet_ball3_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,2,,,165,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
TrebuchetUpgrades_7,7,0,bld_attackShip_trebuchet_level03.lvl,stru_tower_lobLocators.lvl,piercing:2698,28800,,1,19892,0.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,5824,4368,0,0,0,,,,experience:750,trebuchet_ball4_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,2,,,272,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
TrebuchetUpgrades_8,8,0,bld_attackShip_trebuchet_level03.lvl,stru_tower_lobLocators.lvl,piercing:3714,36000,,1,23314,0.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,7834,5875,0,0,0,,,,experience:750,trebuchet_ball4_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,3,,,437,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
TrebuchetUpgrades_9,9,0,bld_attackShip_trebuchet_level03.lvl,stru_tower_lobLocators.lvl,piercing:5703,43200,,1,27185,0.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,9269,6952,0,0,0,,,,experience:924,trebuchet_ball4_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,3,,,588,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
TrebuchetUpgrades_10,10,0,bld_attackShip_trebuchet_level03.lvl,stru_tower_lobLocators.lvl,piercing:8712,57600,,1,30537,0.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,10411,7808,0,0,0,,,,experience:1264,trebuchet_ball4_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_attackShip_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,3,,,759,bld_attackShipFriendly_trebuchet.lvl,bld_attackShipFriendly_death.lvl,
