identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E18Q1WarriorDragon_01,1,food:0,1,,239775,16130,flamethrower:E18Q1WarriorDragon_flamethrower,maleficBreath:wintersBite1|crystallineShield:frostShield1,2927,food:180,4.2,rage2,8,48231,1,experience:0,14855,6,4,5,
E18Q1WarriorDragon_02,2,food:50688,1,,310366,17280,flamethrower:E18Q1WarriorDragon_flamethrower,maleficBreath:wintersBite1|crystallineShield:frostShield1,3310,food:216,4.2,rage2,9,68106,1,experience:0,21731,6,4,5,
E18Q1WarriorDragon_03,3,food:60192,1,,356614,17280,flamethrower:E18Q1WarriorDragon_flamethrower,maleficBreath:wintersBite1|crystallineShield:frostShield1,3831,food:258,4.2,rage2,10,109112,1,experience:0,28958,6,4,5,
E18Q1WarriorDragon_04,4,food:72864,1,,434037,17280,flamethrower:E18Q1WarriorDragon_flamethrower,maleficBreath:wintersBite1|crystallineShield:frostShield1,4639,food:312,4.2,rage2,11,168413,1,experience:0,42619,6,4,5,
E18Q1WarriorDragon_05,5,food:87120,1,,527618,17280,flamethrower:E18Q1WarriorDragon_flamethrower,maleficBreath:wintersBite1|crystallineShield:frostShield1,5638,food:366,4.2,rage2,13,230022,1,experience:0,62985,6,4,5,
E18Q1WarriorDragon_06,6,E18Q1WarriorDragonGreenStone:1,1,have2GreenEpic,603216,17280,flamethrower:E18Q1WarriorDragon_flamethrower,maleficBreath:wintersBite1|crystallineShield:frostShield1|healDragon:regenerate1,6371,food:402,4.2,rage2,14,288732,1,experience:0,81371,10,5,5,
E18Q1WarriorDragon_07,7,food:110880,,,791146,17280,flamethrower:E18Q1WarriorDragon_flamethrower,maleficBreath:wintersBite1|crystallineShield:frostShield1|healDragon:regenerate1,7344,food:456,4.2,rage2,15,350234,1,experience:0,123032,10,5,5,
E18Q1WarriorDragon_08,8,food:125136,1,,886931,17280,flamethrower:E18Q1WarriorDragon_flamethrower,maleficBreath:wintersBite1|crystallineShield:frostShield1|healDragon:regenerate1,8366,food:510,4.2,rage2,17,424413,1,experience:0,157158,10,5,5,
E18Q1WarriorDragon_09,9,food:139392,1,,1139868,17280,flamethrower:E18Q1WarriorDragon_flamethrower,maleficBreath:wintersBite1|crystallineShield:frostShield1|healDragon:regenerate1,10655,food:564,4.2,rage2,18,513817,1,experience:0,257248,10,5,5,
