identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T7C3SFdragon_1,1,food:0,1,,1568424,17280,lockon:T7C3SFdragon_lockon,,78580,food:762,4.2,rage3,18,544552,1,experience:0,309520,
T7C3SFdragon_2,2,food:205920,1,,1607623,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1,81022,food:780,4.2,rage3,19,558164,1,experience:0,490676,
T7C3SFdragon_3,3,food:210672,1,,1647800,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1,83201,food:798,4.2,rage3,19,649998,1,experience:0,516488,
T7C3SFdragon_4,4,food:215424,1,,1688979,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1,85281,food:816,4.2,rage3,19,766701,1,experience:0,542640,
T7C3SFdragon_5,5,food:220176,1,,1731191,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1|risingPhoenix:risingPhoenix1,87413,food:834,4.2,rage3,20,883335,1,experience:0,760144,
T7C3SFdragon_6,6,food:224928,1,,1774459,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1|risingPhoenix:risingPhoenix1,89598,food:852,4.2,rage3,20,1000866,1,experience:0,798564,
T7C3SFdragon_7,7,food:229680,1,,1818811,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1|risingPhoenix:risingPhoenix1,91838,food:870,4.2,rage3,20,1025887,1,experience:0,838980,
T7C3SFdragon_8,8,food:234432,1,,1864268,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1|risingPhoenix:risingPhoenix1,94134,food:888,4.2,rage3,21,1051532,1,experience:0,881520,
T7C3SFdragon_9,9,food:239184,1,,1910865,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1|risingPhoenix:risingPhoenix1|fluxSpell:flux1,96487,food:906,4.2,rage3,21,1077820,1,experience:0,1203895,
T7C3SFdragon_10,10,food:243936,1,,1958627,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1|risingPhoenix:risingPhoenix1|fluxSpell:flux1,98899,food:924,4.2,rage3,21,1104763,1,experience:0,1264916,
T7C3SFdragon_11,11,food:248688,1,,2007578,17280,lockon:T7C3SFdragon_lockon,aoeSpell:divine1|risingPhoenix:risingPhoenix1|fluxSpell:flux1,101371,food:942,4.2,rage3,22,1132381,1,experience:0,1328896,
