identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T4C2SEdragon_1,1,food:0,1,,89483,5712,lockon:T4C2SEdragon_lockon,,6059,food:85,4.2,rage3,5,12315,1,experience:0,1610,
T4C2SEdragon_2,2,food:12338,1,,92903,6115,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1,6391,food:90,4.2,rage3,5,13885,1,experience:0,2633,
T4C2SEdragon_3,3,food:13431,1,,99750,6730,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1,6764,food:97,4.2,rage3,5,17781,1,experience:0,2999,
T4C2SEdragon_4,4,food:16979,1,,107072,7442,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1,7205,food:103,4.2,rage3,6,22863,1,experience:0,3432,
T4C2SEdragon_5,5,food:18325,1,,113929,8210,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1,7719,food:109,4.2,rage3,6,28953,1,experience:0,5214,
T4C2SEdragon_6,6,food:19707,1,,122234,9101,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1,8253,food:115,4.2,rage3,6,36048,1,experience:0,5984,
T4C2SEdragon_7,7,food:23746,1,,131111,10086,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1,8825,food:122,4.2,rage3,6,40264,1,experience:0,6860,
T4C2SEdragon_8,8,food:24970,1,,139462,11120,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1,9449,food:128,4.2,rage3,7,45333,1,experience:0,7812,
T4C2SEdragon_9,9,food:26194,1,,149533,12315,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,10098,food:134,4.2,rage3,7,51025,1,experience:0,11640,
T4C2SEdragon_10,10,food:34272,1,,160294,13562,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,10712,food:140,4.2,rage3,7,56974,1,experience:0,13239,
T4C2SEdragon_11,11,food:36720,1,,170458,14786,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,11304,food:150,4.2,rage3,8,64107,1,experience:0,14855,
T4C2SEdragon_12,12,food:39168,1,,206230,15840,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,11836,food:160,4.2,rage3,8,95783,1,experience:0,18824,
T4C2SEdragon_13,13,food:55275,1,,214035,15840,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,12324,food:170,4.2,rage3,8,106918,1,experience:0,20361,
T4C2SEdragon_14,14,food:58526,1,,220642,15840,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,12782,food:180,4.2,rage3,9,120232,1,experience:0,21731,
T4C2SEdragon_15,15,food:61778,1,,229345,15840,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,13328,food:190,4.2,rage3,9,165330,1,experience:0,23590,
T4C2SEdragon_16,16,food:79536,1,,238546,15840,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,13989,food:200,4.2,rage3,9,184501,1,experience:0,25740,
T4C2SEdragon_17,17,food:85501,1,,253520,15840,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,14793,food:215,4.2,rage3,10,242423,1,experience:0,28958,
T4C2SEdragon_18,18,food:106930,1,,271360,15840,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,15707,food:230,4.2,rage3,10,272410,1,experience:0,32890,
T4C2SEdragon_19,19,food:113904,1,,290401,15840,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,16763,food:245,4.2,rage3,11,303918,1,experience:0,37577,
T4C2SEdragon_20,20,food:120877,1,,308561,15840,lockon:T4C2SEdragon_lockon,summonAIDragon:summonDragon1|invincibleSpell:invincible1|archerResist01:archerResist01,17911,food:260,4.2,rage3,11,0,1.2,experience:0,42619,!@#loenimjcbfekefmn
