identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T6C3SEdragon_1,1,food:0,1,,587928,17280,lockon:T6C3SEdragon_lockon,,29561,food:438,4.2,rage3,15,203039,1,experience:0,43643,
T6C3SEdragon_2,2,food:120384,1,,611340,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1,30825,food:456,4.2,rage3,15,215594,1,experience:0,70980,
T6C3SEdragon_3,3,food:125136,1,,632046,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1,32033,food:474,4.2,rage3,16,261714,1,experience:0,76266,
T6C3SEdragon_4,4,food:129888,1,,657997,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1,33442,food:492,4.2,rage3,16,321745,1,experience:0,82911,
T6C3SEdragon_5,5,food:134640,1,,685356,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1|chainLightning:chainLightning1,35115,food:510,4.2,rage3,17,383938,1,experience:0,120891,
T6C3SEdragon_6,6,food:139392,1,,727580,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1|chainLightning:chainLightning1,37112,food:528,4.2,rage3,17,453299,1,experience:0,135600,
T6C3SEdragon_7,7,food:144144,1,,777088,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1|chainLightning:chainLightning1,39360,food:546,4.2,rage3,18,484080,1,experience:0,153659,
T6C3SEdragon_8,8,food:148896,1,,829843,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1|chainLightning:chainLightning1,41935,food:564,4.2,rage3,18,513817,1,experience:0,174778,
T6C3SEdragon_9,9,food:153648,1,,880807,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1|chainLightning:chainLightning1|shortCircuit:shortCircuit1,44724,food:582,4.2,rage3,18,548589,1,experience:0,257248,
T6C3SEdragon_10,10,food:158400,1,,940396,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1|chainLightning:chainLightning1|shortCircuit:shortCircuit1,47633,food:600,4.2,rage3,18,585633,1,experience:0,292531,
T6C3SEdragon_11,11,food:163152,1,,1003878,17280,lockon:T6C3SEdragon_lockon,invincibleSpell:invincible1|chainLightning:chainLightning1|shortCircuit:shortCircuit1,50734,food:618,4.2,rage3,18,621502,1,experience:0,332592,
