identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,auraRange,auraAffectsSelf,auraIdentifier,enemyAuraEffects,friendlyAuraEffects,finalDestructionDamage,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityCost,activeAbilityRange,activeAbilityBusyDuration,explosionSceneFile,bonusLabel1,bonusLabel2,specialAttackPower,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Integer,Integer,String,String,String,Integer,String,String,String,String,String,String,Float,Integer,Integer,Float,String,LocalizedString,String,Float,Integer,String,String,Integer,String
MageTowerUpgrades_1,1,0,bld_magetower_level01.lvl,stru_tower_lobLocators.lvl,piercing:12,990,,1,6991,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:28,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level01_death.lvl,Steal Enemy Dragon Rage,,440,0,,,15,
MageTowerUpgrades_2,2,0,bld_magetower_level02.lvl,stru_tower_lobLocators.lvl,piercing:208,3510,,1,8643,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:98,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level02_death.lvl,Steal Enemy Dragon Rage,,611,0,,,28,
MageTowerUpgrades_3,3,0,bld_magetower_level03.lvl,stru_tower_lobLocators.lvl,piercing:463,7200,,1,10261,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:225,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level03_death.lvl,Steal Enemy Dragon Rage,,861,1,,,45,
MageTowerUpgrades_4,4,0,bld_magetower_level03-2.lvl,stru_tower_lobLocators.lvl,piercing:861,10800,,1,11982,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:383,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level03_death.lvl,Steal Enemy Dragon Rage,,1170,1,,,66,
MageTowerUpgrades_5,5,0,bld_magetower_level03-3.lvl,stru_tower_lobLocators.lvl,piercing:1463,16200,,1,14255,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:428,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level03_death.lvl,Steal Enemy Dragon Rage,,1591,1,,,104,
MageTowerUpgrades_6,6,0,bld_magetower_level03-4.lvl,stru_tower_lobLocators.lvl,piercing:1894,21600,,7,16884,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level03_death.lvl,Steal Enemy Dragon Rage,,2156,2,,,165,
MageTowerUpgrades_7,7,0,bld_magetower_level04.lvl,stru_tower_lobLocators.lvl,piercing:2698,28800,,12,19892,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:750,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level04_death.lvl,Steal Enemy Dragon Rage,,2912,2,,,272,
MageTowerUpgrades_8,8,0,bld_magetower_level04-2.lvl,stru_tower_lobLocators.lvl,piercing:3714,36000,,12,23314,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:750,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level04_death.lvl,Steal Enemy Dragon Rage,,3917,3,,,437,
MageTowerUpgrades_9,9,0,bld_magetower_level04-3.lvl,stru_tower_lobLocators.lvl,piercing:5703,43200,,17,27185,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:924,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level04_death.lvl,Steal Enemy Dragon Rage,,4634,3,,,588,
MageTowerUpgrades_10,10,0,bld_magetower_level04-4.lvl,stru_tower_lobLocators.lvl,piercing:8712,57600,,17,30537,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:1264,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level04_death.lvl,Steal Enemy Dragon Rage,,5205,3,,,759,
MageTowerUpgrades_11,11,0,bld_magetower_level05.lvl,stru_tower_lobLocators.lvl,piercing:12869,72000,,21,34165,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:1298,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_magetower_level05_death.lvl,Steal Enemy Dragon Rage,,5823,4,,,925,
