identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T14C4SWdragon_1,1,food:0,1,,37521341,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,1848076,food:3556,4.2,rage3,73,14238502,1,experience:0,221511680,
T14C4SWdragon_2,2,food:919800,1,,38459364,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,1894278,food:3577,4.2,rage3,73,14594464,1,experience:0,225997931,
T14C4SWdragon_3,3,food:925200,1,,39420835,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,1941634,food:3598,4.2,rage3,74,16995692,1,experience:0,230517801,
T14C4SWdragon_4,4,food:930600,1,,40406347,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,1990175,food:3619,4.2,rage3,74,20047213,1,experience:0,235071290,
T14C4SWdragon_5,5,food:936000,1,,41416496,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2039929,food:3640,4.2,rage3,75,23096901,1,experience:0,239658397,
T14C4SWdragon_6,6,food:941400,1,,42451898,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2090927,food:3661,4.2,rage3,76,26170046,1,experience:0,244279123,
T14C4SWdragon_7,7,food:946800,1,,43513181,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2143201,food:3682,4.2,rage3,77,26824293,1,experience:0,248933469,
T14C4SWdragon_8,8,food:952200,1,,44600989,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2196780,food:3703,4.2,rage3,78,27494898,1,experience:0,253621433,
T14C4SWdragon_9,9,food:957600,1,,45715995,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2251700,food:3724,4.2,rage3,79,28182271,1,experience:0,258343015,
T14C4SWdragon_10,10,food:963000,1,,46858881,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2307992,food:3745,4.2,rage3,80,28886826,1,experience:0,263098217,
T14C4SWdragon_11,11,food:968400,1,,48030338,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2365691,food:3766,4.2,rage3,80,29608993,1,experience:0,267887038,
T14C4SWdragon_12,12,food:973800,1,,49231080,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2424834,food:3787,4.2,rage3,81,30349217,1,experience:0,272709477,
T14C4SWdragon_13,13,food:979200,1,,50461837,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2485454,food:3808,4.2,rage3,81,31107946,1,experience:0,277565535,
T14C4SWdragon_14,14,food:984600,1,,51723368,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2547590,food:3829,4.2,rage3,82,31885642,1,experience:0,282455212,
T14C4SWdragon_15,15,food:990000,1,,53016441,18000,lockon:T14C4SWdragon_lockon,thunderstorm:divineStorm1|northernLights:celestialShield1|sacrifice:whiteSacrifice1|elementalResist01:elementalResist01,2611280,food:3850,4.2,rage3,82,32682781,1,experience:0,287378508,
