identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T6C1HEdragon_1,1,food:0,1,,353024,15840,fireball:T6C1HEdragon_fireball,,23052,food:305,4.2,rage1,13,128063,1,experience:0,24225,
T6C1HEdragon_2,2,food:78336,1,,377504,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1,24583,food:320,4.2,rage1,13,136923,1,experience:0,41457,
T6C1HEdragon_3,3,food:82008,1,,403607,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1,26050,food:335,4.2,rage1,14,165215,1,experience:0,46945,
T6C1HEdragon_4,4,food:85680,1,,428642,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1,27480,food:350,4.2,rage1,14,203227,1,experience:0,52610,
T6C1HEdragon_5,5,food:89352,1,,509077,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1,28795,food:365,4.2,rage1,15,244132,1,experience:0,87285,
T6C1HEdragon_6,6,food:93024,1,,529349,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1,30027,food:380,4.2,rage1,15,286555,1,experience:0,94640,
T6C1HEdragon_7,7,food:96696,1,,547278,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1,31203,food:395,4.2,rage1,16,306176,1,experience:0,101688,
T6C1HEdragon_8,8,food:100368,1,,569748,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1,32577,food:410,4.2,rage1,16,327088,1,experience:0,110548,
T6C1HEdragon_9,9,food:104040,1,,593437,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,34206,food:425,4.2,rage1,17,347247,1,experience:0,157158,
T6C1HEdragon_10,10,food:107712,1,,629998,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,36151,food:440,4.2,rage1,17,370881,1,experience:0,176280,
T6C1HEdragon_11,11,food:111384,1,,672867,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,38342,food:455,4.2,rage1,18,396065,1,experience:0,199757,
T6C1HEdragon_12,12,food:115056,1,,718547,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,40849,food:470,4.2,rage1,18,558370,1,experience:0,227211,
T6C1HEdragon_13,13,food:157695,1,,762675,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,43566,food:485,4.2,rage1,18,596158,1,experience:0,257248,
T6C1HEdragon_14,14,food:162572,1,,814272,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,46400,food:500,4.2,rage1,18,636413,1,experience:0,292531,
T6C1HEdragon_15,15,food:167449,1,,869241,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,49421,food:515,4.2,rage1,18,826063,1,experience:0,332592,
T6C1HEdragon_16,16,food:210770,1,,922462,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,52691,food:530,4.2,rage1,18,881668,1,experience:0,376319,
T6C1HEdragon_17,17,food:216735,1,,984539,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,56104,food:545,4.2,rage1,18,1099959,1,experience:0,427661,
T6C1HEdragon_18,18,food:260350,1,,1050662,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,59665,food:560,4.2,rage1,18,1167144,1,experience:0,485316,
T6C1HEdragon_19,19,food:267324,1,,1114821,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,63419,food:575,4.2,rage1,18,1238388,1,experience:0,547349,
T6C1HEdragon_20,20,food:274298,1,,1182859,15840,fireball:T6C1HEdragon_fireball,frenzySpell:frenzy1|sacrifice:sacrifice1|cannonResist01:cannonResist01,67138,food:590,4.2,rage1,18,0,1.2,experience:0,614796,!@#bgmgomniedekdheo
