identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E18Q3HunterDragon_1,1,food:0,1,,174382,16130,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1,13009,food:180,4.2,rage1,8,48231,1,experience:0,14855,3,4,5,
E18Q3HunterDragon_2,2,food:50688,1,,383722,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1,25057,food:366,4.2,rage1,13,156522,1,experience:0,62985,3,4,5,
E18Q3HunterDragon_3,3,E18Q3HunterDragonGreenStone:1,1,have2GreenEpic,438703,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1|seethingSpark:scarletFever1,28316,food:402,4.2,rage1,14,201930,1,experience:0,81371,6,5,5,
E18Q3HunterDragon_4,4,food:110880,1,,594867,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1|seethingSpark:scarletFever1,33917,food:474,4.2,rage1,16,301175,1,experience:0,132194,6,5,5,
E18Q3HunterDragon_5,5,food:129888,1,,828995,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1|seethingSpark:scarletFever1,47354,food:582,4.2,rage1,18,496273,1,experience:0,257248,6,5,5,
E18Q3HunterDragon_6,6,E18Q3HunterDragonGoldStone:1,1,haveGoldLegendary,944827,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1|seethingSpark:scarletFever1|adaptiveResist:adaptiveFlakResist1,53718,food:618,4.2,rage1,18,621502,1,experience:0,332592,10,6,5,
E18Q3HunterDragon_7,7,food:167904,1,,1285716,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1|seethingSpark:scarletFever1|adaptiveResist:adaptiveFlakResist1,72976,food:708,4.2,rage1,18,821470,1,experience:0,614796,10,6,5,
E18Q3HunterDragon_8,8,food:191664,1,have2LegendaryGold,1670079,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1|seethingSpark:scarletFever1|adaptiveResist:adaptiveFlakResist1,94869,food:852,4.2,rage1,18,1000866,1,experience:0,1038133,10,6,5,
E18Q3HunterDragon_9,9,food:229680,1,,2034722,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1|seethingSpark:scarletFever1|adaptiveResist:adaptiveFlakResist1,115587,food:996,4.2,rage1,20,1219450,1,experience:0,1541051,10,6,5,
E18Q3HunterDragon_10,10,E18Q3HunterDragonPlatinumStone:1,1,havePlatinumLegendary,2137699,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1|seethingSpark:scarletFever1|adaptiveResist:adaptiveFlakResist1,121438,food:1032,4.2,rage1,21,1281184,1,experience:0,1701014,16,7,5,
E18Q3HunterDragon_11,11,food:277200,1,,2359564,17280,fireball:E18Q3HunterDragon_fireball,consume:consume1|cloak:enshroud1|seethingSpark:scarletFever1|adaptiveResist:adaptiveFlakResist1,134045,food:1104,4.2,rage1,22,1414179,1,experience:0,2072429,16,7,5,
