identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T11C3HFdragon_1,1,food:0,1,,7718029,17280,fireball:T11C3HFdragon_fireball,,427645,food:1968,4.2,rage1,38,2847862,1,experience:0,21627242,
T11C3HFdragon_2,2,food:524304,1,,7910961,17280,fireball:T11C3HFdragon_fireball,dodge:flash1,438336,food:1986,4.2,rage1,39,2919057,1,experience:0,22722051,
T11C3HFdragon_3,3,food:529056,1,,8108716,17280,fireball:T11C3HFdragon_fireball,dodge:flash1,449294,food:2004,4.2,rage1,39,3399328,1,experience:0,23872287,
T11C3HFdragon_4,4,food:533808,1,,8311416,17280,fireball:T11C3HFdragon_fireball,dodge:flash1,460526,food:2022,4.2,rage1,39,4009666,1,experience:0,25080699,
T11C3HFdragon_5,5,food:538560,1,,8519188,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1,472039,food:2040,4.2,rage1,40,4619637,1,experience:0,26350272,
T11C3HFdragon_6,6,food:543312,1,,8732158,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1,483840,food:2058,4.2,rage1,40,5234300,1,experience:0,27684241,
T11C3HFdragon_7,7,food:548064,1,,8950451,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1,495935,food:2076,4.2,rage1,41,5365156,1,experience:0,29085711,
T11C3HFdragon_8,8,food:552816,1,,9174198,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1,508334,food:2094,4.2,rage1,41,5499283,1,experience:0,30558228,
T11C3HFdragon_9,9,food:557568,1,,9403538,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1,521042,food:2112,4.2,rage1,42,5636766,1,experience:0,32105211,
T11C3HFdragon_10,10,food:562320,1,,9638608,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1,534068,food:2130,4.2,rage1,42,5777685,1,experience:0,33730337,
T11C3HFdragon_11,11,food:567072,1,,9879552,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1,547419,food:2148,4.2,rage1,43,5922123,1,experience:0,35437935,
T11C3HFdragon_12,12,food:571824,1,,10126523,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1,561105,food:2166,4.2,rage1,43,6070176,1,experience:0,37231828,
T11C3HFdragon_13,13,food:576576,1,,10379670,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1,575132,food:2184,4.2,rage1,44,6221928,1,experience:0,39116698,
T11C3HFdragon_14,14,food:581328,1,,10639144,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1|fireTurretResist01:fireTurretResist01,589510,food:2202,4.2,rage1,44,6377476,1,experience:0,41096917,
T11C3HFdragon_15,15,food:586080,1,,10905107,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1|fireTurretResist01:fireTurretResist01,604248,food:2220,4.2,rage1,45,6536910,1,experience:0,43177334,
T11C3HFdragon_16,16,food:590833,1,,11177715,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1|fireTurretResist01:fireTurretResist01,619354,food:2238,4.2,rage1,45,6700333,1,experience:0,45363091,
T11C3HFdragon_17,17,food:595584,1,,11457141,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1|fireTurretResist01:fireTurretResist01,634838,food:2256,4.2,rage1,46,6867840,1,experience:0,47659622,
T11C3HFdragon_18,18,food:600336,1,,11743554,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1|fireTurretResist01:fireTurretResist01,650708,food:2274,4.2,rage1,46,9349918,1,experience:0,50072261,
T11C3HFdragon_19,19,food:803679,1,,12037133,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1|fireTurretResist01:fireTurretResist01,666976,food:2292,4.2,rage1,47,9583663,1,experience:0,52607048,
T11C3HFdragon_20,20,food:809991,1,,12338053,17280,fireball:T11C3HFdragon_fireball,dodge:flash1|lightSpeed:lightSpeed1|intimidatingRoar:seismicScreech1|fireTurretResist01:fireTurretResist01,683650,food:2310,4.2,rage1,47,9823251,1,experience:0,55270340,
