identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T1C2HEdragon_1,1,food:0,1,,7592,120,fireball:T1C2HEdragon_fireball,,978,food:5,4.2,rage1,1,41,1,experience:0,30,
T1C2HEdragon_2,2,food:21,1,,7942,120,fireball:T1C2HEdragon_fireball,frenzySpell:frenzy1,1050,food:6,4.2,rage1,1,62,1,experience:0,50,
T1C2HEdragon_3,3,food:29,1,,8435,120,fireball:T1C2HEdragon_fireball,frenzySpell:frenzy1,1120,food:7,4.2,rage1,1,87,1,experience:0,58,
T1C2HEdragon_4,4,food:46,1,,10769,167,fireball:T1C2HEdragon_fireball,frenzySpell:frenzy1,1227,food:10,4.2,rage1,1,133,1,experience:0,78,
T1C2HEdragon_5,5,food:91,1,,11676,199,fireball:T1C2HEdragon_fireball,frenzySpell:frenzy1|archerResist01:archerResist01,1342,food:12,4.2,rage1,1,192,1,experience:0,126,
T1C2HEdragon_6,6,food:113,1,,13104,244,fireball:T1C2HEdragon_fireball,frenzySpell:frenzy1|archerResist01:archerResist01,1471,food:14,4.2,rage1,1,393,1,experience:0,150,
T1C2HEdragon_7,7,food:299,1,,14163,290,fireball:T1C2HEdragon_fireball,frenzySpell:frenzy1|archerResist01:archerResist01,1614,food:16,4.2,rage1,1,681,1,experience:0,176,
T1C2HEdragon_8,8,food:439,1,,15291,346,fireball:T1C2HEdragon_fireball,frenzySpell:frenzy1|archerResist01:archerResist01,1781,food:18,4.2,rage1,1,930,1,experience:0,216,
T1C2HEdragon_9,9,food:515,1,,17076,425,fireball:T1C2HEdragon_fireball,frenzySpell:frenzy1|archerResist01:archerResist01,1958,food:20,4.2,rage1,1,1258,1,experience:0,260,
T1C2HEdragon_10,10,food:795,1,,19037,517,fireball:T1C2HEdragon_fireball,frenzySpell:frenzy1|archerResist01:archerResist01,2139,food:22,4.2,rage1,2,0,1.2,experience:0,322,!@#akbbpjpljnfbegmo
