identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T2C3WEdragon_1,1,food:0,1,,53443,1486,flamethrower:T2C3WEdragon_flamethrower,,814,food:43,4.2,rage2,3,3497,1,experience:0,420,
T2C3WEdragon_2,2,food:2072,1,,58113,1738,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1,876,food:45,4.2,rage2,3,4022,1,experience:0,740,
T2C3WEdragon_3,3,food:2351,1,,63776,2070,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1,950,food:50,4.2,rage2,3,5191,1,experience:0,875,
T2C3WEdragon_4,4,food:3519,1,,69129,2442,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1,1034,food:55,4.2,rage2,3,6846,1,experience:0,1035,
T2C3WEdragon_5,5,food:3917,1,,75590,2881,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1,1116,food:60,4.2,rage2,4,8715,1,experience:0,1632,
T2C3WEdragon_6,6,food:4329,1,,81689,3321,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1,1190,food:65,4.2,rage2,4,11001,1,experience:0,1875,
T2C3WEdragon_7,7,food:5941,1,,102707,4425,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1,1261,food:70,4.2,rage2,4,12422,1,experience:0,2496,
T2C3WEdragon_8,8,food:6488,1,,106566,4818,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1,1323,food:75,4.2,rage2,4,14151,1,experience:0,2727,
T2C3WEdragon_9,9,food:7051,1,,111599,5255,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,1378,food:80,4.2,rage2,5,15965,1,experience:0,3858,
T2C3WEdragon_10,10,food:9156,1,,115801,5712,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,1444,food:85,4.2,rage2,5,18006,1,experience:0,4185,
T2C3WEdragon_11,11,food:9871,1,,120227,6115,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,1523,food:90,4.2,rage2,5,20301,1,experience:0,4563,
T2C3WEdragon_12,12,food:10745,1,,129089,6730,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,1612,food:97,4.2,rage2,5,30392,1,experience:0,5199,
T2C3WEdragon_13,13,food:18042,1,,138563,7442,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,1717,food:103,4.2,rage2,6,33958,1,experience:0,5949,
T2C3WEdragon_14,14,food:19472,1,,147437,8210,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,1839,food:109,4.2,rage2,6,38259,1,experience:0,6778,
T2C3WEdragon_15,15,food:20940,1,,158185,9101,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,1967,food:115,4.2,rage2,6,52705,1,experience:0,7779,
T2C3WEdragon_16,16,food:30860,1,,169673,10086,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,2103,food:122,4.2,rage2,6,58868,1,experience:0,8918,
T2C3WEdragon_17,17,food:32451,1,,180480,11120,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,2251,food:128,4.2,rage2,7,77484,1,experience:0,10156,
T2C3WEdragon_18,18,food:39797,1,,193514,12315,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,2406,food:134,4.2,rage2,7,87214,1,experience:0,11640,
T2C3WEdragon_19,19,food:52070,1,,207439,13562,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,2552,food:140,4.2,rage2,7,97382,1,experience:0,13239,
T2C3WEdragon_20,20,food:55790,1,,220593,14786,flamethrower:T2C3WEdragon_flamethrower,healDragon:heal1|stoneskin:stoneskin1|ballistaResist01:ballistaResist01,2693,food:150,4.2,rage2,8,0,1.2,experience:0,14855,!@#fjklpnjinodcfmmg
