identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q2MythicWarriorDragon_1,1,food:0,1,,249366,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,3045,food:210,4.2,rage2,8,54809,1,experience:0,15449,3,4,6,
E19Q2MythicWarriorDragon_2,2,food:57600,1,,548722,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,5864,food:427,4.2,rage2,13,177866,1,experience:0,65504,3,4,6,
E19Q2MythicWarriorDragon_3,3,E19Q2MythicWarriorDragonGreenStone:1,1,have2GreenEpic,627345,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,6626,food:469,4.2,rage2,14,229466,1,experience:0,84626,5,5,6,
E19Q2MythicWarriorDragon_4,4,food:126000,1,,1185463,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,11081,food:679,4.2,rage2,18,501720,1,experience:0,267538,5,5,6,
E19Q2MythicWarriorDragon_5,5,E19Q2MythicWarriorDragonGoldStone:1,1,haveGoldLegendary,1351102,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,12570,food:721,4.2,rage2,18,638900,1,experience:0,345896,9,6,6,
E19Q2MythicWarriorDragon_6,6,food:190800,1,,1838574,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,17077,food:826,4.2,rage2,18,933488,1,experience:0,639388,9,6,6,
E19Q2MythicWarriorDragon_7,7,food:217800,1,have2LegendaryGold,2388213,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,22200,food:994,4.2,rage2,18,1137348,1,experience:0,1079659,9,6,6,
E19Q2MythicWarriorDragon_8,8,food:261000,1,,2909652,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,27048,food:1162,4.2,rage2,20,1385738,1,experience:0,1602693,9,6,6,
E19Q2MythicWarriorDragon_9,9,E19Q2MythicWarriorDragonPlatinumStone:1,1,havePlatinumLegendary,3056910,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,28417,food:1204,4.2,rage2,21,1455891,1,experience:0,1769054,13,7,6,
E19Q2MythicWarriorDragon_10,10,food:315000,1,,4110965,16800,flamethrower:E19Q2MythicWarriorDragon_flamethrower,adaptiveBreath:apexPredator1|dreadfulRoar:tanglingKelp1|healDragon:regenerate1|darkFlakResist01:darkFlakResist01,37270,food:1456,4.2,rage2,25,1957988,1,experience:0,3120281,13,7,6,
