identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E18Q2HunterDragon_1,1,food:0,1,,174382,16130,fireball:E18Q2HunterDragon_fireball,cloak:cloak1|maleficBreath:heatstroke39,13009,food:180,4.2,rage1,8,48231,1,experience:0,14855,3,4,5,
E18Q2HunterDragon_2,2,food:50688,1,,383722,17280,fireball:E18Q2HunterDragon_fireball,cloak:cloak1|maleficBreath:heatstroke51,25057,food:276,4.2,rage1,10,107918,1,experience:0,62985,3,4,5,
E18Q2HunterDragon_3,3,E18Q2HunterDragonGreenStone:1,1,have2GreenEpic,438703,17280,fireball:E18Q2HunterDragon_fireball,cloak:cloak1|maleficBreath:heatstroke53|risingPhoenix:everlastingHunt1,28316,food:402,4.2,rage1,14,201930,1,experience:0,81371,6,5,5,
E18Q2HunterDragon_4,4,food:110880,1,,594867,17280,fireball:E18Q2HunterDragon_fireball,cloak:cloak1|maleficBreath:heatstroke57|risingPhoenix:everlastingHunt1,33917,food:474,4.2,rage1,16,301175,1,experience:0,132194,6,5,5,
E18Q2HunterDragon_5,5,food:129888,1,,828995,17280,fireball:E18Q2HunterDragon_fireball,cloak:cloak1|maleficBreath:heatstroke60|risingPhoenix:everlastingHunt1,47354,food:528,4.2,rage1,17,410069,1,experience:0,257248,6,5,5,
E18Q2HunterDragon_6,6,E18Q2HunterDragonGoldStone:1,1,haveGoldLegendary,944827,17280,fireball:E18Q2HunterDragon_fireball,cloak:cloak1|maleficBreath:heatstroke88|risingPhoenix:everlastingHunt1|fireFlakResist01:fireFlakResist01,53718,food:600,4.2,rage1,18,585633,1,experience:0,332592,14,6,5,
E18Q2HunterDragon_7,7,food:163152,1,,1285716,17280,fireball:E18Q2HunterDragon_fireball,cloak:cloak1|maleficBreath:heatstroke88|risingPhoenix:everlastingHunt1|fireFlakResist01:fireFlakResist01,72976,food:708,4.2,rage1,18,821470,1,experience:0,614796,14,6,5,
E18Q2HunterDragon_8,8,food:191664,1,have2LegendaryGold,1670079,17280,fireball:E18Q2HunterDragon_fireball,cloak:cloak1|maleficBreath:heatstroke88|risingPhoenix:everlastingHunt1|fireFlakResist01:fireFlakResist01,94869,food:816,4.2,rage1,18,952640,1,experience:0,1038133,14,6,5,
E18Q2HunterDragon_9,9,food:220176,1,,2034722,17280,fireball:E18Q2HunterDragon_fireball,cloak:cloak1|maleficBreath:heatstroke88|risingPhoenix:everlastingHunt1|fireFlakResist01:fireFlakResist01,115587,food:924,4.2,rage1,19,1104763,1,experience:0,1541051,14,6,5,
