identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T15C3HWdragon_1,1,food:0,1,,55640513,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1,3083094,food:3408,4.2,rage1,85,20531643,1,experience:0,176196900,
T15C3HWdragon_2,2,food:904464,1,,57031512,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1,3160171,food:3426,4.2,rage1,86,21044934,1,experience:0,179058565,
T15C3HWdragon_3,3,food:909216,1,,58457287,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1,3239175,food:3444,4.2,rage1,86,24507459,1,experience:0,181938879,
T15C3HWdragon_4,4,food:913968,1,,59918711,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1,3320154,food:3462,4.2,rage1,87,28907693,1,experience:0,184837843,
T15C3HWdragon_5,5,food:918720,1,,61416673,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1,3403158,food:3480,4.2,rage1,87,33305287,1,experience:0,250340608,
T15C3HWdragon_6,6,food:923472,1,,62952081,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1,3488236,food:3498,4.2,rage1,88,37736702,1,experience:0,254255625,
T15C3HWdragon_7,7,food:928224,1,,64525869,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1,3575442,food:3516,4.2,rage1,88,38680118,1,experience:0,258195508,
T15C3HWdragon_8,8,food:932976,1,,66139003,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1,3664828,food:3534,4.2,rage1,89,39647119,1,experience:0,262160257,
T15C3HWdragon_9,9,food:937728,1,,67792468,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1,3756449,food:3552,4.2,rage1,89,40638296,1,experience:0,345994834,
T15C3HWdragon_10,10,food:942480,1,,69487271,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1,3850360,food:3570,4.2,rage1,90,41654253,1,experience:0,351213659,
T15C3HWdragon_11,11,food:947232,1,,71224445,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1,3946618,food:3588,4.2,rage1,90,42695606,1,experience:0,356464810,
T15C3HWdragon_12,12,food:951984,1,,73005043,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1,4045284,food:3606,4.2,rage1,91,43762996,1,experience:0,361748287,
T15C3HWdragon_13,13,food:956736,1,,74830151,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1,4146416,food:3624,4.2,rage1,91,44857069,1,experience:0,367064090,
T15C3HWdragon_14,14,food:961488,1,,76700886,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,4250076,food:3642,4.2,rage1,92,45978495,1,experience:0,372412218,
T15C3HWdragon_15,15,food:966240,1,,78618389,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,4356328,food:3660,4.2,rage1,92,47127955,1,experience:0,377792672,
T15C3HWdragon_16,16,food:970992,1,,80583833,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,4465236,food:3678,4.2,rage1,93,48306152,1,experience:0,383205453,
T15C3HWdragon_17,17,food:975744,1,,82598413,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,4576866,food:3696,4.2,rage1,93,49513803,1,experience:0,388650558,
T15C3HWdragon_18,18,food:980496,1,,84663354,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,4691288,food:3714,4.2,rage1,94,67408400,1,experience:0,394127990,
T15C3HWdragon_19,19,food:1308608,1,,86779925,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,4808570,food:3732,4.2,rage1,94,69093609,1,experience:0,399637748,
T15C3HWdragon_20,20,food:1314920,1,,88949414,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,4928784,food:3750,4.2,rage1,95,70820946,1,experience:0,405179831,
T15C3HWdragon_21,21,food:1321231,1,,91173140,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,5052003,food:3768,4.2,rage1,95,72591467,1,experience:0,410754240,
T15C3HWdragon_22,22,food:1327543,1,,93452456,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,5178303,food:3786,4.2,rage1,96,91005270,1,experience:0,416360975,
T15C3HWdragon_23,23,food:1631419,1,,95788755,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,5307760,food:3804,4.2,rage1,96,93280400,1,experience:0,422000036,
T15C3HWdragon_24,24,food:1639139,1,,98183458,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,5440454,food:3822,4.2,rage1,97,95612405,1,experience:0,427671422,
T15C3HWdragon_25,25,food:1646858,1,,100638024,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,5576465,food:3840,4.2,rage1,97,98002711,1,experience:0,433375134,
T15C3HWdragon_26,26,food:1654578,1,,103153955,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,5715877,food:3858,4.2,rage1,98,117435380,1,experience:0,439111173,
T15C3HWdragon_27,27,food:1943327,1,,105732787,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,5858774,food:3876,4.2,rage1,98,120371260,1,experience:0,444879536,
T15C3HWdragon_28,28,food:1952351,1,,108376090,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,6005243,food:3894,4.2,rage1,99,123380536,1,experience:0,450680226,
T15C3HWdragon_29,29,food:1961376,1,,111085478,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,6155373,food:3912,4.2,rage1,99,126465049,1,experience:0,456513242,
T15C3HWdragon_30,30,food:1970401,1,,113862600,17280,fireball:T15C3HWdragon_fireball,desiccatingSand:desiccatingSand1|alterFate:ferociousDive1|berserk:ravage1|adaptiveResist:adaptiveFlakResist1,6309258,food:3930,4.2,rage1,100,129626672,1,experience:0,462378583,
