identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T14C3WFdragon_1,1,food:0,1,,46689452,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1,423344,food:3048,4.2,rage2,73,12529881,1,experience:0,212992000,
T14C3WFdragon_2,2,food:809424,1,,47856674,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1,433927,food:3066,4.2,rage2,73,12843128,1,experience:0,217305703,
T14C3WFdragon_3,3,food:814176,1,,49053075,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1,444775,food:3084,4.2,rage2,74,14956209,1,experience:0,221651732,
T14C3WFdragon_4,4,food:818928,1,,50279391,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1,455895,food:3102,4.2,rage2,74,17641547,1,experience:0,226030086,
T14C3WFdragon_5,5,food:823680,1,,51536364,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1,467292,food:3120,4.2,rage2,75,20325273,1,experience:0,230440766,
T14C3WFdragon_6,6,food:828432,1,,52824760,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1,478974,food:3138,4.2,rage2,76,23029640,1,experience:0,234883773,
T14C3WFdragon_7,7,food:833184,1,,54145361,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1,490948,food:3156,4.2,rage2,77,23605378,1,experience:0,239359104,
T14C3WFdragon_8,8,food:837936,1,,55498968,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1,503222,food:3174,4.2,rage2,78,24195510,1,experience:0,243866762,
T14C3WFdragon_9,9,food:842688,1,,56886419,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1,515803,food:3192,4.2,rage2,79,24800398,1,experience:0,248406746,
T14C3WFdragon_10,10,food:847440,1,,58308562,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1,528698,food:3210,4.2,rage2,80,25420407,1,experience:0,252979055,
T14C3WFdragon_11,11,food:852192,1,,59766258,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1,541915,food:3228,4.2,rage2,80,26055914,1,experience:0,257583690,
T14C3WFdragon_12,12,food:856944,1,,61260394,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1,555463,food:3246,4.2,rage2,81,26707311,1,experience:0,262220651,
T14C3WFdragon_13,13,food:861696,1,,62791878,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1,569349,food:3264,4.2,rage2,81,27374992,1,experience:0,266889938,
T14C3WFdragon_14,14,food:866448,1,,64361656,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,583583,food:3282,4.2,rage2,82,28059365,1,experience:0,271591550,
T14C3WFdragon_15,15,food:871200,1,,65970685,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,598173,food:3300,4.2,rage2,82,28760847,1,experience:0,276325488,
T14C3WFdragon_16,16,food:875952,1,,67619938,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,613127,food:3318,4.2,rage2,83,29479868,1,experience:0,281091753,
T14C3WFdragon_17,17,food:880704,1,,69310425,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,628455,food:3336,4.2,rage2,83,30216863,1,experience:0,285890342,
T14C3WFdragon_18,18,food:885456,1,,71043176,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,644166,food:3354,4.2,rage2,84,41137424,1,experience:0,290721258,
T14C3WFdragon_19,19,food:1182376,1,,72819249,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,660270,food:3372,4.2,rage2,84,42165856,1,experience:0,295584500,
T14C3WFdragon_20,20,food:1188687,1,,74639724,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,676777,food:3390,4.2,rage2,85,43219999,1,experience:0,300480067,
T14C3WFdragon_21,21,food:1194999,1,,76505705,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,693696,food:3408,4.2,rage2,85,44300496,1,experience:0,305407960,
T14C3WFdragon_22,22,food:1201311,1,,78418329,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,711039,food:3426,4.2,rage2,86,55537914,1,experience:0,310368179,
T14C3WFdragon_23,23,food:1477026,1,,80378770,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,728815,food:3444,4.2,rage2,86,56926360,1,experience:0,315360724,
T14C3WFdragon_24,24,food:1484746,1,,82388228,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,747035,food:3462,4.2,rage2,87,58349516,1,experience:0,320385594,
T14C3WFdragon_25,25,food:1492466,1,,84447926,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,765711,food:3480,4.2,rage2,87,59808251,1,experience:0,325442790,
T14C3WFdragon_26,26,food:1500185,1,,86559111,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,784854,food:3498,4.2,rage2,88,71667449,1,experience:0,330532313,
T14C3WFdragon_27,27,food:1762832,1,,88723070,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,804475,food:3516,4.2,rage2,88,73459133,1,experience:0,335654160,
T14C3WFdragon_28,28,food:1771857,1,,90941129,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,824587,food:3534,4.2,rage2,89,75295608,1,experience:0,340808334,
T14C3WFdragon_29,29,food:1780881,1,,93214644,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,845201,food:3552,4.2,rage2,89,77177996,1,experience:0,345994834,
T14C3WFdragon_30,30,food:1789906,1,,95544997,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,866331,food:3570,4.2,rage2,90,79107445,1,experience:0,351213659,
T14C3WFdragon_31,31,food:1798931,1,,97933612,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,887990,food:3588,4.2,rage2,90,81085126,1,experience:0,356464810,
T14C3WFdragon_32,32,food:1807956,1,,100381933,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,910189,food:3606,4.2,rage2,91,83112252,1,experience:0,361748287,
T14C3WFdragon_33,33,food:1816980,1,,102891458,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,932944,food:3624,4.2,rage2,91,85190055,1,experience:0,367064090,
T14C3WFdragon_34,34,food:1826005,1,,105463718,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,956267,food:3642,4.2,rage2,92,87319805,1,experience:0,372412218,
T14C3WFdragon_35,35,food:1835030,1,,108100285,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,980174,food:3660,4.2,rage2,92,89502796,1,experience:0,377792672,
T14C3WFdragon_36,36,food:1844055,1,,110802770,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,1004678,food:3678,4.2,rage2,93,91740362,1,experience:0,383205453,
T14C3WFdragon_37,37,food:1853079,1,,113572818,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,1029795,food:3696,4.2,rage2,93,94033867,1,experience:0,388650558,
T14C3WFdragon_38,38,food:1862104,1,,116412112,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,1055540,food:3714,4.2,rage2,94,96384710,1,experience:0,394127990,
T14C3WFdragon_39,39,food:1871129,1,,119322396,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,1081929,food:3732,4.2,rage2,94,98794327,1,experience:0,399637748,
T14C3WFdragon_40,40,food:1880154,1,,125363068,17280,flamethrower:T14C3WFdragon_flamethrower,dreadfulRoar:debilitatingSludge1|maleficBreath:miasmicBreath1|devourHope:devourHope1|darkFlakResist01:darkFlakResist01,1136701,food:3768,4.2,rage2,95,0,1.2,experience:0,410754240,!@#linjdbplbhlkjpla
