identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E18Q2FinalDragon_1,1,food:0,1,,249366,16802,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1,3045,food:210,4.2,rage2,8,54809,1,experience:0,15449,3,4,6,
E18Q2FinalDragon_2,2,food:57600,1,,548722,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1,5864,food:343,4.2,rage2,11,136818,1,experience:0,65504,3,4,6,
E18Q2FinalDragon_3,3,E18Q2FinalDragonGreenStone:1,1,have2GreenEpic,627345,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1,6626,food:469,4.2,rage2,14,229466,1,experience:0,84626,5,5,6,
E18Q2FinalDragon_4,4,food:126000,1,,1185463,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1,11081,food:574,4.2,rage2,16,365620,1,experience:0,267538,5,5,6,
E18Q2FinalDragon_5,5,E18Q2FinalDragonGoldStone:1,1,haveGoldLegendary,1351102,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,12570,food:700,4.2,rage2,18,602027,1,experience:0,345896,9,6,6,
E18Q2FinalDragon_6,6,food:185400,1,,1838574,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,17077,food:826,4.2,rage2,18,933488,1,experience:0,639388,9,6,6,
E18Q2FinalDragon_7,7,food:217800,1,have2LegendaryGold,2388213,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,22200,food:952,4.2,rage2,18,1082546,1,experience:0,1079659,9,6,6,
E18Q2FinalDragon_8,8,food:250200,1,,2909652,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,27048,food:1078,4.2,rage2,19,1255412,1,experience:0,1602693,9,6,6,
E18Q2FinalDragon_9,9,E18Q2FinalDragonPlatinumStone:1,1,havePlatinumLegendary,3056910,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,28417,food:1204,4.2,rage2,21,1455891,1,experience:0,1769054,14,7,6,
E18Q2FinalDragon_10,10,food:315000,1,,3458521,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,32151,food:1309,4.2,rage2,23,1647196,1,experience:0,2264505,14,7,6,
E18Q2FinalDragon_11,11,food:342000,1,,3817513,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,35489,food:1393,4.2,rage2,24,1818191,1,experience:0,2759007,14,7,6,
E18Q2FinalDragon_12,12,food:315000,1,have2LegendaryPlatinum,4426988,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,40135,food:1519,4.2,rage2,26,2108537,1,experience:0,3618428,14,7,6,
E18Q2FinalDragon_13,13,food:396000,1,,4767321,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,43221,food:1561,4.2,rage2,27,2215281,1,experience:0,4196175,14,7,6,
E18Q2FinalDragon_14,14,E18Q2FinalDragonSapphireStone:1,1,haveLegendarySapphire,4886488,18000,flamethrower:E18Q2FinalDragon_flamethrower,explosiveAegis:explosiveAegis1|bloodFury:bloodFury1|thunderstorm:lightningStorm1|darkFlakResist01:darkFlakResist01,44302,food:1603,4.2,rage2,27,2327426,1,experience:0,4408635,21,8,6,
