identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T8C3WEdragon_1,1,food:0,1,,2939336,17280,flamethrower:T8C3WEdragon_flamethrower,,27324,food:1032,4.2,rage2,21,788661,1,experience:0,654236,
T8C3WEdragon_2,2,food:277200,1,,3012796,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1,28007,food:1050,4.2,rage2,21,808376,1,experience:0,1031021,
T8C3WEdragon_3,3,food:281952,1,,3088094,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1,28707,food:1068,4.2,rage2,22,941377,1,experience:0,1083240,
T8C3WEdragon_4,4,food:286704,1,,3165282,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1,29425,food:1086,4.2,rage2,22,1110397,1,experience:0,1138069,
T8C3WEdragon_5,5,food:291456,1,,3244401,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1,30160,food:1104,4.2,rage2,22,1279315,1,experience:0,1594176,
T8C3WEdragon_6,6,food:296208,1,,3325501,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1,30914,food:1122,4.2,rage2,23,1449532,1,experience:0,1674930,
T8C3WEdragon_7,7,food:300960,1,,3408633,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1,31687,food:1140,4.2,rage2,23,1485771,1,experience:0,1759680,
T8C3WEdragon_8,8,food:305712,1,,3493840,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1,32479,food:1158,4.2,rage2,23,1522914,1,experience:0,1848795,
T8C3WEdragon_9,9,food:310464,1,,3581172,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1|archerResist01:archerResist01,33291,food:1176,4.2,rage2,24,1560985,1,experience:0,2525078,
T8C3WEdragon_10,10,food:315216,1,,3670685,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1|archerResist01:archerResist01,34124,food:1194,4.2,rage2,24,1600008,1,experience:0,2652892,
T8C3WEdragon_11,11,food:319968,1,,3762432,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1|archerResist01:archerResist01,34977,food:1212,4.2,rage2,24,1640007,1,experience:0,2787130,
T8C3WEdragon_12,12,food:324720,1,,3856468,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1|archerResist01:archerResist01,35403,food:1230,4.2,rage2,25,1681005,1,experience:0,2891632,
T8C3WEdragon_13,13,food:329472,1,,3952851,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1|archerResist01:archerResist01,35836,food:1248,4.2,rage2,25,1723030,1,experience:0,3000270,
T8C3WEdragon_14,14,food:334224,1,,4051647,17280,flamethrower:T8C3WEdragon_flamethrower,seethingSpark:seethingSpark1|heatBlastShield:heatBlastShield1|archerResist01:archerResist01|lightningResist01:lightningResist01,36732,food:1266,4.2,rage2,25,1766105,1,experience:0,3152119,
