identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,fillStateSceneFiles,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,harvestTimeInSeconds,harvestAmount,experienceThreshold,HP,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityCost,activeAbilityRange,explosionSceneFile,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,Array<String>,String,Integer,String,Integer,Integer,String,Integer,Float,String,String,String,String,String,String,Float,Integer,Integer,String,LocalizedString,String,Integer,String,String,Integer,String
LumberMillUpgrades_1,1,0,stru_resource_lumberMill_level01.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:28,3,,1,21600,piercing:180,,6482,,,experience:17,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level01_death.lvl,Heal Neighboring Towers,,1,,,0,
LumberMillUpgrades_2,2,0,stru_resource_lumberMill_level02.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:144,900,,1,21600,piercing:360,,8986,,,experience:2,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level02_death.lvl,Heal Neighboring Towers,,1,,,0,
LumberMillUpgrades_3,3,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:966,5832,,1,32400,piercing:945,,14919,,,experience:9,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,1,,,0,
LumberMillUpgrades_4,4,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:2304,11108,,7,43200,piercing:1800,,21620,,,experience:16,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,2,,,0,
LumberMillUpgrades_5,5,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:5376,17280,,17,54000,piercing:3150,,27062,,,experience:24,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,3,,,0,
LumberMillUpgrades_6,6,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:8295,18514,,17,64800,piercing:4860,,33538,,,experience:26,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,4,,,0,
LumberMillUpgrades_7,7,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:12365,24000,,21,75600,piercing:7245,,41564,,,experience:34,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,5,,,0,
LumberMillUpgrades_8,8,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:21504,30052,,25,75600,piercing:8820,,51511,,,experience:42,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,6,,,0,
LumberMillUpgrades_9,9,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:26112,48137,,25,75600,piercing:10710,,60506,,,experience:67,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,7,,,0,
LumberMillUpgrades_10,10,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:30720,47265,,25,75600,piercing:12600,,71070,,,experience:66,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,8,,,0,
LumberMillUpgrades_11,11,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:35328,58320,,28,75600,piercing:14490,,79120,,,experience:81,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,9,,,0,
LumberMillUpgrades_12,12,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:39936,56347,,28,75600,piercing:16380,,88081,,,experience:79,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,10,,,0,
LumberMillUpgrades_13,13,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:44544,54830,,28,75600,piercing:18270,,98057,,,experience:77,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,11,,,0,
LumberMillUpgrades_14,14,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:49152,53627,,31,75600,piercing:20160,,109163,,,experience:75,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,12,,,0,
LumberMillUpgrades_15,15,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:53760,52650,,31,75600,piercing:22050,,121527,,,experience:74,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,13,,,0,
LumberMillUpgrades_16,16,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:58368,51840,,31,75600,piercing:23940,,135293,,,experience:72,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,14,,,0,
LumberMillUpgrades_17,17,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:62976,51157,,31,75600,piercing:25830,,150616,,,experience:72,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,15,,,0,
LumberMillUpgrades_18,18,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:67584,50575,,34,75600,piercing:27720,,167676,,,experience:71,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,16,,,0,
LumberMillUpgrades_19,19,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:72192,50072,,34,75600,piercing:29610,,186669,,,experience:70,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,17,,,0,
LumberMillUpgrades_20,20,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:79104,74451,,34,75600,piercing:32445,,219265,,,experience:100,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,18,,,0,
LumberMillUpgrades_21,21,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:86016,71720,,37,75600,piercing:35280,,257553,,,experience:100,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,19,,,0,
LumberMillUpgrades_22,22,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:92928,69428,,37,75600,piercing:38115,,293894,,,experience:97,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,20,,,0,
LumberMillUpgrades_23,23,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:99840,67477,,40,75600,piercing:40950,,316490,,,experience:94,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,20,,,0,
LumberMillUpgrades_24,24,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:109056,87729,,40,52969,piercing:44730,,349343,,,experience:100,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,21,,,0,
LumberMillUpgrades_25,25,0,stru_resource_lumberMill_level03.lvl,,stru_resource_lumberMill_active01.lvl|stru_resource_lumberMill_active02.lvl|stru_resource_lumberMill_active03.lvl,food:118272,83966,,42,47455,piercing:48510,,385607,,,experience:100,,,heal:heal|showBattleText:repairShotText,1.5,1,90,stru_resource_lumberMill_level03_death.lvl,Heal Neighboring Towers,,22,,,0,
