identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q2FestiveDragon_1,1,food:0,1,,40597,1300,lockon:E19Q2FestiveDragon_lockon,aoeSpell:underwhelmingFireball1,3272,food:45,4.2,rage3,2,3142,1,experience:0,866,2,1,5,
E19Q2FestiveDragon_2,2,E19Q2FestiveDragonPurpleStone:1,1,have1PurpleDragon,53567,1300,lockon:E19Q2FestiveDragon_lockon,aoeSpell:underwhelmingFireball1,4334,food:60,4.2,rage3,3,6205,1,experience:0,1516,4,2,5,
E19Q2FestiveDragon_3,3,food:5692,1,,89507,1300,lockon:E19Q2FestiveDragon_lockon,aoeSpell:underwhelmingFireball1,6036,food:90,4.2,rage3,4,13440,1,experience:0,3545,4,2,5,
E19Q2FestiveDragon_4,4,E19Q2FestiveDragonBlueStone:1,1,have1BlueDragon,123836,1300,lockon:E19Q2FestiveDragon_lockon,aoeSpell:underwhelmingFireball1,8390,food:131,4.2,rage3,6,31482,1,experience:0,6778,6,3,5,
E19Q2FestiveDragon_5,5,food:25503,1,,151589,1300,lockon:E19Q2FestiveDragon_lockon,aoeSpell:underwhelmingFireball1,10270,food:153,4.2,rage3,7,50123,1,experience:0,10156,6,3,5,
E19Q2FestiveDragon_6,6,E19Q2FestiveDragonOrangeStone:1,1,haveOrangeEpic,185281,1300,lockon:E19Q2FestiveDragon_lockon,aoeSpell:underwhelmingFireball1|berserk:getAngry1,12287,food:180,4.2,rage3,8,78353,1,experience:0,14855,9,4,5,
E19Q2FestiveDragon_7,7,food:50688,1,,259289,1300,lockon:E19Q2FestiveDragon_lockon,aoeSpell:underwhelmingFireball1|berserk:getAngry1,15205,food:240,4.2,rage3,9,138812,1,experience:0,25740,9,4,5,
E19Q2FestiveDragon_8,8,food:68112,1,,407705,1300,lockon:E19Q2FestiveDragon_lockon,aoeSpell:underwhelmingFireball1|berserk:getAngry1,23665,food:366,4.2,rage3,13,254271,1,experience:0,62985,9,4,5,
E19Q2FestiveDragon_9,9,E19Q2FestiveDragonGreenStone:1,1,have2GreenEpic,466122,1300,lockon:E19Q2FestiveDragon_lockon,aoeSpell:underwhelmingFireball1|berserk:getAngry1|absorbMagic:absorbMagic1,26743,food:402,4.2,rage3,14,288732,1,experience:0,81371,11,5,5,
