identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T12C4HDdragon_1,1,food:0,1,,13152353,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,728771,food:2716,4.2,rage1,48,6363452,1,experience:0,60390920,
T12C4HDdragon_2,2,food:703800,1,,13481150,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,746990,food:2737,4.2,rage1,48,6522538,1,experience:0,63448123,
T12C4HDdragon_3,3,food:709200,1,,13818168,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,765665,food:2758,4.2,rage1,49,7595692,1,experience:0,66660173,
T12C4HDdragon_4,4,food:714600,1,,14163617,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,784806,food:2779,4.2,rage1,49,8959473,1,experience:0,70034832,
T12C4HDdragon_5,5,food:720000,1,,14517697,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,804426,food:2800,4.2,rage1,50,10322434,1,experience:0,73580215,
T12C4HDdragon_6,6,food:725400,1,,14880626,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,824537,food:2821,4.2,rage1,51,11695879,1,experience:0,77305251,
T12C4HDdragon_7,7,food:730800,1,,15252630,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,845150,food:2842,4.2,rage1,52,11988274,1,experience:0,81218799,
T12C4HDdragon_8,8,food:736200,1,,15633931,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,866279,food:2863,4.2,rage1,53,12287979,1,experience:0,85330321,
T12C4HDdragon_9,9,food:741600,1,,16024763,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,887935,food:2884,4.2,rage1,54,12595174,1,experience:0,89650125,
T12C4HDdragon_10,10,food:747000,1,,16425368,18000,fireball:T12C4HDdragon_fireball,cloak:cloak1|stealEssence:leechEssence1|energySyphon:soulDevour1|adaptiveResist:adaptiveResist1,910134,food:2905,4.2,rage1,55,12910053,1,experience:0,91628943,
