identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T15C4WFdragon_1,1,food:0,1,,79565933,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,721444,food:3976,4.2,rage2,85,13644717,1,experience:0,317624278,
T15C4WFdragon_2,2,food:1027800,1,,81555062,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,739480,food:3997,4.2,rage2,86,13985834,1,experience:0,322782906,
T15C4WFdragon_3,3,food:1033200,1,,83593920,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,757967,food:4018,4.2,rage2,86,14335480,1,experience:0,327975153,
T15C4WFdragon_4,4,food:1038600,1,,85683757,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,776916,food:4039,4.2,rage2,87,17142844,1,experience:0,333201018,
T15C4WFdragon_5,5,food:1044000,1,,87825843,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,796339,food:4060,4.2,rage2,87,17571414,1,experience:0,338460502,
T15C4WFdragon_6,6,food:1049400,1,,90021475,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,816248,food:4081,4.2,rage2,88,20583655,1,experience:0,343753605,
T15C4WFdragon_7,7,food:1054800,1,,92271993,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,836654,food:4102,4.2,rage2,88,21098246,1,experience:0,349080327,
T15C4WFdragon_8,8,food:1060200,1,,94578774,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,857570,food:4123,4.2,rage2,89,24328914,1,experience:0,354440667,
T15C4WFdragon_9,9,food:1065600,1,,96943230,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,879009,food:4144,4.2,rage2,89,24937136,1,experience:0,359834627,
T15C4WFdragon_10,10,food:1071000,1,,99366797,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,900985,food:4165,4.2,rage2,90,28400627,1,experience:0,365262205,
T15C4WFdragon_11,11,food:1076400,1,,101850956,18000,flamethrower:T15C4WFdragon_flamethrower,fireLance:fireLance1|adaptiveBreath:howlOfTheUnderworld1|dodge:mystify1|fireFlakResist01:fireFlakResist01,923509,food:4186,4.2,rage2,90,29110641,1,experience:0,370723402,
