identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E18Q2SorcererDragon_1,1,food:0,1,,185281,16130,lockon:E18Q2SorcererDragon_lockon,umbralSpike:syphonStrike1|sacrifice:sacrifice1,12287,food:180,4.2,rage3,8,48231,1,experience:0,14855,3,4,5,
E18Q2SorcererDragon_2,2,food:50688,1,,407705,17280,lockon:E18Q2SorcererDragon_lockon,umbralSpike:syphonStrike1|sacrifice:sacrifice1,23665,food:276,4.2,rage3,10,107918,1,experience:0,62985,3,4,5,
E18Q2SorcererDragon_3,3,E18Q2SorcererDragonGreenStone:1,1,have2GreenEpic,466122,17280,lockon:E18Q2SorcererDragon_lockon,umbralSpike:syphonStrike1|sacrifice:sacrifice1|dissipate:shadowDispersal1,26743,food:402,4.2,rage3,14,201930,1,experience:0,81371,6,5,5,
E18Q2SorcererDragon_4,4,food:110880,1,,632046,17280,lockon:E18Q2SorcererDragon_lockon,umbralSpike:syphonStrike1|sacrifice:sacrifice1|dissipate:shadowDispersal1,32033,food:474,4.2,rage3,16,301175,1,experience:0,132194,6,5,5,
E18Q2SorcererDragon_5,5,food:129888,1,,880807,17280,lockon:E18Q2SorcererDragon_lockon,umbralSpike:syphonStrike1|sacrifice:sacrifice1|dissipate:shadowDispersal1,44724,food:528,4.2,rage3,17,410069,1,experience:0,257248,6,5,5,
E18Q2SorcererDragon_6,6,E18Q2SorcererDragonGoldStone:1,1,haveGoldLegendary,1003878,17280,lockon:E18Q2SorcererDragon_lockon,umbralSpike:syphonStrike1|sacrifice:sacrifice1|dissipate:shadowDispersal1|darkFlakResist01:darkFlakResist01,50734,food:600,4.2,rage3,18,585633,1,experience:0,332592,10,6,5,
E18Q2SorcererDragon_7,7,food:163152,1,,1366074,17280,lockon:E18Q2SorcererDragon_lockon,umbralSpike:syphonStrike1|sacrifice:sacrifice1|dissipate:shadowDispersal1|darkFlakResist01:darkFlakResist01,68921,food:708,4.2,rage3,18,821470,1,experience:0,614796,10,6,5,
E18Q2SorcererDragon_8,8,food:191664,1,have2LegendaryGold,1774459,17280,lockon:E18Q2SorcererDragon_lockon,umbralSpike:syphonStrike1|sacrifice:sacrifice1|dissipate:shadowDispersal1|darkFlakResist01:darkFlakResist01,89598,food:816,4.2,rage3,18,952640,1,experience:0,1038133,10,6,5,
E18Q2SorcererDragon_9,9,food:220176,1,,2161892,17280,lockon:E18Q2SorcererDragon_lockon,umbralSpike:syphonStrike1|sacrifice:sacrifice1|dissipate:shadowDispersal1|darkFlakResist01:darkFlakResist01,109166,food:924,4.2,rage3,19,1104763,1,experience:0,1541051,10,6,5,
