identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T9C4SEdragon_1,1,food:0,1,,3870308,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,190606,food:1624,4.2,rage3,28,1468515,1,experience:0,4631774,
T9C4SEdragon_2,2,food:423000,1,,3967055,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,195371,food:1645,4.2,rage3,28,1505227,1,experience:0,4866239,
T9C4SEdragon_3,3,food:428400,1,,4066218,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,200255,food:1666,4.2,rage3,28,1752882,1,experience:0,5112696,
T9C4SEdragon_4,4,food:433800,1,,4167859,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,205261,food:1687,4.2,rage3,29,2067604,1,experience:0,5371377,
T9C4SEdragon_5,5,food:439200,1,,4272035,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,210393,food:1708,4.2,rage3,29,2382138,1,experience:0,5643270,
T9C4SEdragon_6,6,food:444600,1,,4378817,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,215652,food:1729,4.2,rage3,29,2699091,1,experience:0,5929084,
T9C4SEdragon_7,7,food:450000,1,,4488267,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,221043,food:1750,4.2,rage3,30,2766568,1,experience:0,6229083,
T9C4SEdragon_8,8,food:455400,1,,4600454,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,226569,food:1771,4.2,rage3,30,2835731,1,experience:0,6544464,
T9C4SEdragon_9,9,food:460800,1,,4715453,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,232233,food:1792,4.2,rage3,30,2906623,1,experience:0,6875672,
T9C4SEdragon_10,10,food:466200,1,,4833332,18000,lockon:T9C4SEdragon_lockon,northernLights:northernLights1|southernCross:southernCross1|celestialDance:celestialDance1|cosmicEnergy:cosmicEnergy1,238039,food:1813,4.2,rage3,31,2979286,1,experience:0,7223789,
