identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E18Q3DiscountDragon_1,1,food:0,1,,239775,16130,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1,2927,food:180,4.2,rage2,8,48231,1,experience:0,14855,3,4,5,
E18Q3DiscountDragon_2,2,food:50688,1,,527618,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1,5638,food:366,4.2,rage2,13,156522,1,experience:0,62985,3,4,5,
E18Q3DiscountDragon_3,3,E18Q3DiscountDragonGreenStone:1,1,have2GreenEpic,603216,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1,6371,food:402,4.2,rage2,14,201930,1,experience:0,81371,6,5,5,
E18Q3DiscountDragon_4,4,food:110880,1,,817942,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1,7632,food:474,4.2,rage2,16,301175,1,experience:0,132194,6,5,5,
E18Q3DiscountDragon_5,5,food:129888,1,,1139868,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1,10655,food:582,4.2,rage2,18,496273,1,experience:0,257248,6,5,5,
E18Q3DiscountDragon_6,6,E18Q3DiscountDragonGoldStone:1,1,haveGoldLegendary,1299136,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,12087,food:618,4.2,rage2,18,621502,1,experience:0,332592,10,6,5,
E18Q3DiscountDragon_7,7,food:167904,1,,1767860,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,16420,food:708,4.2,rage2,18,821470,1,experience:0,614796,10,6,5,
E18Q3DiscountDragon_8,8,food:191664,1,have2LegendaryGold,2296359,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,21346,food:852,4.2,rage2,18,1000866,1,experience:0,1038133,10,6,5,
E18Q3DiscountDragon_9,9,food:229680,1,,2797742,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,26007,food:996,4.2,rage2,20,1219450,1,experience:0,1541051,10,6,5,
E18Q3DiscountDragon_10,10,E18Q3DiscountDragonPlatinumStone:1,1,havePlatinumLegendary,2939336,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,27324,food:1032,4.2,rage2,21,1281184,1,experience:0,1701014,16,7,5,
E18Q3DiscountDragon_11,11,food:277200,1,,3244401,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,30160,food:1104,4.2,rage2,22,1414179,1,experience:0,2072429,16,7,5,
E18Q3DiscountDragon_12,12,food:296208,1,,3581172,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,33291,food:1176,4.2,rage2,24,1560985,1,experience:0,2525078,16,7,5,
E18Q3DiscountDragon_13,13,food:315216,1,,3952851,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,35836,food:1248,4.2,rage2,25,1723030,1,experience:0,3000270,16,7,5,
E18Q3DiscountDragon_14,14,food:334224,1,have2LegendaryPlatinum,4256719,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,38592,food:1302,4.2,rage2,26,1855513,1,experience:0,3479258,16,7,5,
E18Q3DiscountDragon_15,15,food:348480,1,,4583962,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,41559,food:1356,4.2,rage2,27,1998183,1,experience:0,4034784,16,7,5,
E18Q3DiscountDragon_16,16,E18Q3DiscountDragonSapphireStone:1,1,haveLegendarySapphire,4698546,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,42598,food:1374,4.2,rage2,27,2048135,1,experience:0,4239073,23,8,5,
E18Q3DiscountDragon_17,17,food:367488,1,,4936381,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,44754,food:1410,4.2,rage2,28,2151820,1,experience:0,4679076,23,8,5,
E18Q3DiscountDragon_18,18,food:376992,1,,5186250,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,47020,food:1446,4.2,rage2,29,3002733,1,experience:0,5164786,23,8,5,
E18Q3DiscountDragon_19,19,food:513345,1,,5315881,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,48196,food:1464,4.2,rage2,29,3077800,1,experience:0,5426221,23,8,5,
E18Q3DiscountDragon_20,20,food:519657,1,have2LegendarySapphire,5724547,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,51901,food:1518,4.2,rage2,30,3314451,1,experience:0,6292754,23,8,5,
E18Q3DiscountDragon_21,21,food:538591,1,,6014327,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,54529,food:1554,4.2,rage2,31,3482240,1,experience:0,6945951,23,8,5,
E18Q3DiscountDragon_22,22,food:551215,1,,6476722,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,58721,food:1608,4.2,rage2,32,4586562,1,experience:0,8055060,23,8,5,
E18Q3DiscountDragon_23,23,E18Q3DiscountDragonGarnetStone:1,1,haveLegendaryGarnet,6804559,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,61694,food:1644,4.2,rage2,32,4818751,1,experience:0,8891275,31,9,5,
E18Q3DiscountDragon_24,24,food:712781,1,,7148994,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,64817,food:1680,4.2,rage2,33,5062696,1,experience:0,9814178,31,9,5,
E18Q3DiscountDragon_25,25,food:728221,1,,7510872,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,68098,food:1716,4.2,rage2,34,5318990,1,experience:0,10833077,31,9,5,
E18Q3DiscountDragon_26,26,food:743660,1,,8088313,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,73334,food:1770,4.2,rage2,35,6696336,1,experience:0,12562910,31,9,5,
E18Q3DiscountDragon_27,27,food:896457,1,have2LegendaryGarnet,8497749,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,77047,food:1806,4.2,rage2,35,7035336,1,experience:0,13867018,31,9,5,
E18Q3DiscountDragon_28,28,food:914507,1,,8927892,17280,flamethrower:E18Q3DiscountDragon_flamethrower,absorbMagic:arcaneAegis1|healDragon:regenerate1|battlecry:warcry1|iceFlakResist01:iceFlakResist01,80947,food:1842,4.2,rage2,36,7391491,1,experience:0,15306491,31,9,5,
