identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E18Q2WarriorDragon_01,1,food:0,1,,239775,16130,flamethrower:E18Q2WarriorDragon_flamethrower,stoneskin:stoneform1|furyOfTheWastes:furyOfTheWastes1,2927,food:180,4.2,rage2,8,48231,1,experience:0,14855,3,4,5,
E18Q2WarriorDragon_02,2,food:50688,1,,527618,17280,flamethrower:E18Q2WarriorDragon_flamethrower,stoneskin:stoneform1|furyOfTheWastes:furyOfTheWastes1,5638,food:276,4.2,rage2,10,107918,1,experience:0,62985,3,4,5,
E18Q2WarriorDragon_03,3,E18Q2WarriorDragonGreenStone:1,1,have2GreenEpic,603216,17280,flamethrower:E18Q2WarriorDragon_flamethrower,stoneskin:stoneform1|furyOfTheWastes:furyOfTheWastes1|nova:echoingBlast1,6371,food:402,4.2,rage2,14,201930,1,experience:0,81371,6,5,5,
E18Q2WarriorDragon_04,4,food:110880,1,,817942,17280,flamethrower:E18Q2WarriorDragon_flamethrower,stoneskin:stoneform1|furyOfTheWastes:furyOfTheWastes1|nova:echoingBlast1,7632,food:474,4.2,rage2,16,301175,1,experience:0,132194,6,5,5,
E18Q2WarriorDragon_05,5,food:129888,1,,1139868,17280,flamethrower:E18Q2WarriorDragon_flamethrower,stoneskin:stoneform1|furyOfTheWastes:furyOfTheWastes1|nova:echoingBlast1,10655,food:528,4.2,rage2,17,410069,1,experience:0,257248,6,5,5,
E18Q2WarriorDragon_06,6,E18Q2WarriorDragonGoldStone:1,1,haveGoldLegendary,1299136,17280,flamethrower:E18Q2WarriorDragon_flamethrower,stoneskin:stoneform1|furyOfTheWastes:furyOfTheWastes1|nova:echoingBlast1|iceFlakResist01:iceFlakResist01,12087,food:600,4.2,rage2,18,585633,1,experience:0,332592,10,6,5,
E18Q2WarriorDragon_07,7,food:163152,1,,1767860,17280,flamethrower:E18Q2WarriorDragon_flamethrower,stoneskin:stoneform1|furyOfTheWastes:furyOfTheWastes1|nova:echoingBlast1|iceFlakResist01:iceFlakResist01,16420,food:708,4.2,rage2,18,821470,1,experience:0,614796,10,6,5,
E18Q2WarriorDragon_08,8,food:191664,1,have2LegendaryGold,2296359,17280,flamethrower:E18Q2WarriorDragon_flamethrower,stoneskin:stoneform1|furyOfTheWastes:furyOfTheWastes1|nova:echoingBlast1|iceFlakResist01:iceFlakResist01,21346,food:816,4.2,rage2,18,952640,1,experience:0,1038133,10,6,5,
E18Q2WarriorDragon_09,9,food:220176,1,,2797742,17280,flamethrower:E18Q2WarriorDragon_flamethrower,stoneskin:stoneform1|furyOfTheWastes:furyOfTheWastes1|nova:echoingBlast1|iceFlakResist01:iceFlakResist01,26007,food:924,4.2,rage2,19,1104763,1,experience:0,1541051,10,6,5,
