identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
OrmarrLTODragon_1,1,food:0,1,,116551,8957,fireball:OrmarrLTODragon_fireball,,8884,food:131,4.2,rage1,6,24080,1,experience:0,2607,
OrmarrLTODragon_2,2,food:25503,1,,125047,9928,fireball:OrmarrLTODragon_fireball,instantKill:instant1,9499,food:138,4.2,rage1,6,27121,1,experience:0,4488,
OrmarrLTODragon_3,3,food:30730,1,,134129,11003,fireball:OrmarrLTODragon_fireball,instantKill:instant1,10156,food:146,4.2,rage1,6,34417,1,experience:0,5145,
OrmarrLTODragon_4,4,food:32314,1,,142672,12131,fireball:OrmarrLTODragon_fireball,instantKill:instant1,10875,food:153,4.2,rage1,7,44592,1,experience:0,5859,
OrmarrLTODragon_5,5,food:33898,1,,152975,13435,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1,11621,food:161,4.2,rage1,7,56417,1,experience:0,8954,
OrmarrLTODragon_6,6,food:44352,1,,163984,14794,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1,12328,food:168,4.2,rage1,7,69635,1,experience:0,10184,
OrmarrLTODragon_7,7,food:47520,1,,174382,16130,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1,13009,food:180,4.2,rage1,8,78353,1,experience:0,11427,
OrmarrLTODragon_8,8,food:50688,1,,210977,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1,13622,food:192,4.2,rage1,8,88140,1,experience:0,14480,
OrmarrLTODragon_9,9,food:53856,1,,218962,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1,14184,food:204,4.2,rage1,8,98387,1,experience:0,20361,
OrmarrLTODragon_10,10,food:57024,1,,225721,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1,14711,food:216,4.2,rage1,9,110639,1,experience:0,21731,
OrmarrLTODragon_11,11,food:60192,1,,234624,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1,15339,food:228,4.2,rage1,9,124389,1,experience:0,23590,
OrmarrLTODragon_12,12,food:63360,1,,244037,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1,16100,food:240,4.2,rage1,9,138812,1,experience:0,25740,
OrmarrLTODragon_13,13,food:68112,1,,259356,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1,17026,food:258,4.2,rage1,10,156015,1,experience:0,28958,
OrmarrLTODragon_14,14,food:72864,1,,277606,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,18077,food:276,4.2,rage1,10,175313,1,experience:0,32890,
OrmarrLTODragon_15,15,food:77616,1,,297085,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,19292,food:294,4.2,rage1,11,195591,1,experience:0,37577,
OrmarrLTODragon_16,16,food:82368,1,,315664,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,20614,food:312,4.2,rage1,11,209256,1,experience:0,42619,
OrmarrLTODragon_17,17,food:87120,1,,337714,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,21991,food:330,4.2,rage1,12,223834,1,experience:0,48667,
OrmarrLTODragon_18,18,food:91872,1,,361231,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,23460,food:348,4.2,rage1,12,315814,1,experience:0,55510,
OrmarrLTODragon_19,19,food:128337,1,,383722,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,25057,food:366,4.2,rage1,13,337723,1,experience:0,62985,
OrmarrLTODragon_20,20,food:134648,1,,410330,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,26720,food:384,4.2,rage1,13,361088,1,experience:0,71859,
OrmarrLTODragon_21,21,food:140960,1,,438703,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,28316,food:402,4.2,rage1,14,383494,1,experience:0,81371,
OrmarrLTODragon_22,22,food:147271,1,,465916,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,29869,food:420,4.2,rage1,14,501367,1,experience:0,91190,
OrmarrLTODragon_23,23,food:187845,1,,553344,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,31299,food:438,4.2,rage1,15,535825,1,experience:0,113471,
OrmarrLTODragon_24,24,food:195565,1,,575379,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,32638,food:456,4.2,rage1,15,568957,1,experience:0,123032,
OrmarrLTODragon_25,25,food:203285,1,,594867,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,33917,food:474,4.2,rage1,16,607915,1,experience:0,132194,
OrmarrLTODragon_26,26,food:211004,1,,619291,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,35409,food:492,4.2,rage1,16,759230,1,experience:0,143712,
OrmarrLTODragon_27,27,food:255701,1,,645041,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,37181,food:510,4.2,rage1,17,806021,1,experience:0,157158,
OrmarrLTODragon_28,28,food:264726,1,,684781,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,39295,food:528,4.2,rage1,17,860880,1,experience:0,176280,
OrmarrLTODragon_29,29,food:273751,1,,731377,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,41676,food:546,4.2,rage1,18,919338,1,experience:0,199757,
OrmarrLTODragon_30,30,food:282776,1,,781029,17280,fireball:OrmarrLTODragon_fireball,instantKill:instant1|kamikaze:selfDestruct1|cloak:cloak1|lightningResist01:lightningResist01,44401,food:564,4.2,rage1,18,0,1.2,experience:0,227211,!@#mngdbhjekjdgohab
