identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q3FestiveDragon_1,1,food:0,1,,40597,1300,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1,3272,food:45,4.2,rage3,2,3142,1,experience:0,866,2,1,5,
E19Q3FestiveDragon_2,2,E19Q3FestiveDragonPurpleStone:1,1,have1PurpleDragon,53567,2260,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1,4334,food:60,4.2,rage3,3,6205,1,experience:0,1516,4,2,5,
E19Q3FestiveDragon_3,3,food:5692,1,,89507,5260,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1,6036,food:90,4.2,rage3,4,13440,1,experience:0,3545,4,2,5,
E19Q3FestiveDragon_4,4,E19Q3FestiveDragonBlueStone:1,1,have1BlueDragon,123836,8960,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1,8390,food:131,4.2,rage3,6,31482,1,experience:0,6778,6,3,5,
E19Q3FestiveDragon_5,5,food:25503,1,,303178,12140,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1|frostbite:eternalMight1,15405,food:153,4.2,rage3,7,50123,1,experience:0,10156,6,3,5,
E19Q3FestiveDragon_6,6,E19Q3FestiveDragonOrangeStone:1,1,haveOrangeEpic,370562,16140,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1|frostbite:eternalMight1,18431,food:180,4.2,rage3,8,78353,1,experience:0,14855,9,4,5,
E19Q3FestiveDragon_7,7,food:50688,1,,518578,17280,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1|frostbite:eternalMight1,22808,food:240,4.2,rage3,9,138812,1,experience:0,25740,9,4,5,
E19Q3FestiveDragon_8,8,food:68112,1,,815410,17280,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1|frostbite:eternalMight1,35498,food:366,4.2,rage3,13,254271,1,experience:0,62985,9,4,5,
E19Q3FestiveDragon_9,9,E19Q3FestiveDragonGreenStone:1,1,have2GreenEpic,932244,17280,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1|frostbite:eternalMight1|nova:awaken1,40115,food:402,4.2,rage3,14,288732,1,experience:0,81371,11,5,5,
E19Q3FestiveDragon_10,10,food:110880,1,,1761614,17280,lockon:E19Q3FestiveDragon_lockon,explosiveAegis:elderSign1|frostbite:eternalMight1|nova:awaken1,67086,food:582,4.2,rage3,18,548589,1,experience:0,257248,11,5,5,
E19Q3FestiveDragon_11,11,E19Q3FestiveDragonGoldStone:1,1,haveGoldLegendary,2007756,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,76101,food:618,4.2,rage3,18,621502,1,experience:0,332592,15,6,5,
E19Q3FestiveDragon_12,12,food:167904,1,,3215246,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,121533,food:780,4.2,rage3,18,906741,1,experience:0,850504,15,6,5,
E19Q3FestiveDragon_13,13,food:210672,1,have2LegendaryGold,3548918,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,134397,food:852,4.2,rage3,18,1000866,1,experience:0,1038133,15,6,5,
E19Q3FestiveDragon_14,14,food:229680,1,,4323784,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,163749,food:996,4.2,rage3,20,1219450,1,experience:0,1541051,15,6,5,
E19Q3FestiveDragon_15,15,E19Q3FestiveDragonPlatinumStone:1,1,havePlatinumLegendary,4542612,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,172038,food:1032,4.2,rage3,21,1281184,1,experience:0,1701014,19,7,5,
E19Q3FestiveDragon_16,16,food:277200,1,,6108952,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,225635,food:1248,4.2,rage3,25,1723030,1,experience:0,3000270,19,7,5,
E19Q3FestiveDragon_17,17,food:334224,1,have2LegendaryPlatinum,6578566,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,242984,food:1302,4.2,rage3,26,1855513,1,experience:0,3479258,19,7,5,
E19Q3FestiveDragon_18,18,food:348480,1,,7084306,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,261666,food:1356,4.2,rage3,27,2653989,1,experience:0,4034784,19,7,5,
E19Q3FestiveDragon_19,19,E19Q3FestiveDragonSapphireStone:1,1,haveLegendarySapphire,7261390,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,268208,food:1374,4.2,rage3,27,2720335,1,experience:0,4239073,23,8,5,
E19Q3FestiveDragon_20,20,food:488099,1,,8015114,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,296051,food:1446,4.2,rage3,29,3002733,1,experience:0,5164786,23,8,5,
E19Q3FestiveDragon_21,21,food:513345,1,have2LegendarySapphire,8847028,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,326783,food:1518,4.2,rage3,30,3314451,1,experience:0,6292754,23,8,5,
E19Q3FestiveDragon_22,22,food:538591,1,,10516136,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,388440,food:1644,4.2,rage3,32,4818751,1,experience:0,8891275,23,8,5,
E19Q3FestiveDragon_23,23,E19Q3FestiveDragonGarnetStone:1,1,haveLegendaryGarnet,11048446,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,408105,food:1680,4.2,rage3,33,5062696,1,experience:0,9814178,27,9,5,
E19Q3FestiveDragon_24,24,food:728221,1,,12195274,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,450471,food:1752,4.2,rage3,34,5588257,1,experience:0,11957504,27,9,5,
E19Q3FestiveDragon_25,25,food:759099,1,have2LegendaryGarnet,13132886,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,485108,food:1806,4.2,rage3,35,6017939,1,experience:0,13867018,27,9,5,
E19Q3FestiveDragon_26,26,food:782258,1,,17231022,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,636500,food:2004,4.2,rage3,39,9230926,1,experience:0,23872287,27,9,5,
E19Q3FestiveDragon_27,27,E19Q3FestiveDragonEmeraldStone:1,1,haveLegendaryEmerald,19019708,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,702575,food:2076,4.2,rage3,41,10189207,1,experience:0,29085711,31,10,5,
E19Q3FestiveDragon_28,28,food:1049878,1,,20994048,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,775511,food:2148,4.2,rage3,43,11246968,1,experience:0,35437935,31,10,5,
E19Q3FestiveDragon_29,29,food:1085977,1,have2LegendaryEmerald,22056798,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,814770,food:2184,4.2,rage3,44,11816341,1,experience:0,39116698,31,10,5,
E19Q3FestiveDragon_30,30,food:1104026,1,,25578908,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,944883,food:2292,4.2,rage3,47,13703315,1,experience:0,52607048,31,10,5,
E19Q3FestiveDragon_31,31,E19Q3FestiveDragonObsidianStone:1,1,haveLegendaryObsidian,26218362,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,968505,food:2310,4.2,rage3,47,14045894,1,experience:0,55270340,37,11,5,
E19Q3FestiveDragon_32,32,food:1167200,1,,28940082,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,1069047,food:2382,4.2,rage3,49,15504034,1,experience:0,67341184,37,11,5,
E19Q3FestiveDragon_33,33,food:1203298,1,have2LegendaryObsidian,31165228,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,1151246,food:2436,4.2,rage3,52,16696141,1,experience:0,78094999,37,11,5,
E19Q3FestiveDragon_34,34,food:1230373,1,,34400460,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,1270760,food:2508,4.2,rage3,56,18429404,1,experience:0,94660046,37,11,5,
E19Q3FestiveDragon_35,35,food:1266472,1,haveMythicObsidian,37045452,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,1368468,food:2562,4.2,rage3,59,19846444,1,experience:0,107725526,37,11,5,
E19Q3FestiveDragon_36,36,food:1293546,1,,42961248,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,1587002,food:2670,4.2,rage3,62,23015776,1,experience:0,129871499,37,11,5,
E19Q3FestiveDragon_37,37,E19Q3FestiveDragonHarbingerStone:1,1,haveLegendaryHarbinger,45136146,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,1667345,food:2706,4.2,rage3,63,24180946,1,experience:0,137173547,45,12,5,
E19Q3FestiveDragon_38,38,food:1365744,1,,52343990,17280,lockon:E19Q3FestiveDragon_lockon,frostbite:eternalMight1|explosiveAegis:elderSign1|nova:awaken1|freezeSpell:touchOfTheDeep1,1933607,food:2814,4.2,rage3,66,28042467,1,experience:0,159855510,45,12,5,
