identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q3MythicWarriorDragon_1,1,food:0,1,,249366,16800,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,3045,food:210,4.2,rage2,8,54809,1,experience:0,15449,3,4,6,
E19Q3MythicWarriorDragon_2,2,food:57600,1,,548722,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,5864,food:427,4.2,rage2,13,177866,1,experience:0,65504,3,4,6,
E19Q3MythicWarriorDragon_3,3,E19Q3MythicWarriorDragonGreenStone:1,1,have2GreenEpic,627345,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,6626,food:469,4.2,rage2,14,229466,1,experience:0,84626,5,5,6,
E19Q3MythicWarriorDragon_4,4,food:126000,1,,1185463,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,11081,food:679,4.2,rage2,18,501720,1,experience:0,267538,5,5,6,
E19Q3MythicWarriorDragon_5,5,E19Q3MythicWarriorDragonGoldStone:1,1,haveGoldLegendary,1351102,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,12570,food:721,4.2,rage2,18,638900,1,experience:0,345896,9,6,6,
E19Q3MythicWarriorDragon_6,6,food:190800,1,,1838574,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,17077,food:826,4.2,rage2,18,933488,1,experience:0,639388,9,6,6,
E19Q3MythicWarriorDragon_7,7,food:217800,1,have2LegendaryGold,2388213,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,22200,food:994,4.2,rage2,18,1137348,1,experience:0,1079659,9,6,6,
E19Q3MythicWarriorDragon_8,8,food:261000,1,,2909652,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,27048,food:1162,4.2,rage2,20,1385738,1,experience:0,1602693,9,6,6,
E19Q3MythicWarriorDragon_9,9,E19Q3MythicWarriorDragonPlatinumStone:1,1,havePlatinumLegendary,3056910,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,28417,food:1204,4.2,rage2,21,1455891,1,experience:0,1769054,13,7,6,
E19Q3MythicWarriorDragon_10,10,food:315000,1,,4110965,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,37270,food:1456,4.2,rage2,25,1957988,1,experience:0,3120281,13,7,6,
E19Q3MythicWarriorDragon_11,11,food:379800,1,have2LegendaryPlatinum,4426988,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,40135,food:1519,4.2,rage2,26,2108537,1,experience:0,3618428,13,7,6,
E19Q3MythicWarriorDragon_12,12,food:396000,1,,4767321,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,43221,food:1582,4.2,rage2,27,2270662,1,experience:0,4196175,13,7,6,
E19Q3MythicWarriorDragon_13,13,E19Q3MythicWarriorDragonSapphireStone:1,1,haveLegendarySapphire,4886488,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,44302,food:1603,4.2,rage2,27,2327426,1,experience:0,4408635,17,8,6,
E19Q3MythicWarriorDragon_14,14,food:417600,1,,5393700,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,48901,food:1687,4.2,rage2,29,2569036,1,experience:0,5371377,17,8,6,
E19Q3MythicWarriorDragon_15,15,food:439200,1,have2LegendarySapphire,5953529,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,53977,food:1771,4.2,rage2,30,2835731,1,experience:0,6544464,17,8,6,
E19Q3MythicWarriorDragon_16,16,food:460800,1,,7076741,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,64162,food:1918,4.2,rage2,32,3370783,1,experience:0,9246926,17,8,6,
E19Q3MythicWarriorDragon_17,17,E19Q3MythicWarriorDragonGarnetStone:1,1,haveLegendaryGarnet,7434954,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,67410,food:1960,4.2,rage2,33,3541426,1,experience:0,10206746,21,9,6,
E19Q3MythicWarriorDragon_18,18,food:509400,1,,7811307,18000,flamethrower:E19Q3MythicWarriorDragon_flamethrower,fluxSpell:cosmicGaze1|shieldAssault:evilEye1|intimidatingRoar:roarFromBeyond1|elementalResist01:elementalResist01,70822,food:2002,4.2,rage2,34,4941848,1,experience:0,11266400,21,9,6,
