identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
skothDragon_1,1,food:0,1,,760848,17280,flamethrower:T6C3WFdragon_flamethrower,,7043,food:438,4.2,rage2,15,203039,1,experience:0,43643,
skothDragon_2,2,food:120384,1,,791146,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1,7344,food:456,4.2,rage2,15,215594,1,experience:0,70980,
skothDragon_3,3,food:125136,1,,817942,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1,7632,food:474,4.2,rage2,16,261714,1,experience:0,76266,
skothDragon_4,4,food:129888,1,,851525,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1,7967,food:492,4.2,rage2,16,321745,1,experience:0,82911,
skothDragon_5,5,food:134640,1,,886931,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:chargedShield1,8366,food:510,4.2,rage2,17,383938,1,experience:0,120891,
skothDragon_6,6,food:139392,1,,941573,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:chargedShield1,8842,food:528,4.2,rage2,17,453299,1,experience:0,135600,
skothDragon_7,7,food:144144,1,,1005644,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:chargedShield1,9377,food:546,4.2,rage2,18,484080,1,experience:0,153659,
skothDragon_8,8,food:148896,1,,1073915,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:chargedShield1,9991,food:564,4.2,rage2,18,513817,1,experience:0,174778,
skothDragon_9,9,food:153648,1,,1139868,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:chargedShield1|archerResist01:archerResist01,10655,food:582,4.2,rage2,18,548589,1,experience:0,257248,
