identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T7C2WIdragon_1,1,food:0,1,,1532879,15840,flamethrower:T7C2WIdragon_flamethrower,,14270,food:575,4.2,rage2,18,401400,1,experience:0,210519,
T7C2WIdragon_2,2,food:144432,1,,1626431,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1,15106,food:590,4.2,rage2,19,413733,1,experience:0,354690,
T7C2WIdragon_3,3,food:148104,1,,1722895,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1,15892,food:605,4.2,rage2,19,481803,1,experience:0,395275,
T7C2WIdragon_4,4,food:151776,1,,1804040,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1,16600,food:620,4.2,rage2,19,568309,1,experience:0,432324,
T7C2WIdragon_5,5,food:155448,1,,1867347,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1,17223,food:635,4.2,rage2,20,654761,1,experience:0,619040,
T7C2WIdragon_6,6,food:159120,1,,1914017,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1,17758,food:650,4.2,rage2,20,741879,1,experience:0,654234,
T7C2WIdragon_7,7,food:162792,1,,1961851,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1,18236,food:665,4.2,rage2,20,760424,1,experience:0,688650,
T7C2WIdragon_8,8,food:166464,1,,2010879,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1,18692,food:680,4.2,rage2,21,779433,1,experience:0,723520,
T7C2WIdragon_9,9,food:170136,1,,2061136,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,19159,food:695,4.2,rage2,21,798918,1,experience:0,988187,
T7C2WIdragon_10,10,food:173808,1,,2112650,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,19638,food:710,4.2,rage2,21,818891,1,experience:0,1038133,
T7C2WIdragon_11,11,food:177480,1,,2165455,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,20129,food:725,4.2,rage2,22,839362,1,experience:0,1090674,
T7C2WIdragon_12,12,food:181152,1,,2219576,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,20632,food:740,4.2,rage2,22,1142711,1,experience:0,1145976,
T7C2WIdragon_13,13,food:245484,1,,2275053,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,21148,food:755,4.2,rage2,22,1171278,1,experience:0,1203895,
T7C2WIdragon_14,14,food:250361,1,,2331919,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,21677,food:770,4.2,rage2,23,1200557,1,experience:0,1264916,
T7C2WIdragon_15,15,food:255238,1,,2390199,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,22219,food:785,4.2,rage2,23,1505094,1,experience:0,1328896,
T7C2WIdragon_16,16,food:318144,1,,2449935,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,22774,food:800,4.2,rage2,23,1542721,1,experience:0,1396122,
T7C2WIdragon_17,17,food:324109,1,,2511165,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,23343,food:815,4.2,rage2,24,1848622,1,experience:0,1466888,
T7C2WIdragon_18,18,food:385876,1,,2573923,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,23927,food:830,4.2,rage2,24,1894837,1,experience:0,1541051,
T7C2WIdragon_19,19,food:392850,1,,2638253,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,24525,food:845,4.2,rage2,24,1942206,1,experience:0,1619027,
T7C2WIdragon_20,20,food:399824,1,,2704190,15840,flamethrower:T7C2WIdragon_flamethrower,battlecry:battlecry1|intimidatingRoar:intimidatingRoar1|cannonResist01:cannonResist01,25138,food:860,4.2,rage2,25,0,1.2,experience:0,1701014,!@#gkonkacimlkfehja
