identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T5C3WEdragon_1,1,food:0,1,,239775,16130,flamethrower:T5C3WEdragon_flamethrower,,2927,food:180,4.2,rage2,8,48231,1,experience:0,5714,
T5C3WEdragon_2,2,food:50688,1,,290093,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1,3065,food:192,4.2,rage2,8,54257,1,experience:0,10860,
T5C3WEdragon_3,3,food:53856,1,,301072,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1,3192,food:204,4.2,rage2,8,68808,1,experience:0,11747,
T5C3WEdragon_4,4,food:57024,1,,310366,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1,3310,food:216,4.2,rage2,9,89044,1,experience:0,12537,
T5C3WEdragon_5,5,food:60192,1,,322608,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1|healDragon:heal1,3452,food:228,4.2,rage2,9,112526,1,experience:0,18146,
T5C3WEdragon_6,6,food:63360,1,,335550,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1|healDragon:heal1,3623,food:240,4.2,rage2,9,138812,1,experience:0,19800,
T5C3WEdragon_7,7,food:68112,1,,356614,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1|healDragon:heal1,3831,food:258,4.2,rage2,10,156015,1,experience:0,22275,
T5C3WEdragon_8,8,food:72864,1,,381708,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1|healDragon:heal1,4068,food:276,4.2,rage2,10,175313,1,experience:0,25300,
T5C3WEdragon_9,9,food:77616,1,,408492,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1|healDragon:heal1|hurricane:hurricane1,4341,food:294,4.2,rage2,11,195591,1,experience:0,37577,
T5C3WEdragon_10,10,food:82368,1,,434037,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1|healDragon:heal1|hurricane:hurricane1,4639,food:312,4.2,rage2,11,209256,1,experience:0,42619,
T5C3WEdragon_11,11,food:87120,1,,464356,17280,flamethrower:T5C3WEdragon_flamethrower,chargedShield:chargedShield1|healDragon:heal1|hurricane:hurricane1,4948,food:330,4.2,rage2,12,223834,1,experience:0,48667,
