identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityIgnoresUntargetable,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Integer,String,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
FireFlakTowerUpgrades_1,1,sceneFile,bld_flakFire_level01.lvl,stru_tower_lobLocators.lvl,elementalEmber:100,990,,1,7844,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,2054,2054,1541,0,0,,,,experience:1,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_01,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,0,,,15,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
FireFlakTowerUpgrades_2,2,0,bld_flakFire_level01.lvl,stru_tower_lobLocators.lvl,piercing:208,3510,,1,9698,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,2850,2850,2138,0,0,,,,experience:13,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_02,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,0,,,28,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
FireFlakTowerUpgrades_3,3,0,bld_flakFire_level01.lvl,stru_tower_lobLocators.lvl,elementalEmber:200,7200,,1,11513,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,4016,4016,3012,0,0,,,,experience:60,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_02,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,0,,,45,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
FireFlakTowerUpgrades_4,4,0,bld_flakFire_level01.lvl,stru_tower_lobLocators.lvl,piercing:861,10800,,1,13443,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,5458,5458,4094,0,0,,,,experience:140,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_03,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,1,,,66,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
FireFlakTowerUpgrades_5,5,0,bld_flakFire_level02.lvl,stru_tower_lobLocators.lvl,elementalEmber:300,16200,,1,15994,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,7420,7420,5565,0,0,,,,experience:240,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_03,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,1,,,104,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
FireFlakTowerUpgrades_6,6,0,bld_flakFire_level02.lvl,stru_tower_lobLocators.lvl,piercing:1894,21600,,1,18944,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,10058,10058,7544,0,0,,,,experience:405,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_03,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,1,,,165,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
FireFlakTowerUpgrades_7,7,0,bld_flakFire_level02.lvl,stru_tower_lobLocators.lvl,elementalEmber:400,28800,,1,22319,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,13581,13581,10186,0,0,,,,experience:600,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_02,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,2,,,272,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
FireFlakTowerUpgrades_8,8,0,bld_flakFire_level02.lvl,stru_tower_lobLocators.lvl,piercing:3714,36000,,1,26158,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,18268,18268,13701,0,0,,,,experience:600,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_02,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,2,,,437,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
FireFlakTowerUpgrades_9,9,0,bld_flakFire_level02.lvl,stru_tower_lobLocators.lvl,elementalEmber:600,43200,,1,30502,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,21614,21614,16211,0,0,,,,experience:750,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_02,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,2,,,588,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
FireFlakTowerUpgrades_10,10,0,bld_flakFire_level02.lvl,stru_tower_lobLocators.lvl,piercing:8712,57600,,1,34262,0.7,1,70,prj_elementalFlakFire,hpReduction:hpReductionFlak,24276,24276,18207,0,0,,,,experience:912,,prj_elementalFlakFire_special,hpReduction:hpReductionFlak|fireFlak:fireFlak01,0,showBattleText:trebuchetShotText,2,1,1,70,bld_flakFire_death.lvl,release_001_02,Dragon's Breath,Temporarily reduce dragon attack damage,0,attack:attackAugmentTrebuchet_01|health:healthAugmentTrebuchet_01|specialAttack:specialAttackAugmentTrebuchet_01,0,experience:0,3,,,759,bld_attackShipFriendly_flak.lvl,bld_attackShipFriendly_death.lvl,
