identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T6C1SIdragon_1,1,food:0,1,,375088,15840,lockon:T6C1SIdragon_lockon,,21771,food:305,4.2,rage3,13,128063,1,experience:0,24225,
T6C1SIdragon_2,2,food:78336,1,,401098,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1,23217,food:320,4.2,rage3,13,136923,1,experience:0,41457,
T6C1SIdragon_3,3,food:82008,1,,428832,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1,24603,food:335,4.2,rage3,14,165215,1,experience:0,46945,
T6C1SIdragon_4,4,food:85680,1,,455433,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1,25953,food:350,4.2,rage3,14,203227,1,experience:0,52610,
T6C1SIdragon_5,5,food:89352,1,,540894,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1,27196,food:365,4.2,rage3,15,244132,1,experience:0,87285,
T6C1SIdragon_6,6,food:93024,1,,562433,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1,28359,food:380,4.2,rage3,15,286555,1,experience:0,94640,
T6C1SIdragon_7,7,food:96696,1,,581483,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1,29470,food:395,4.2,rage3,16,306176,1,experience:0,101688,
T6C1SIdragon_8,8,food:100368,1,,605357,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1,30767,food:410,4.2,rage3,16,327088,1,experience:0,110548,
T6C1SIdragon_9,9,food:104040,1,,630527,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,32306,food:425,4.2,rage3,17,347247,1,experience:0,157158,
T6C1SIdragon_10,10,food:107712,1,,669373,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,34143,food:440,4.2,rage3,17,370881,1,experience:0,176280,
T6C1SIdragon_11,11,food:111384,1,,714921,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,36212,food:455,4.2,rage3,18,396065,1,experience:0,199757,
T6C1SIdragon_12,12,food:115056,1,,763456,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,38580,food:470,4.2,rage3,18,558370,1,experience:0,227211,
T6C1SIdragon_13,13,food:157695,1,,810343,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,41146,food:485,4.2,rage3,18,596158,1,experience:0,257248,
T6C1SIdragon_14,14,food:162572,1,,865164,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,43823,food:500,4.2,rage3,18,636413,1,experience:0,292531,
T6C1SIdragon_15,15,food:167449,1,,923568,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,46675,food:515,4.2,rage3,18,826063,1,experience:0,332592,
T6C1SIdragon_16,16,food:210770,1,,980116,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,49764,food:530,4.2,rage3,18,881668,1,experience:0,376319,
T6C1SIdragon_17,17,food:216735,1,,1046073,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,52987,food:545,4.2,rage3,18,1099959,1,experience:0,427661,
T6C1SIdragon_18,18,food:260350,1,,1116328,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,56351,food:560,4.2,rage3,18,1167144,1,experience:0,485316,
T6C1SIdragon_19,19,food:267324,1,,1184498,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,59896,food:575,4.2,rage3,18,1238388,1,experience:0,547349,
T6C1SIdragon_20,20,food:274298,1,,1256788,15840,lockon:T6C1SIdragon_lockon,thunderstorm:thunderstorm1|chainLightning:chainLightning1|lightningResist01:lightningResist01,63408,food:590,4.2,rage3,18,0,1.2,experience:0,614796,!@#hpcnkodjaaoeljab
