identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q1FestiveDragon_1,1,food:0,1,,38209,1292,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1,3465,food:45,4.2,rage1,2,3142,1,experience:0,866,2,1,5,
E19Q1FestiveDragon_2,2,E19Q1FestiveDragonPurpleStone:1,1,have1PurpleDragon,50416,2258,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1,4589,food:60,4.2,rage1,3,6205,1,experience:0,1516,4,2,5,
E19Q1FestiveDragon_3,3,food:5692,1,,84242,5256,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1,6391,food:90,4.2,rage1,4,13440,1,experience:0,3545,4,2,5,
E19Q1FestiveDragon_4,4,E19Q1FestiveDragonBlueStone:1,1,have1BlueDragon,116551,8957,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1,8884,food:131,4.2,rage1,6,31482,1,experience:0,6778,6,3,5,
E19Q1FestiveDragon_5,5,food:25503,1,,142672,12131,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1,10875,food:153,4.2,rage1,7,50123,1,experience:0,10156,6,3,5,
E19Q1FestiveDragon_6,6,E19Q1FestiveDragonOrangeStone:1,1,haveOrangeEpic,174382,16130,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1,13009,food:180,4.2,rage1,8,78353,1,experience:0,14855,9,4,5,
E19Q1FestiveDragon_7,7,food:50688,1,,244037,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1,16100,food:240,4.2,rage1,9,138812,1,experience:0,25740,9,4,5,
E19Q1FestiveDragon_8,8,food:68112,1,,383722,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1,25057,food:366,4.2,rage1,13,254271,1,experience:0,62985,9,4,5,
E19Q1FestiveDragon_9,9,E19Q1FestiveDragonGreenStone:1,1,have2GreenEpic,438703,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1,28316,food:402,4.2,rage1,14,288732,1,experience:0,81371,11,5,5,
E19Q1FestiveDragon_10,10,food:110880,1,,828995,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1,47354,food:582,4.2,rage1,18,548589,1,experience:0,257248,11,5,5,
E19Q1FestiveDragon_11,11,E19Q1FestiveDragonGoldStone:1,1,haveGoldLegendary,944827,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,53718,food:618,4.2,rage1,18,621502,1,experience:0,332592,15,6,5,
E19Q1FestiveDragon_12,12,food:167904,1,,1513057,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,85788,food:780,4.2,rage1,18,906741,1,experience:0,850504,15,6,5,
E19Q1FestiveDragon_13,13,food:210672,1,have2LegendaryGold,1670079,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,94869,food:852,4.2,rage1,18,1000866,1,experience:0,1038133,15,6,5,
E19Q1FestiveDragon_14,14,food:229680,1,,2034722,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,115587,food:996,4.2,rage1,20,1219450,1,experience:0,1541051,15,6,5,
E19Q1FestiveDragon_15,15,E19Q1FestiveDragonPlatinumStone:1,1,havePlatinumLegendary,2137699,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,121438,food:1032,4.2,rage1,21,1281184,1,experience:0,1701014,19,7,5,
E19Q1FestiveDragon_16,16,food:277200,1,,2874801,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,159271,food:1248,4.2,rage1,25,1723030,1,experience:0,3000270,19,7,5,
E19Q1FestiveDragon_17,17,food:334224,1,have2LegendaryPlatinum,3095796,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,171517,food:1302,4.2,rage1,26,1855513,1,experience:0,3479258,19,7,5,
E19Q1FestiveDragon_18,18,food:348480,1,,3333791,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,184705,food:1356,4.2,rage1,27,2653989,1,experience:0,4034784,19,7,5,
E19Q1FestiveDragon_19,19,E19Q1FestiveDragonSapphireStone:1,1,haveLegendarySapphire,3417125,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,189323,food:1374,4.2,rage1,27,2720335,1,experience:0,4239073,24,8,5,
E19Q1FestiveDragon_20,20,food:488099,1,,3771818,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,208976,food:1446,4.2,rage1,29,3002733,1,experience:0,5164786,24,8,5,
E19Q1FestiveDragon_21,21,food:513345,1,have2LegendarySapphire,4163307,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,230670,food:1518,4.2,rage1,30,3314451,1,experience:0,6292754,24,8,5,
E19Q1FestiveDragon_22,22,food:538591,1,,4374056,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,242348,food:1554,4.2,rage1,31,4259081,1,experience:0,6945951,24,8,5,
E19Q1FestiveDragon_23,23,food:674183,1,,4948770,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,274193,food:1644,4.2,rage1,32,4818751,1,experience:0,8891275,24,8,5,
E19Q1FestiveDragon_24,24,E19Q1FestiveDragonGarnetStone:1,1,haveLegendaryGarnet,5199269,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,288074,food:1680,4.2,rage1,33,5062696,1,experience:0,9814178,29,9,5,
E19Q1FestiveDragon_25,25,food:728221,1,,5329237,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,295276,food:1698,4.2,rage1,33,5189260,1,experience:0,10311113,29,9,5,
E19Q1FestiveDragon_26,26,food:735940,1,,5738953,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,317979,food:1752,4.2,rage1,34,6533011,1,experience:0,11957504,29,9,5,
E19Q1FestiveDragon_27,27,food:887433,1,have2LegendaryGarnet,6180181,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,342428,food:1806,4.2,rage1,35,7035336,1,experience:0,13867018,29,9,5,
E19Q1FestiveDragon_28,28,food:914507,1,,8108716,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,449294,food:2004,4.2,rage1,39,9230926,1,experience:0,23872287,29,9,5,
E19Q1FestiveDragon_29,29,E19Q1FestiveDragonEmeraldStone:1,1,haveLegendaryEmerald,8950451,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,495935,food:2076,4.2,rage1,41,10189207,1,experience:0,29085711,33,10,5,
E19Q1FestiveDragon_30,30,food:1049878,1,,9879552,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,547419,food:2148,4.2,rage1,43,11246968,1,experience:0,35437935,33,10,5,
E19Q1FestiveDragon_31,31,food:1085977,1,have2LegendaryEmerald,10379670,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,575132,food:2184,4.2,rage1,44,11816341,1,experience:0,39116698,33,10,5,
E19Q1FestiveDragon_32,32,food:1104026,1,,12037133,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,666976,food:2292,4.2,rage1,47,13703315,1,experience:0,52607048,33,10,5,
E19Q1FestiveDragon_33,33,E19Q1FestiveDragonObsidianStone:1,1,haveLegendaryObsidian,12338053,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,683650,food:2310,4.2,rage1,47,14045894,1,experience:0,55270340,40,11,5,
E19Q1FestiveDragon_34,34,food:1167200,1,,12646493,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,700741,food:2328,4.2,rage1,48,14397039,1,experience:0,58068192,40,11,5,
E19Q1FestiveDragon_35,35,food:1176224,1,,13618862,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,754621,food:2382,4.2,rage1,49,15504034,1,experience:0,67341184,40,11,5,
E19Q1FestiveDragon_36,36,food:1203298,1,have2LegendaryObsidian,14665990,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,812644,food:2436,4.2,rage1,52,16696141,1,experience:0,78094999,40,11,5,
E19Q1FestiveDragon_37,37,food:1230373,1,,16188452,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,897007,food:2508,4.2,rage1,56,18429404,1,experience:0,94660046,40,11,5,
E19Q1FestiveDragon_38,38,food:1266472,1,haveMythicObsidian,17433154,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,965977,food:2562,4.2,rage1,59,19846444,1,experience:0,107725526,40,11,5,
E19Q1FestiveDragon_39,39,food:1293546,1,,20217057,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,1120237,food:2670,4.2,rage1,62,23015776,1,experience:0,129871499,40,11,5,
E19Q1FestiveDragon_40,40,E19Q1FestiveDragonHarbingerStone:1,1,haveLegendaryHarbinger,21240540,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,1176949,food:2706,4.2,rage1,63,24180946,1,experience:0,137173547,48,12,5,
E19Q1FestiveDragon_41,41,food:1365744,1,,24632466,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,1364899,food:2814,4.2,rage1,66,28042467,1,experience:0,159855510,48,12,5,
E19Q1FestiveDragon_42,42,food:1419892,1,,26526448,17280,fireball:E19Q1FestiveDragon_fireball,frenzySpell:chaos1|dissipate:scatter1|healthRageDeathMark:healthRageDeathMark1|adaptiveResist:adaptiveFlakResist1,1469846,food:2868,4.2,rage1,68,30198662,1,experience:0,171632890,48,12,5,
