identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T9C3WIdragon_1,1,food:0,1,,4815994,17280,flamethrower:T9C3WIdragon_flamethrower,,43663,food:1392,4.2,rage2,28,1292294,1,experience:0,1712934,
T9C3WIdragon_2,2,food:372240,1,,4936381,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar109,44754,food:1410,4.2,rage2,28,1324600,1,experience:0,2699467,
T9C3WIdragon_3,3,food:376992,1,,5059774,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar110,45873,food:1428,4.2,rage2,28,1542536,1,experience:0,2836185,
T9C3WIdragon_4,4,food:381744,1,,5186250,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar111,47020,food:1446,4.2,rage2,29,1819491,1,experience:0,2979684,
T9C3WIdragon_5,5,food:386496,1,,5315881,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar112|heatedPiercingBreath:heatedPiercingBreath1,48196,food:1464,4.2,rage2,29,2096281,1,experience:0,4174016,
T9C3WIdragon_6,6,food:391248,1,,5448754,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar113|heatedPiercingBreath:heatedPiercingBreath1,49400,food:1482,4.2,rage2,29,2375200,1,experience:0,4385417,
T9C3WIdragon_7,7,food:396000,1,,5584947,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar114|heatedPiercingBreath:heatedPiercingBreath1,50635,food:1500,4.2,rage2,30,2434580,1,experience:0,4607310,
T9C3WIdragon_8,8,food:400752,1,,5724547,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar115|heatedPiercingBreath:heatedPiercingBreath1,51901,food:1518,4.2,rage2,30,2495443,1,experience:0,4840580,
T9C3WIdragon_9,9,food:405504,1,,5867645,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar116|heatedPiercingBreath:heatedPiercingBreath1|battlecry:battlecry1,53199,food:1536,4.2,rage2,30,2557828,1,experience:0,6611223,
T9C3WIdragon_10,10,food:410256,1,,6014327,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar117|heatedPiercingBreath:heatedPiercingBreath1|battlecry:battlecry1,54529,food:1554,4.2,rage2,31,2621771,1,experience:0,6945951,
T9C3WIdragon_11,11,food:415009,1,,6164678,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar118|heatedPiercingBreath:heatedPiercingBreath1|battlecry:battlecry1,55892,food:1572,4.2,rage2,31,2687315,1,experience:0,7297545,
T9C3WIdragon_12,12,food:419760,1,,6318778,17280,flamethrower:T9C3WIdragon_flamethrower,dreadfulRoar:dreadfulRoar119|heatedPiercingBreath:heatedPiercingBreath1|battlecry:battlecry1,57289,food:1590,4.2,rage2,31,2754497,1,experience:0,7667087,
