identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
nightshadeSapphireDragon_1,1,food:16979,1,,100773,7442,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1,7629,food:103,4.2,rage1,6,23263,1,experience:0,3432,6,4,4,
nightshadeSapphireDragon_2,2,food:24970,1,,131259,11120,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1,10005,food:128,4.2,rage1,7,45333,1,experience:0,7812,6,4,4,
nightshadeSapphireDragon_3,3,food:44168,1,,194099,15840,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1,12532,food:160,4.2,rage1,8,95783,1,experience:0,18824,6,4,4,
nightshadeSapphireDragon_4,4,food:79536,1,,224514,15840,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1,14812,food:200,4.2,rage1,9,184501,1,experience:0,25740,6,4,4,
nightshadeSapphireDragon_5,5,food:95000,1,,290410,15840,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1,18965,food:260,4.2,rage1,11,224000,1,experience:0,42619,6,4,4,
nightshadeSapphireDragon_6,6,branch2GreenStone:1,1,have2GreenEpic,337714,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1,21991,food:330,4.2,rage1,12,223834,1,experience:0,48667,11,5,5,
nightshadeSapphireDragon_7,7,food:110376,1,,410330,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1,26720,food:384,4.2,rage1,13,271862,1,experience:0,71859,11,5,5,
nightshadeSapphireDragon_8,8,food:115632,1,,553344,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1,31299,food:438,4.2,rage1,15,329844,1,experience:0,113471,11,5,5,
nightshadeSapphireDragon_9,9,food:140000,1,,619291,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,35409,food:492,4.2,rage1,16,530981,1,experience:0,143712,11,5,5,
nightshadeSapphireDragon_10,10,food:150000,1,,731377,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,41676,food:546,4.2,rage1,18,786440,1,experience:0,199757,11,5,5,
nightshadeSapphireDragon_11,11,branch2GoldStone:1,1,haveGoldLegendary,885079,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,50435,food:600,4.2,rage1,18,825000,1,experience:0,292531,16,6,5,
nightshadeSapphireDragon_12,12,food:182160,1,,1211762,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,68934,food:690,4.2,rage1,18,950000,1,experience:0,547349,16,6,5,
nightshadeSapphireDragon_13,13,food:210000,1,,1513057,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,85788,food:780,4.2,rage1,18,1204834,1,experience:0,850504,16,6,5,
nightshadeSapphireDragon_14,14,food:240000,1,,1711822,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,97240,food:870,4.2,rage1,18,1500000,1,experience:0,1090674,16,6,5,
nightshadeSapphireDragon_15,15,food:300000,1,,1936708,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,110018,food:960,4.2,rage1,18,1700000,1,experience:0,1396122,16,6,5,
nightshadeSapphireDragon_16,16,branch2PlatinumStone:1,1,havePlatinumLegendary,2085576,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,118477,food:1014,4.2,rage1,23,1900000,1,experience:0,1619027,21,7,5,
nightshadeSapphireDragon_17,17,food:420000,1,,2302023,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,130776,food:1086,4.2,rage1,24,2150000,1,experience:0,1972653,21,7,5,
nightshadeSapphireDragon_18,18,food:440000,1,,2479006,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,140831,food:1140,4.2,rage1,25,2413642,1,experience:0,2287584,21,7,5,
nightshadeSapphireDragon_19,19,food:470000,1,,2736314,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,155450,food:1212,4.2,rage1,26,2700000,1,experience:0,2787130,21,7,5,
nightshadeSapphireDragon_20,20,food:500000,1,,3020303,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,167334,food:1284,4.2,rage1,26,2950000,1,experience:0,3311685,21,7,5,
nightshadeSapphireDragon_21,21,branch2SapphireStone:1,1,haveLegendarySapphire,3502542,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,194056,food:1392,4.2,rage1,27,3200000,1,experience:0,4453628,0,8,5,
nightshadeSapphireDragon_22,22,food:560000,1,,3590095,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,198907,food:1410,4.2,rage1,28,3495641,1,experience:0,4679076,0,8,5,
nightshadeSapphireDragon_23,23,food:590000,1,,3679836,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,203879,food:1428,4.2,rage1,28,4083036,1,experience:0,4916054,0,8,5,
nightshadeSapphireDragon_24,24,food:620000,1,,3771818,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,208976,food:1446,4.2,rage1,29,3672602,1,experience:0,5164786,0,8,5,
nightshadeSapphireDragon_25,25,food:650000,1,,3866096,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,214201,food:1464,4.2,rage1,29,3764416,1,experience:0,5426221,0,8,5,
nightshadeSapphireDragon_26,26,food:680000,1,,3962730,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,219555,food:1482,4.2,rage1,29,4510848,1,experience:0,5701042,0,8,5,
nightshadeSapphireDragon_27,27,food:710000,1,,4061780,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,225044,food:1500,4.2,rage1,30,4623620,1,experience:0,5989503,0,8,5,
nightshadeSapphireDragon_28,28,food:740000,1,,4163307,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,230670,food:1518,4.2,rage1,30,4744207,1,experience:0,6292754,0,8,5,
nightshadeSapphireDragon_29,29,food:770000,1,,4267379,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,236437,food:1536,4.2,rage1,30,4857686,1,experience:0,6611223,0,8,5,
nightshadeSapphireDragon_30,30,food:780000,1,,4374056,17280,fireball:Blackblood_fireball,cloak:cloak1|crumbleToDust:crumbleToDust1|invertSpell:reverse1|lightningResist01:lightningResist01,242348,food:1554,4.2,rage1,31,0,1.2,experience:0,6945951,0,8,5,!@#fjgdmaclgcbgnkho
