identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q2WarriorDragon_1,1,food:0,1,,239775,1614,flamethrower:E19Q2WarriorDragon_flamethrower,shadowApophet:reefFamiliar1|heatBlastShield:vaporShield1,2927,food:180,4.2,rage2,8,48231,1,experience:0,14855,3,4,5,
E19Q2WarriorDragon_2,2,food:50688,1,,527618,1614,flamethrower:E19Q2WarriorDragon_flamethrower,shadowApophet:reefFamiliar1|heatBlastShield:vaporShield1,5638,food:366,4.2,rage2,13,156522,1,experience:0,62985,3,4,5,
E19Q2WarriorDragon_3,3,E19Q2WarriorDragonGreenStone:1,1,have2GreenEpic,603216,1614,flamethrower:E19Q2WarriorDragon_flamethrower,shadowApophet:reefFamiliar1|heatBlastShield:vaporShield1|berserk:rampage1,6371,food:402,4.2,rage2,14,201930,1,experience:0,81371,5,5,5,
E19Q2WarriorDragon_4,4,food:110880,1,,1139868,1614,flamethrower:E19Q2WarriorDragon_flamethrower,shadowApophet:reefFamiliar1|heatBlastShield:vaporShield1|berserk:rampage1,10655,food:582,4.2,rage2,18,441514,1,experience:0,257248,5,5,5,
E19Q2WarriorDragon_5,5,E19Q2WarriorDragonGoldStone:1,1,haveGoldLegendary,1299136,1614,flamethrower:E19Q2WarriorDragon_flamethrower,shadowApophet:reefFamiliar1|heatBlastShield:vaporShield1|berserk:rampage1|fluxSpell:flux1,12087,food:618,4.2,rage2,18,562232,1,experience:0,332592,9,6,5,
E19Q2WarriorDragon_6,6,food:167904,1,,1767860,1614,flamethrower:E19Q2WarriorDragon_flamethrower,shadowApophet:reefFamiliar1|heatBlastShield:vaporShield1|berserk:rampage1|fluxSpell:flux1,16420,food:708,4.2,rage2,18,821470,1,experience:0,614796,9,6,5,
E19Q2WarriorDragon_7,7,food:191664,1,have2LegendaryGold,2296359,1614,flamethrower:E19Q2WarriorDragon_flamethrower,shadowApophet:reefFamiliar1|heatBlastShield:vaporShield1|berserk:rampage1|fluxSpell:flux1,21346,food:852,4.2,rage2,18,1000866,1,experience:0,1038133,9,6,5,
E19Q2WarriorDragon_8,8,food:229680,1,,2797742,1614,flamethrower:E19Q2WarriorDragon_flamethrower,shadowApophet:reefFamiliar1|heatBlastShield:vaporShield1|berserk:rampage1|fluxSpell:flux1,26007,food:996,4.2,rage2,20,1219450,1,experience:0,1541051,9,6,5,
E19Q2WarriorDragon_9,9,E19Q2WarriorDragonPlatinumStone:1,1,havePlatinumLegendary,2939336,1614,flamethrower:E19Q2WarriorDragon_flamethrower,shadowApophet:reefFamiliar1|heatBlastShield:vaporShield1|berserk:rampage1|fluxSpell:flux1,27324,food:1032,4.2,rage2,21,1281184,1,experience:0,1701014,13,7,5,
