identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q4DiscountDragon_1,1,food:0,1,,174382,806,fireball:E19Q4DiscountDragon_fireball,berserk:scavenge1|umbralSpike:chomp1,13009,food:180,4.2,rage1,8,28207,1.5,experience:0,14855,5,4,5,
E19Q4DiscountDragon_2,2,food:30413,1,,234624,864,fireball:E19Q4DiscountDragon_fireball,berserk:scavenge1|umbralSpike:chomp1,15339,food:228,4.2,rage1,9,44780,1.5,experience:0,23590,5,4,5,
E19Q4DiscountDragon_3,3,food:38016,1,,297085,864,fireball:E19Q4DiscountDragon_fireball,berserk:scavenge1|umbralSpike:chomp1,19292,food:294,4.2,rage1,11,70412,1.5,experience:0,37577,5,4,5,
E19Q4DiscountDragon_4,4,food:49421,1,,383722,864,fireball:E19Q4DiscountDragon_fireball,berserk:scavenge1|umbralSpike:chomp1,25057,food:366,4.2,rage1,13,106794,1.5,experience:0,62985,5,4,5,
E19Q4DiscountDragon_5,5,E19Q4DiscountDragonGreenStone:1,1,have2GreenEpic,438703,864,fireball:E19Q4DiscountDragon_fireball,berserk:scavenge1|umbralSpike:chomp1|cloak:cloak1,28316,food:402,4.2,rage1,14,121267,1.5,experience:0,81371,11,5,5,
E19Q4DiscountDragon_6,6,food:66528,1,,553344,864,fireball:E19Q4DiscountDragon_fireball,berserk:scavenge1|umbralSpike:chomp1|cloak:cloak1,31299,food:438,4.2,rage1,15,158322,1.5,experience:0,113471,11,5,5,
E19Q4DiscountDragon_7,7,food:72231,1,,594867,864,fireball:E19Q4DiscountDragon_fireball,berserk:scavenge1|umbralSpike:chomp1|cloak:cloak1,33917,food:474,4.2,rage1,16,179623,1.5,experience:0,132194,11,5,5,
E19Q4DiscountDragon_8,8,food:77933,1,,645041,864,fireball:E19Q4DiscountDragon_fireball,berserk:scavenge1|umbralSpike:chomp1|cloak:cloak1,37181,food:510,4.2,rage1,17,229183,1.5,experience:0,157158,11,5,5,
E19Q4DiscountDragon_9,9,food:83636,1,,731377,864,fireball:E19Q4DiscountDragon_fireball,berserk:scavenge1|umbralSpike:chomp1|cloak:cloak1,41676,food:546,4.2,rage1,18,261403,1.5,experience:0,199757,11,5,5,
