identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T4C3SUdragon_1,1,food:0,1,,123836,8957,lockon:T4C3SUdragon_lockon,,8390,food:131,4.2,rage3,6,24080,1,experience:0,2607,
T4C3SUdragon_2,2,food:25503,1,,132863,9928,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1,8971,food:138,4.2,rage3,6,27121,1,experience:0,4488,
T4C3SUdragon_3,3,food:30730,1,,142512,11003,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1,9592,food:146,4.2,rage3,6,34417,1,experience:0,5145,
T4C3SUdragon_4,4,food:32314,1,,151589,12131,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1,10270,food:153,4.2,rage3,7,44592,1,experience:0,5859,
T4C3SUdragon_5,5,food:33898,1,,162536,13435,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1,10976,food:161,4.2,rage3,7,56417,1,experience:0,8954,
T4C3SUdragon_6,6,food:44352,1,,174232,14794,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1,11643,food:168,4.2,rage3,7,69635,1,experience:0,10184,
T4C3SUdragon_7,7,food:47520,1,,185281,16130,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1,12287,food:180,4.2,rage3,8,78353,1,experience:0,11427,
T4C3SUdragon_8,8,food:50688,1,,224163,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1,12865,food:192,4.2,rage3,8,88140,1,experience:0,14480,
T4C3SUdragon_9,9,food:53856,1,,232647,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1,13396,food:204,4.2,rage3,8,98387,1,experience:0,20361,
T4C3SUdragon_10,10,food:57024,1,,239828,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1,13893,food:216,4.2,rage3,9,110639,1,experience:0,21731,
T4C3SUdragon_11,11,food:60192,1,,249288,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1,14486,food:228,4.2,rage3,9,124389,1,experience:0,23590,
T4C3SUdragon_12,12,food:63360,1,,259289,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1,15205,food:240,4.2,rage3,9,138812,1,experience:0,25740,
T4C3SUdragon_13,13,food:68112,1,,275566,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1,16080,food:258,4.2,rage3,10,156015,1,experience:0,28958,
T4C3SUdragon_14,14,food:72864,1,,294956,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,17073,food:276,4.2,rage3,10,175313,1,experience:0,32890,
T4C3SUdragon_15,15,food:77616,1,,315653,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,18221,food:294,4.2,rage3,11,195591,1,experience:0,37577,
T4C3SUdragon_16,16,food:82368,1,,335392,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,19469,food:312,4.2,rage3,11,209256,1,experience:0,42619,
T4C3SUdragon_17,17,food:87120,1,,358821,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,20769,food:330,4.2,rage3,12,223834,1,experience:0,48667,
T4C3SUdragon_18,18,food:91872,1,,383808,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,22157,food:348,4.2,rage3,12,315814,1,experience:0,55510,
T4C3SUdragon_19,19,food:128337,1,,407705,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,23665,food:366,4.2,rage3,13,337723,1,experience:0,62985,
T4C3SUdragon_20,20,food:134648,1,,435976,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,25236,food:384,4.2,rage3,13,361088,1,experience:0,71859,
T4C3SUdragon_21,21,food:140960,1,,466122,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,26743,food:402,4.2,rage3,14,383494,1,experience:0,81371,
T4C3SUdragon_22,22,food:147271,1,,495035,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,28210,food:420,4.2,rage3,14,501367,1,experience:0,91190,
T4C3SUdragon_23,23,food:187845,1,,587928,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,29561,food:438,4.2,rage3,15,535825,1,experience:0,113471,
T4C3SUdragon_24,24,food:195565,1,,611340,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,30825,food:456,4.2,rage3,15,568957,1,experience:0,123032,
T4C3SUdragon_25,25,food:203285,1,,632046,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,32033,food:474,4.2,rage3,16,607915,1,experience:0,132194,
T4C3SUdragon_26,26,food:211004,1,,657997,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,33442,food:492,4.2,rage3,16,759230,1,experience:0,143712,
T4C3SUdragon_27,27,food:255701,1,,685356,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,35115,food:510,4.2,rage3,17,806021,1,experience:0,157158,
T4C3SUdragon_28,28,food:264726,1,,727580,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,37112,food:528,4.2,rage3,17,860880,1,experience:0,176280,
T4C3SUdragon_29,29,food:273751,1,,777088,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,39360,food:546,4.2,rage3,18,919338,1,experience:0,199757,
T4C3SUdragon_30,30,food:282776,1,,829843,17280,lockon:T4C3SUdragon_lockon,chainLightning:chainLightning1|invertSpell:invert1|invincibleSpell:invincible1|lightningResist01:lightningResist01,41935,food:564,4.2,rage3,18,0,1.2,experience:0,227211,!@#pkjhkofbeamhkhnf
