identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T1C2WIdragon_1,1,food:0,1,,10438,120,flamethrower:T1C2WIdragon_flamethrower,,221,food:5,4.2,rage2,1,41,1,experience:0,30,
T1C2WIdragon_2,2,food:21,1,,10920,120,flamethrower:T1C2WIdragon_flamethrower,healDragon:heal1,237,food:6,4.2,rage2,1,62,1,experience:0,50,
T1C2WIdragon_3,3,food:29,1,,11598,120,flamethrower:T1C2WIdragon_flamethrower,healDragon:heal1,252,food:7,4.2,rage2,1,87,1,experience:0,58,
T1C2WIdragon_4,4,food:46,1,,14807,167,flamethrower:T1C2WIdragon_flamethrower,healDragon:heal1,276,food:10,4.2,rage2,1,133,1,experience:0,78,
T1C2WIdragon_5,5,food:91,1,,16054,199,flamethrower:T1C2WIdragon_flamethrower,healDragon:heal1,302,food:12,4.2,rage2,1,192,1,experience:0,95,
T1C2WIdragon_6,6,food:113,1,,18018,244,flamethrower:T1C2WIdragon_flamethrower,healDragon:heal1,331,food:14,4.2,rage2,1,393,1,experience:0,113,
T1C2WIdragon_7,7,food:299,1,,19474,290,flamethrower:T1C2WIdragon_flamethrower,healDragon:heal1,364,food:16,4.2,rage2,1,681,1,experience:0,132,
T1C2WIdragon_8,8,food:439,1,,21024,346,flamethrower:T1C2WIdragon_flamethrower,healDragon:heal1,401,food:18,4.2,rage2,1,930,1,experience:0,162,
T1C2WIdragon_9,9,food:515,1,,23480,425,flamethrower:T1C2WIdragon_flamethrower,healDragon:heal1,441,food:20,4.2,rage2,1,1258,1,experience:0,195,
T1C2WIdragon_10,10,food:795,1,,26176,517,flamethrower:T1C2WIdragon_flamethrower,healDragon:heal1,482,food:22,4.2,rage2,2,0,1.2,experience:0,242,!@#kcdemmgekncloobi
