identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T15C3SDdragon_1,1,food:0,1,,59118045,17280,lockon:T15C3SDdragon_lockon,dodge:flash1,2911811,food:3408,4.2,rage3,85,20531643,1,experience:0,176196900,
T15C3SDdragon_2,2,food:904464,1,,60595982,17280,lockon:T15C3SDdragon_lockon,dodge:flash1,2984606,food:3426,4.2,rage3,86,21044934,1,experience:0,179058565,
T15C3SDdragon_3,3,food:909216,1,,62110867,17280,lockon:T15C3SDdragon_lockon,dodge:flash1,3059221,food:3444,4.2,rage3,86,24507459,1,experience:0,181938879,
T15C3SDdragon_4,4,food:913968,1,,63663631,17280,lockon:T15C3SDdragon_lockon,dodge:flash1,3135701,food:3462,4.2,rage3,87,28907693,1,experience:0,184837843,
T15C3SDdragon_5,5,food:918720,1,,65255215,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1,3214093,food:3480,4.2,rage3,87,33305287,1,experience:0,250340608,
T15C3SDdragon_6,6,food:923472,1,,66886586,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1,3294445,food:3498,4.2,rage3,88,37736702,1,experience:0,254255625,
T15C3SDdragon_7,7,food:928224,1,,68558736,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1,3376806,food:3516,4.2,rage3,88,38680118,1,experience:0,258195508,
T15C3SDdragon_8,8,food:932976,1,,70272691,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1,3461226,food:3534,4.2,rage3,89,39647119,1,experience:0,262160257,
T15C3SDdragon_9,9,food:937728,1,,72029498,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1,3547757,food:3552,4.2,rage3,89,40638296,1,experience:0,345994834,
T15C3SDdragon_10,10,food:942480,1,,73830225,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1,3636451,food:3570,4.2,rage3,90,41654253,1,experience:0,351213659,
T15C3SDdragon_11,11,food:947232,1,,75675973,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1,3727362,food:3588,4.2,rage3,90,42695606,1,experience:0,356464810,
T15C3SDdragon_12,12,food:951984,1,,77567858,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1,3820546,food:3606,4.2,rage3,91,43762996,1,experience:0,361748287,
T15C3SDdragon_13,13,food:956736,1,,79507036,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1,3916059,food:3624,4.2,rage3,91,44857069,1,experience:0,367064090,
T15C3SDdragon_14,14,food:961488,1,,81494691,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1|darkFlakResist01:darkFlakResist01,4013960,food:3642,4.2,rage3,92,45978495,1,experience:0,372412218,
T15C3SDdragon_15,15,food:966240,1,,83532039,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1|darkFlakResist01:darkFlakResist01,4114309,food:3660,4.2,rage3,92,47127955,1,experience:0,377792672,
T15C3SDdragon_16,16,food:970992,1,,85620322,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1|darkFlakResist01:darkFlakResist01,4217167,food:3678,4.2,rage3,93,48306152,1,experience:0,383205453,
T15C3SDdragon_17,17,food:975744,1,,87760814,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1|darkFlakResist01:darkFlakResist01,4322596,food:3696,4.2,rage3,93,49513803,1,experience:0,388650558,
T15C3SDdragon_18,18,food:980496,1,,89954814,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1|darkFlakResist01:darkFlakResist01,4430661,food:3714,4.2,rage3,94,67408400,1,experience:0,394127990,
T15C3SDdragon_19,19,food:1308608,1,,92203670,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1|darkFlakResist01:darkFlakResist01,4541427,food:3732,4.2,rage3,94,69093609,1,experience:0,399637748,
T15C3SDdragon_20,20,food:1314920,1,,94508753,17280,lockon:T15C3SDdragon_lockon,dodge:flash1|umbralSpike:marshBolt1|bloodFury:prowl1|darkFlakResist01:darkFlakResist01,4654963,food:3750,4.2,rage3,95,70820946,1,experience:0,405179831,
