identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E18Q2FestiveDragon_1,1,food:0,1,,38209,1292,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1,3465,food:45,4.2,rage1,2,2356,1,experience:0,866,3,1,5,
E18Q2FestiveDragon_2,2,food:1664,1,,42248,1621,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1,3931,food:51,4.2,rage1,3,3562,1,experience:0,1092,3,1,5,
E18Q2FestiveDragon_3,3,E18Q2FestiveDragonPurpleStone:1,1,have1PurpleDragon,50416,2258,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1,4589,food:60,4.2,rage1,3,5288,1,experience:0,1516,5,2,5,
E18Q2FestiveDragon_4,4,food:3985,1,,84242,5256,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1,6391,food:90,4.2,rage1,4,11600,1,experience:0,3545,5,2,5,
E18Q2FestiveDragon_5,5,E18Q2FestiveDragonBlueStone:1,1,have1BlueDragon,116551,8957,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1,8884,food:131,4.2,rage1,6,26540,1,experience:0,6778,7,3,5,
E18Q2FestiveDragon_6,6,food:17852,1,,142672,12131,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1,10875,food:153,4.2,rage1,7,41555,1,experience:0,10156,7,3,5,
E18Q2FestiveDragon_7,7,E18Q2FestiveDragonOrangeStone:1,1,haveOrangeEpic,174382,16130,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1,13009,food:180,4.2,rage1,8,58764,1,experience:0,14855,10,4,5,
E18Q2FestiveDragon_8,8,food:35482,1,,244037,17280,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1,16100,food:240,4.2,rage1,9,104109,1,experience:0,25740,10,4,5,
E18Q2FestiveDragon_9,9,food:47679,1,,383722,17280,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1,25057,food:312,4.2,rage1,11,156942,1,experience:0,62985,10,4,5,
E18Q2FestiveDragon_10,10,E18Q2FestiveDragonGreenStone:1,1,have2GreenEpic,438703,17280,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1|healDragon:regenerate1,28316,food:402,4.2,rage1,14,216549,1,experience:0,81371,13,5,5,
E18Q2FestiveDragon_11,11,food:77616,1,,575379,17280,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1|healDragon:regenerate1,32638,food:456,4.2,rage1,15,262675,1,experience:0,123032,13,5,5,
E18Q2FestiveDragon_12,12,food:87596,1,,828995,17280,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1|healDragon:regenerate1,47354,food:528,4.2,rage1,17,339974,1,experience:0,257248,13,5,5,
E18Q2FestiveDragon_13,13,E18Q2FestiveDragonGoldStone:1,1,haveGoldLegendary,944827,17280,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1|healDragon:regenerate1|adaptiveResist:adaptiveResist1,53718,food:600,4.2,rage1,18,439225,1,experience:0,332592,20,6,5,
E18Q2FestiveDragon_14,14,food:114207,1,,1142023,17280,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1|healDragon:regenerate1|adaptiveResist:adaptiveResist1,64854,food:672,4.2,rage1,18,563349,1,experience:0,485316,20,6,5,
E18Q2FestiveDragon_15,15,food:127512,1,,1426119,17280,fireball:E18Q2FestiveDragon_fireball,freezeSpell:rainbowShot1|elementalBarrier:elementalBubble1|healDragon:regenerate1|adaptiveResist:adaptiveResist1,80191,food:744,4.2,rage1,18,647290,1,experience:0,749362,20,6,5,
