identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T10C3SIdragon_1,1,food:0,1,,5524223,17280,lockon:T10C3SIdragon_lockon,,272070,food:1680,4.2,rage3,33,1918403,1,experience:0,3774684,
T10C3SIdragon_2,2,food:448272,1,,5662314,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1,278872,food:1698,4.2,rage3,33,1966362,1,experience:0,5948719,
T10C3SIdragon_3,3,food:453024,1,,5803856,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1,285843,food:1716,4.2,rage3,34,2289887,1,experience:0,6249852,
T10C3SIdragon_4,4,food:457776,1,,5948935,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1,292989,food:1734,4.2,rage3,34,2701027,1,experience:0,6566154,
T10C3SIdragon_5,5,food:462528,1,,6097637,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1,300314,food:1752,4.2,rage3,34,3111920,1,experience:0,9198080,
T10C3SIdragon_6,6,food:467280,1,,6250060,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1,307822,food:1770,4.2,rage3,35,3525975,1,experience:0,9663777,
T10C3SIdragon_7,7,food:472032,1,,6406297,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1,315517,food:1788,4.2,rage3,35,3614123,1,experience:0,10152870,
T10C3SIdragon_8,8,food:476784,1,,6566443,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1,323405,food:1806,4.2,rage3,35,3704476,1,experience:0,10666937,
T10C3SIdragon_9,9,food:481536,1,,6730585,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1|fluxSpell:flux1,331490,food:1824,4.2,rage3,36,3797086,1,experience:0,14569012,
T10C3SIdragon_10,10,food:486288,1,,6898826,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1|fluxSpell:flux1,339777,food:1842,4.2,rage3,36,3892011,1,experience:0,15306491,
T10C3SIdragon_11,11,food:491040,1,,7071274,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1|fluxSpell:flux1,348271,food:1860,4.2,rage3,36,3989310,1,experience:0,16081273,
T10C3SIdragon_12,12,food:495792,1,,7248040,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1|fluxSpell:flux1,356978,food:1878,4.2,rage3,37,4089042,1,experience:0,16895385,
T10C3SIdragon_13,13,food:500544,1,,7429228,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1|fluxSpell:flux1,365902,food:1896,4.2,rage3,37,4191265,1,experience:0,17750543,
T10C3SIdragon_14,14,food:505296,1,,7614944,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1|fluxSpell:flux1|stormResist01:stormResist01,375049,food:1914,4.2,rage3,37,4296046,1,experience:0,18649207,
T10C3SIdragon_15,15,food:510048,1,,7805299,17280,lockon:T10C3SIdragon_lockon,invincibleSpell:invincible1|desiccatingSand:noxiousVines1|fluxSpell:flux1|stormResist01:stormResist01,384425,food:1932,4.2,rage3,38,4403446,1,experience:0,19593350,
