identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T7C2HDdragon_1,1,food:0,1,,1114821,15840,fireball:T7C2HDdragon_fireball,,63419,food:575,4.2,rage1,18,401400,1,experience:0,210519,
T7C2HDdragon_2,2,food:144432,1,,1182859,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1,67138,food:590,4.2,rage1,19,413733,1,experience:0,354690,
T7C2HDdragon_3,3,food:148104,1,,1253014,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1,70628,food:605,4.2,rage1,19,481803,1,experience:0,395275,
T7C2HDdragon_4,4,food:151776,1,,1312029,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1,73776,food:620,4.2,rage1,19,568309,1,experience:0,432324,
T7C2HDdragon_5,5,food:155448,1,,1358071,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1,76546,food:635,4.2,rage1,20,654761,1,experience:0,619040,
T7C2HDdragon_6,6,food:159120,1,,1392013,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1,78925,food:650,4.2,rage1,20,741879,1,experience:0,654234,
T7C2HDdragon_7,7,food:162792,1,,1426801,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1,81048,food:665,4.2,rage1,20,760424,1,experience:0,688650,
T7C2HDdragon_8,8,food:166464,1,,1462457,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1,83074,food:680,4.2,rage1,21,779433,1,experience:0,723520,
T7C2HDdragon_9,9,food:170136,1,,1499008,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,85151,food:695,4.2,rage1,21,798918,1,experience:0,988187,
T7C2HDdragon_10,10,food:173808,1,,1536473,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,87279,food:710,4.2,rage1,21,818891,1,experience:0,1038133,
T7C2HDdragon_11,11,food:177480,1,,1574876,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,89461,food:725,4.2,rage1,22,839362,1,experience:0,1090674,
T7C2HDdragon_12,12,food:181152,1,,1614237,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,91697,food:740,4.2,rage1,22,1142711,1,experience:0,1145976,
T7C2HDdragon_13,13,food:245484,1,,1654584,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,93990,food:755,4.2,rage1,22,1171278,1,experience:0,1203895,
T7C2HDdragon_14,14,food:250361,1,,1695941,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,96339,food:770,4.2,rage1,23,1200557,1,experience:0,1264916,
T7C2HDdragon_15,15,food:255238,1,,1738327,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,98748,food:785,4.2,rage1,23,1505094,1,experience:0,1328896,
T7C2HDdragon_16,16,food:318144,1,,1781771,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,101216,food:800,4.2,rage1,23,1542721,1,experience:0,1396122,
T7C2HDdragon_17,17,food:324109,1,,1826302,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,103747,food:815,4.2,rage1,24,1848622,1,experience:0,1466888,
T7C2HDdragon_18,18,food:385876,1,,1871944,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,106340,food:830,4.2,rage1,24,1894837,1,experience:0,1541051,
T7C2HDdragon_19,19,food:392850,1,,1918730,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,108998,food:845,4.2,rage1,24,1942206,1,experience:0,1619027,
T7C2HDdragon_20,20,food:399824,1,,1966683,15840,fireball:T7C2HDdragon_fireball,stealEssence:stealEssence1|galvanicOverloadSpell:galvanicOverload1|trebuchetResist01:trebuchetResist01,111723,food:860,4.2,rage1,25,0,1.2,experience:0,1701014,!@#bhdgppamnfjbgheo
