identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T7C2SEdragon_1,1,food:0,1,,1184498,15840,lockon:T7C2SEdragon_lockon,,59896,food:575,4.2,rage3,18,401400,1,experience:0,210519,
T7C2SEdragon_2,2,food:144432,1,,1256788,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1,63408,food:590,4.2,rage3,19,413733,1,experience:0,354690,
T7C2SEdragon_3,3,food:148104,1,,1331328,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1,66705,food:605,4.2,rage3,19,481803,1,experience:0,395275,
T7C2SEdragon_4,4,food:151776,1,,1394031,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1,69677,food:620,4.2,rage3,19,568309,1,experience:0,432324,
T7C2SEdragon_5,5,food:155448,1,,1442950,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1,72294,food:635,4.2,rage3,20,654761,1,experience:0,619040,
T7C2SEdragon_6,6,food:159120,1,,1479013,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1,74540,food:650,4.2,rage3,20,741879,1,experience:0,654234,
T7C2SEdragon_7,7,food:162792,1,,1515976,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1,76545,food:665,4.2,rage3,20,760424,1,experience:0,688650,
T7C2SEdragon_8,8,food:166464,1,,1553861,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1,78459,food:680,4.2,rage3,21,779433,1,experience:0,723520,
T7C2SEdragon_9,9,food:170136,1,,1592696,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,80420,food:695,4.2,rage3,21,798918,1,experience:0,988187,
T7C2SEdragon_10,10,food:173808,1,,1632502,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,82430,food:710,4.2,rage3,21,818891,1,experience:0,1038133,
T7C2SEdragon_11,11,food:177480,1,,1673306,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,84491,food:725,4.2,rage3,22,839362,1,experience:0,1090674,
T7C2SEdragon_12,12,food:181152,1,,1715127,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,86603,food:740,4.2,rage3,22,1142711,1,experience:0,1145976,
T7C2SEdragon_13,13,food:245484,1,,1757996,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,88768,food:755,4.2,rage3,22,1171278,1,experience:0,1203895,
T7C2SEdragon_14,14,food:250361,1,,1801937,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,90987,food:770,4.2,rage3,23,1200557,1,experience:0,1264916,
T7C2SEdragon_15,15,food:255238,1,,1846972,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,93262,food:785,4.2,rage3,23,1505094,1,experience:0,1328896,
T7C2SEdragon_16,16,food:318144,1,,1893132,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,95593,food:800,4.2,rage3,23,1542721,1,experience:0,1396122,
T7C2SEdragon_17,17,food:324109,1,,1940446,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,97983,food:815,4.2,rage3,24,1848622,1,experience:0,1466888,
T7C2SEdragon_18,18,food:385876,1,,1988941,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,100432,food:830,4.2,rage3,24,1894837,1,experience:0,1541051,
T7C2SEdragon_19,19,food:392850,1,,2038650,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,102943,food:845,4.2,rage3,24,1942206,1,experience:0,1619027,
T7C2SEdragon_20,20,food:399824,1,,2089601,15840,lockon:T7C2SEdragon_lockon,chainLightning:chainLightning1|fluxSpell:flux1|ballistaResist01:ballistaResist01,105517,food:860,4.2,rage3,25,0,1.2,experience:0,1701014,!@#ldjpidoddfjppjbj
