identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T1C1WFdragon_1,1,food:0,1,,9597,120,flamethrower:T1C1WFdragon_flamethrower,,187,food:4,4.2,rage2,1,7,1,experience:0,23,
T1C1WFdragon_2,2,food:3,1,,9865,120,flamethrower:T1C1WFdragon_flamethrower,chargedShield:chargedShield2,204,food:4,4.2,rage2,1,25,1,experience:0,39,
T1C1WFdragon_3,3,food:7,1,,10438,120,flamethrower:T1C1WFdragon_flamethrower,chargedShield:chargedShield2,221,food:5,4.2,rage2,1,41,1,experience:0,45,
T1C1WFdragon_4,4,food:21,1,,10920,120,flamethrower:T1C1WFdragon_flamethrower,chargedShield:chargedShield2,237,food:6,4.2,rage2,1,62,1,experience:0,50,
T1C1WFdragon_5,5,food:29,1,,11598,120,flamethrower:T1C1WFdragon_flamethrower,chargedShield:chargedShield2|healDragon:heal1,252,food:7,4.2,rage2,1,87,1,experience:0,77,
T1C1WFdragon_6,6,food:46,1,,14807,167,flamethrower:T1C1WFdragon_flamethrower,chargedShield:chargedShield2|healDragon:heal1,276,food:10,4.2,rage2,1,193,1,experience:0,104,
T1C1WFdragon_7,7,food:132,1,,16054,199,flamethrower:T1C1WFdragon_flamethrower,chargedShield:chargedShield2|healDragon:heal1,302,food:12,4.2,rage2,1,344,1,experience:0,126,
T1C1WFdragon_8,8,food:203,1,,18018,244,flamethrower:T1C1WFdragon_flamethrower,chargedShield:chargedShield2|healDragon:heal1,331,food:14,4.2,rage2,1,485,1,experience:0,150,
T1C1WFdragon_9,9,food:369,1,,19474,290,flamethrower:T1C1WFdragon_flamethrower,chargedShield:chargedShield2|healDragon:heal1,364,food:16,4.2,rage2,1,681,1,experience:0,176,
T1C1WFdragon_10,10,food:439,1,,21024,346,flamethrower:T1C1WFdragon_flamethrower,chargedShield:chargedShield2|healDragon:heal1,401,food:18,4.2,rage2,1,0,1.2,experience:0,216,!@#omcmgpagmkhidfna
