identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q3HunterDragon_1,1,food:0,1,,174382,16140,fireball:E19Q3HunterDragon_fireball,umbralSpike:syphonStrike1|dissipate:bloodMist1,13009,food:180,4.2,rage1,8,48231,1,experience:0,14855,3,4,5,
E19Q3HunterDragon_2,2,food:50688,1,,383722,17280,fireball:E19Q3HunterDragon_fireball,umbralSpike:syphonStrike1|dissipate:bloodMist1,25057,food:366,4.2,rage1,13,156522,1,experience:0,62985,3,4,5,
E19Q3HunterDragon_3,3,E19Q3HunterDragonGreenStone:1,1,have2GreenEpic,438703,17280,fireball:E19Q3HunterDragon_fireball,umbralSpike:syphonStrike1|dissipate:bloodMist1|bloodFury:bloodLust1,28316,food:402,4.2,rage1,14,201930,1,experience:0,81371,5,5,5,
E19Q3HunterDragon_4,4,food:110880,1,,828995,17280,fireball:E19Q3HunterDragon_fireball,umbralSpike:syphonStrike1|dissipate:bloodMist1|bloodFury:bloodLust1,47354,food:582,4.2,rage1,18,441514,1,experience:0,257248,5,5,5,
E19Q3HunterDragon_5,5,E19Q3HunterDragonGoldStone:1,1,haveGoldLegendary,944827,17280,fireball:E19Q3HunterDragon_fireball,umbralSpike:syphonStrike1|dissipate:bloodMist1|bloodFury:bloodLust1|adaptiveResist:adaptiveFlakResist1,53718,food:618,4.2,rage1,18,562232,1,experience:0,332592,9,6,5,
E19Q3HunterDragon_6,6,food:167904,1,,1285716,17280,fireball:E19Q3HunterDragon_fireball,umbralSpike:syphonStrike1|dissipate:bloodMist1|bloodFury:bloodLust1|adaptiveResist:adaptiveFlakResist1,72976,food:708,4.2,rage1,18,821470,1,experience:0,614796,9,6,5,
E19Q3HunterDragon_7,7,food:191664,1,have2LegendaryGold,1670079,17280,fireball:E19Q3HunterDragon_fireball,umbralSpike:syphonStrike1|dissipate:bloodMist1|bloodFury:bloodLust1|adaptiveResist:adaptiveFlakResist1,94869,food:852,4.2,rage1,18,1000866,1,experience:0,1038133,9,6,5,
E19Q3HunterDragon_8,8,food:229680,1,,2034722,17280,fireball:E19Q3HunterDragon_fireball,umbralSpike:syphonStrike1|dissipate:bloodMist1|bloodFury:bloodLust1|adaptiveResist:adaptiveFlakResist1,115587,food:996,4.2,rage1,20,1219450,1,experience:0,1541051,9,6,5,
E19Q3HunterDragon_9,9,E19Q3HunterDragonPlatinumStone:1,1,havePlatinumLegendary,2137699,17280,fireball:E19Q3HunterDragon_fireball,umbralSpike:syphonStrike1|dissipate:bloodMist1|bloodFury:bloodLust1|adaptiveResist:adaptiveFlakResist1,121438,food:1032,4.2,rage1,21,1281184,1,experience:0,1701014,13,7,5,
