identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T11C4WWdragon_1,1,food:0,1,,11036781,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath140|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,100069,food:2296,4.2,rage2,38,3236206,1,experience:0,22492332,
T11C4WWdragon_2,2,food:595800,1,,11312674,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath141|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,102571,food:2317,4.2,rage2,39,3317110,1,experience:0,23630933,
T11C4WWdragon_3,3,food:601200,1,,11595464,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath142|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,105135,food:2338,4.2,rage2,39,3862873,1,experience:0,24827179,
T11C4WWdragon_4,4,food:606600,1,,11885324,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath143|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,107763,food:2359,4.2,rage2,39,4556438,1,experience:0,26083926,
T11C4WWdragon_5,5,food:612000,1,,12182438,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath144|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,110457,food:2380,4.2,rage2,40,5249587,1,experience:0,27404283,
T11C4WWdragon_6,6,food:617400,1,,12486986,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath145|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,113219,food:2401,4.2,rage2,40,5948068,1,experience:0,28791611,
T11C4WWdragon_7,7,food:622800,1,,12799145,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath146|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,116049,food:2422,4.2,rage2,41,6096768,1,experience:0,30249140,
T11C4WWdragon_8,8,food:628200,1,,13119103,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath147|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,118950,food:2443,4.2,rage2,41,6249186,1,experience:0,31780557,
T11C4WWdragon_9,9,food:633600,1,,13447059,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath148|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,121924,food:2464,4.2,rage2,42,6405416,1,experience:0,33389419,
T11C4WWdragon_10,10,food:639000,1,,13783209,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath149|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,124972,food:2485,4.2,rage2,42,6565551,1,experience:0,35079550,
T11C4WWdragon_11,11,food:644400,1,,14127760,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath150|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,128097,food:2506,4.2,rage2,43,6729686,1,experience:0,36855452,
T11C4WWdragon_12,12,food:649800,1,,14480928,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath151|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,131299,food:2527,4.2,rage2,43,6897927,1,experience:0,38721102,
T11C4WWdragon_13,13,food:655200,1,,14842927,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath152|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,134581,food:2548,4.2,rage2,44,7070373,1,experience:0,40681366,
T11C4WWdragon_14,14,food:660600,1,,15213976,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath153|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,137946,food:2569,4.2,rage2,44,7247132,1,experience:0,42740794,
T11C4WWdragon_15,15,food:666000,1,,15594303,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath154|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,141394,food:2590,4.2,rage2,45,7428307,1,experience:0,44904428,
T11C4WWdragon_16,16,food:671401,1,,15984133,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath155|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,144929,food:2611,4.2,rage2,45,7614015,1,experience:0,47177614,
T11C4WWdragon_17,17,food:676800,1,,16383711,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath156|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,148552,food:2632,4.2,rage2,46,7804363,1,experience:0,49566007,
T11C4WWdragon_18,18,food:682200,1,,16793282,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath157|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,152266,food:2653,4.2,rage2,46,10624907,1,experience:0,52075152,
T11C4WWdragon_19,19,food:913272,1,,17213100,18000,flamethrower:T11C4WWdragon_flamethrower,maleficBreath:maleficBreath158|isolation:isolation1|starburn:starburn1|darkFlakResist01:darkFlakResist01,156073,food:2674,4.2,rage2,47,10890526,1,experience:0,54711330,
