identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T7C3WIdragon_1,1,food:0,1,,2029725,17280,flamethrower:T7C3WIdragon_flamethrower,,18721,food:762,4.2,rage2,18,544552,1,experience:0,309520,
T7C3WIdragon_2,2,food:205920,1,,2080453,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1,19303,food:780,4.2,rage2,19,558164,1,experience:0,490676,
T7C3WIdragon_3,3,food:210672,1,,2132447,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1,19822,food:798,4.2,rage2,19,649998,1,experience:0,516488,
T7C3WIdragon_4,4,food:215424,1,,2185738,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1,20317,food:816,4.2,rage2,19,766701,1,experience:0,542640,
T7C3WIdragon_5,5,food:220176,1,,2240365,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1,20825,food:834,4.2,rage2,20,883335,1,experience:0,760144,
T7C3WIdragon_6,6,food:224928,1,,2296359,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1,21346,food:852,4.2,rage2,20,1000866,1,experience:0,798564,
T7C3WIdragon_7,7,food:229680,1,,2353755,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1,21879,food:870,4.2,rage2,20,1025887,1,experience:0,838980,
T7C3WIdragon_8,8,food:234432,1,,2412583,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1,22426,food:888,4.2,rage2,21,1051532,1,experience:0,881520,
T7C3WIdragon_9,9,food:239184,1,,2472884,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01,22987,food:906,4.2,rage2,21,1077820,1,experience:0,1203895,
T7C3WIdragon_10,10,food:243936,1,,2534694,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01,23562,food:924,4.2,rage2,21,1104763,1,experience:0,1264916,
T7C3WIdragon_11,11,food:248688,1,,2598042,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01,24151,food:942,4.2,rage2,22,1132381,1,experience:0,1328896,
T7C3WIdragon_12,12,food:253440,1,,2662973,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01,24754,food:960,4.2,rage2,22,1160691,1,experience:0,1396122,
T7C3WIdragon_13,13,food:258192,1,,2729527,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01,25373,food:978,4.2,rage2,22,1189708,1,experience:0,1466888,
T7C3WIdragon_14,14,food:262944,1,,2797742,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01|ballistaResist01:ballistaResist01,26007,food:996,4.2,rage2,23,1219450,1,experience:0,1541051,
T7C3WIdragon_15,15,food:267696,1,,2867666,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01|ballistaResist01:ballistaResist01,26658,food:1014,4.2,rage2,23,1249935,1,experience:0,1619027,
T7C3WIdragon_16,16,food:272448,1,,2939336,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01|ballistaResist01:ballistaResist01,27324,food:1032,4.2,rage2,23,1281184,1,experience:0,1701014,
T7C3WIdragon_17,17,food:277200,1,,3012796,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01|ballistaResist01:ballistaResist01,28007,food:1050,4.2,rage2,24,1313211,1,experience:0,1787102,
T7C3WIdragon_18,18,food:281952,1,,3088094,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01|ballistaResist01:ballistaResist01,28707,food:1068,4.2,rage2,24,1787812,1,experience:0,1877616,
T7C3WIdragon_19,19,food:380801,1,,3165282,17280,flamethrower:T7C3WIdragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:chargedShield1|trebuchetResist01:trebuchetResist01|ballistaResist01:ballistaResist01,29425,food:1086,4.2,rage2,24,1832505,1,experience:0,1972653,
