identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T6C3WFdragon_1,1,food:0,1,,760848,17280,flamethrower:T6C3WFdragon_flamethrower,,7043,food:438,4.2,rage2,15,203039,1,experience:0,43643,
T6C3WFdragon_2,2,food:120384,1,,791146,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1,7344,food:456,4.2,rage2,15,215594,1,experience:0,70980,
T6C3WFdragon_3,3,food:125136,1,,817942,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1,7632,food:474,4.2,rage2,16,261714,1,experience:0,76266,
T6C3WFdragon_4,4,food:129888,1,,851525,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1,7967,food:492,4.2,rage2,16,321745,1,experience:0,82911,
T6C3WFdragon_5,5,food:134640,1,,886931,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1,8366,food:510,4.2,rage2,17,383938,1,experience:0,120891,
T6C3WFdragon_6,6,food:139392,1,,941573,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1,8842,food:528,4.2,rage2,17,453299,1,experience:0,135600,
T6C3WFdragon_7,7,food:144144,1,,1005644,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1,9377,food:546,4.2,rage2,18,484080,1,experience:0,153659,
T6C3WFdragon_8,8,food:148896,1,,1073915,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1,9991,food:564,4.2,rage2,18,513817,1,experience:0,174778,
T6C3WFdragon_9,9,food:153648,1,,1139868,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01,10655,food:582,4.2,rage2,18,548589,1,experience:0,257248,
T6C3WFdragon_10,10,food:158400,1,,1216983,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01,11348,food:600,4.2,rage2,18,585633,1,experience:0,292531,
T6C3WFdragon_11,11,food:163152,1,,1299136,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01,12087,food:618,4.2,rage2,18,621502,1,experience:0,332592,
T6C3WFdragon_12,12,food:167904,1,,1378679,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01,12887,food:636,4.2,rage2,18,663337,1,experience:0,376319,
T6C3WFdragon_13,13,food:172656,1,,1471458,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01,13721,food:654,4.2,rage2,18,707895,1,experience:0,427661,
T6C3WFdragon_14,14,food:177408,1,,1570282,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,14592,food:672,4.2,rage2,18,751132,1,experience:0,485316,
T6C3WFdragon_15,15,food:182160,1,,1666173,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,15510,food:690,4.2,rage2,18,796983,1,experience:0,547349,
T6C3WFdragon_16,16,food:186912,1,,1767860,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,16420,food:708,4.2,rage2,18,821470,1,experience:0,614796,
T6C3WFdragon_17,17,food:191664,1,,1872711,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,17274,food:726,4.2,rage2,18,842004,1,experience:0,685143,
T6C3WFdragon_18,18,food:196416,1,,1960913,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,18043,food:744,4.2,rage2,18,1146308,1,experience:0,749362,
T6C3WFdragon_19,19,food:267192,1,,2029725,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,18721,food:762,4.2,rage2,18,1174963,1,experience:0,804752,
T6C3WFdragon_20,20,food:273504,1,,2080453,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,19303,food:780,4.2,rage2,18,1204334,1,experience:0,850504,
T6C3WFdragon_21,21,food:279815,1,,2132447,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,19822,food:798,4.2,rage2,18,1234440,1,experience:0,895245,
T6C3WFdragon_22,22,food:286127,1,,2185738,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,20317,food:816,4.2,rage2,18,1547569,1,experience:0,940576,
T6C3WFdragon_23,23,food:357677,1,,2240365,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,20825,food:834,4.2,rage2,18,1586256,1,experience:0,988187,
T6C3WFdragon_24,24,food:365397,1,,2296359,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,21346,food:852,4.2,rage2,18,1625913,1,experience:0,1038133,
T6C3WFdragon_25,25,food:373117,1,,2353755,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,21879,food:870,4.2,rage2,18,1666559,1,experience:0,1090674,
T6C3WFdragon_26,26,food:380836,1,,2412583,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,22426,food:888,4.2,rage2,18,1997012,1,experience:0,1145976,
T6C3WFdragon_27,27,food:454245,1,,2472884,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,22987,food:906,4.2,rage2,18,2046937,1,experience:0,1203895,
T6C3WFdragon_28,28,food:463270,1,,2534694,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,23562,food:924,4.2,rage2,18,2098104,1,experience:0,1264916,
T6C3WFdragon_29,29,food:472295,1,,2598042,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,24151,food:942,4.2,rage2,18,2150556,1,experience:0,1328896,
T6C3WFdragon_30,30,food:481320,1,,2662973,17280,flamethrower:T6C3WFdragon_flamethrower,healDragon:heal1|intimidatingRoar:intimidatingRoar1|lightningResist01:lightningResist01|trebuchetResist01:trebuchetResist01,24754,food:960,4.2,rage2,18,0,1.2,experience:0,1396122,!@#lmdnaopcejdhogpf
