identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T10C3HEdragon_1,1,food:0,1,,5199269,17280,fireball:T10C3HEdragon_fireball,,288074,food:1680,4.2,rage1,33,1918403,1,experience:0,3774684,
T10C3HEdragon_2,2,food:448272,1,,5329237,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1,295276,food:1698,4.2,rage1,33,1966362,1,experience:0,5948719,
T10C3HEdragon_3,3,food:453024,1,,5462453,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1,302658,food:1716,4.2,rage1,34,2289887,1,experience:0,6249852,
T10C3HEdragon_4,4,food:457776,1,,5598998,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1,310224,food:1734,4.2,rage1,34,2701027,1,experience:0,6566154,
T10C3HEdragon_5,5,food:462528,1,,5738953,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1,317979,food:1752,4.2,rage1,34,3111920,1,experience:0,9198080,
T10C3HEdragon_6,6,food:467280,1,,5882410,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1,325929,food:1770,4.2,rage1,35,3525975,1,experience:0,9663777,
T10C3HEdragon_7,7,food:472032,1,,6029456,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1,334077,food:1788,4.2,rage1,35,3614123,1,experience:0,10152870,
T10C3HEdragon_8,8,food:476784,1,,6180181,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1,342428,food:1806,4.2,rage1,35,3704476,1,experience:0,10666937,
T10C3HEdragon_9,9,food:481536,1,,6334668,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1,350989,food:1824,4.2,rage1,36,3797086,1,experience:0,14569012,
T10C3HEdragon_10,10,food:486288,1,,6493012,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1,359764,food:1842,4.2,rage1,36,3892011,1,experience:0,15306491,
T10C3HEdragon_11,11,food:491040,1,,6655317,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1,368758,food:1860,4.2,rage1,36,3989310,1,experience:0,16081273,
T10C3HEdragon_12,12,food:495792,1,,6821684,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1,377976,food:1878,4.2,rage1,37,4089042,1,experience:0,16895385,
T10C3HEdragon_13,13,food:500544,1,,6992215,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1,387426,food:1896,4.2,rage1,37,4191265,1,experience:0,17750543,
T10C3HEdragon_14,14,food:505296,1,,7167006,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,397111,food:1914,4.2,rage1,37,4296046,1,experience:0,18649207,
T10C3HEdragon_15,15,food:510048,1,,7346164,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,407039,food:1932,4.2,rage1,38,4403446,1,experience:0,19593350,
T10C3HEdragon_16,16,food:514800,1,,7529802,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,417214,food:1950,4.2,rage1,38,4513528,1,experience:0,20585163,
T10C3HEdragon_17,17,food:519552,1,,7718029,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,427645,food:1968,4.2,rage1,38,4626365,1,experience:0,21627242,
T10C3HEdragon_18,18,food:524304,1,,7910961,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,438336,food:1986,4.2,rage1,39,6298360,1,experience:0,22722051,
T10C3HEdragon_19,19,food:702693,1,,8108716,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,449294,food:2004,4.2,rage1,39,6455816,1,experience:0,23872287,
T10C3HEdragon_20,20,food:709005,1,,8311416,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,460526,food:2022,4.2,rage1,39,6617209,1,experience:0,25080699,
T10C3HEdragon_21,21,food:715317,1,,8519188,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,472039,food:2040,4.2,rage1,40,6782638,1,experience:0,26350272,
T10C3HEdragon_22,22,food:721628,1,,8732158,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,483840,food:2058,4.2,rage1,40,8503146,1,experience:0,27684241,
T10C3HEdragon_23,23,food:890333,1,,8950451,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,495935,food:2076,4.2,rage1,40,8715722,1,experience:0,29085711,
T10C3HEdragon_24,24,food:898053,1,,9174198,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,508334,food:2094,4.2,rage1,40,8933613,1,experience:0,30558228,
T10C3HEdragon_25,25,food:905772,1,,9403538,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,521042,food:2112,4.2,rage1,40,9156953,1,experience:0,32105211,
T10C3HEdragon_26,26,food:913492,1,,9638608,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,534068,food:2130,4.2,rage1,40,10972658,1,experience:0,33730337,
T10C3HEdragon_27,27,food:1076952,1,,9879552,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,547419,food:2148,4.2,rage1,40,11246968,1,experience:0,35437935,
T10C3HEdragon_28,28,food:1085977,1,,10126523,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,561105,food:2166,4.2,rage1,40,11528141,1,experience:0,37231828,
T10C3HEdragon_29,29,food:1095002,1,,10379670,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,575132,food:2184,4.2,rage1,40,11816341,1,experience:0,39116698,
T10C3HEdragon_30,30,food:1104026,1,,10639144,17280,fireball:T10C3HEdragon_fireball,cloak:cloak1|stealEssence:stealEssence1|freezeSpell:earthquake1|ballistaResist01:ballistaResist01,589510,food:2202,4.2,rage1,40,0,1.2,experience:0,41096917,!@#peeiebfcbebdolog
