identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T12C3HDdragon_1,1,food:0,1,,12646493,17280,fireball:T12C3HDdragon_fireball,,700741,food:2328,4.2,rage1,48,5514991,1,experience:0,58068192,
T12C3HDdragon_2,2,food:619344,1,,12962644,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1,718260,food:2346,4.2,rage1,48,5652866,1,experience:0,61007811,
T12C3HDdragon_3,3,food:624096,1,,13286700,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1,736216,food:2364,4.2,rage1,49,6582933,1,experience:0,64096321,
T12C3HDdragon_4,4,food:628848,1,,13618862,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1,754621,food:2382,4.2,rage1,49,7764876,1,experience:0,67341184,
T12C3HDdragon_5,5,food:633600,1,,13959324,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1,773487,food:2400,4.2,rage1,50,8946110,1,experience:0,70750207,
T12C3HDdragon_6,6,food:638352,1,,14308294,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1,792824,food:2418,4.2,rage1,51,10136428,1,experience:0,74331972,
T12C3HDdragon_7,7,food:643104,1,,14665990,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1,812644,food:2436,4.2,rage1,52,10389837,1,experience:0,78094999,
T12C3HDdragon_8,8,food:647856,1,,15032626,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1,832960,food:2454,4.2,rage1,53,10649581,1,experience:0,82048386,
T12C3HDdragon_9,9,food:652608,1,,15408426,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1|healingMark:healingMark1,853784,food:2472,4.2,rage1,54,10915817,1,experience:0,86202043,
T12C3HDdragon_10,10,food:657360,1,,15793623,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1|healingMark:healingMark1,875129,food:2490,4.2,rage1,55,11188712,1,experience:0,88104753,
T12C3HDdragon_11,11,food:662112,1,,16188452,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1|healingMark:healingMark1,897007,food:2508,4.2,rage1,56,11468429,1,experience:0,94660046,
T12C3HDdragon_12,12,food:666864,1,,16593151,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1|healingMark:healingMark1,919432,food:2526,4.2,rage1,57,11755139,1,experience:0,98964626,
T12C3HDdragon_13,13,food:671616,1,,17007967,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1|healingMark:healingMark1,942417,food:2544,4.2,rage1,58,12049016,1,experience:0,103319746,
T12C3HDdragon_14,14,food:676368,1,,17433154,17280,fireball:T12C3HDdragon_fireball,cloak:cloak1|galvanicOverloadSpell:galvanicOverload1|healingMark:healingMark1|adaptiveResist:adaptiveResist1,965977,food:2562,4.2,rage1,59,12350239,1,experience:0,107725526,
