identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T11C4HDdragon_1,1,food:0,1,,8026750,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,444750,food:2296,4.2,rage1,38,3236206,1,experience:0,22492332,
T11C4HDdragon_2,2,food:595800,1,,8227399,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,455869,food:2317,4.2,rage1,39,3317110,1,experience:0,23630933,
T11C4HDdragon_3,3,food:601200,1,,8433065,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,467266,food:2338,4.2,rage1,39,3862873,1,experience:0,24827179,
T11C4HDdragon_4,4,food:606600,1,,8643872,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,478947,food:2359,4.2,rage1,39,4556438,1,experience:0,26083926,
T11C4HDdragon_5,5,food:612000,1,,8859955,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,490920,food:2380,4.2,rage1,40,5249587,1,experience:0,27404283,
T11C4HDdragon_6,6,food:617400,1,,9081445,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,503193,food:2401,4.2,rage1,40,5948068,1,experience:0,28791611,
T11C4HDdragon_7,7,food:622800,1,,9308469,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,515773,food:2422,4.2,rage1,41,6096768,1,experience:0,30249140,
T11C4HDdragon_8,8,food:628200,1,,9541166,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,528667,food:2443,4.2,rage1,41,6249186,1,experience:0,31780557,
T11C4HDdragon_9,9,food:633600,1,,9779680,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,541883,food:2464,4.2,rage1,42,6405416,1,experience:0,33389419,
T11C4HDdragon_10,10,food:639000,1,,10024152,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,555430,food:2485,4.2,rage1,42,6565551,1,experience:0,35079550,
T11C4HDdragon_11,11,food:644400,1,,10274734,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,569316,food:2506,4.2,rage1,43,6729686,1,experience:0,36855452,
T11C4HDdragon_12,12,food:649800,1,,10531584,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,583549,food:2527,4.2,rage1,43,6897927,1,experience:0,38721102,
T11C4HDdragon_13,13,food:655200,1,,10794856,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,598137,food:2548,4.2,rage1,44,7070373,1,experience:0,40681366,
T11C4HDdragon_14,14,food:660600,1,,11064710,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,613091,food:2569,4.2,rage1,44,7247132,1,experience:0,42740794,
T11C4HDdragon_15,15,food:666000,1,,11341311,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,628418,food:2590,4.2,rage1,45,7428307,1,experience:0,44904428,
T11C4HDdragon_16,16,food:671401,1,,11624824,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,644128,food:2611,4.2,rage1,45,7614015,1,experience:0,47177614,
T11C4HDdragon_17,17,food:676800,1,,11915426,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,660231,food:2632,4.2,rage1,46,7804363,1,experience:0,49566007,
T11C4HDdragon_18,18,food:682200,1,,12213296,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,676737,food:2653,4.2,rage1,46,10624907,1,experience:0,52075152,
T11C4HDdragon_19,19,food:913272,1,,12518618,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,693655,food:2674,4.2,rage1,47,10890526,1,experience:0,54711330,
T11C4HDdragon_20,20,food:920444,1,,12831575,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,710996,food:2695,4.2,rage1,47,11162785,1,experience:0,57481153,
T11C4HDdragon_21,21,food:927616,1,,13152353,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,728771,food:2716,4.2,rage1,48,11441854,1,experience:0,60390920,
T11C4HDdragon_22,22,food:934789,1,,13481150,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,746990,food:2737,4.2,rage1,48,14344235,1,experience:0,63448123,
T11C4HDdragon_23,23,food:1152099,1,,13818168,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,765665,food:2758,4.2,rage1,49,14702840,1,experience:0,66660173,
T11C4HDdragon_24,24,food:1160872,1,,14163617,18000,fireball:T11C4HDdragon_fireball,dodge:flash1|consume:consume1|lightSpeed:lightSpeed1|lightningResist01:lightningResist01,784806,food:2779,4.2,rage1,49,15070409,1,experience:0,70034832,
